,player_name,mlbAM_ID,FF_pfx_z_diff,FF_pfx_x_CH_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_CH_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_CH_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_CH_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_CH_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_CH_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_CH_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_CH_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_CH_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_CH_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
0,"Akin, Keegan",669211,0.8038787005727694,0.19453151956386716,0.37674755020357475,0.23259963080532753,10.1347876843098,399.9459861248761,0.06045416120350566,0.25422566880592523,1.0610174418604652,1.2163204721634955,1.7875995419309372,1.632296511627907,5.508544749823827,474.287878787879,0.03164816772374923,0.05301444679351608,0.4333805542523959,1.0719108136183901,1.643189883385832,1.0046596240198378,2.248838884793244,279.16570605187326,0.07233806380269447,0.080390221834997,,,,,,,,,,,,,,,,
1,"Alcantara, Sandy",645261,0.8701827663354609,1.1598022636046588,0.45750542870303357,2.487490458643153,6.2460370467855455,233.47685398433896,0.06404668684608827,0.03285368822793977,0.5949693976909167,0.03996731116984281,1.6572750034775352,1.0223382946167756,8.096828487967741,390.2792112950342,0.013862498261232759,0.05180692724996483,0.007000676699471908,0.3857034732335937,1.2316042190740986,1.6243083690071642,1.3945069655913045,353.7477860158583,0.06899374052988527,0.08905423893375719,0.3347928074216734,1.7159059325554171,0.09859824024772479,1.9521004997293656,5.79825031783794,319.0571195700063,0.11303050614906285,0.042998124441424146,,,,,,,,
2,"Alexander, Tyler",641302,0.7415472629271721,0.05737389889855393,0.5219918390978894,0.27692932272783666,6.844348713141542,726.0784639437172,0.05470961249500261,0.047581367778222194,0.9155481727574751,0.8955481727574751,1.3601661129568106,1.3801661129568106,8.859800664451825,756.544850498339,0.22491694352159475,0.14445182724252437,0.5893302240395264,1.077599454808757,1.5422173950080926,1.0539481642388617,1.5072365618877228,884.6410043444928,0.037481046085697134,0.038233878524575715,0.46765991972807386,0.5638737925604439,0.09925585236110845,0.0030419795287384144,6.579505693929676,649.2231113679043,0.014273807923491866,0.012600195878862408,0.05730897009966773,0.9470271643541137,1.4116451045534493,0.4073089700996677,2.4596951338674984,872.1364471369945,0.08696540941958153,0.09413640805159318
3,"Allard, Kolby",663465,0.5819250233852203,0.17945464466457206,0.5163332573813351,0.24504641066845734,7.911632048545314,514.6483482148221,0.14635496366296508,0.12183058307149786,1.578158055562629,1.2058673066639505,1.5427459193807136,1.915036668279392,7.69944742940082,290.0305823635763,0.23091594306231045,0.0407276361691844,,,,,,,,,0.5350578034682082,0.272557803468208,0.06432080924855499,0.1981791907514452,8.880563583815032,592.4248554913295,0.1357947976878613,0.06027456647398832,0.3351779529168607,1.0341170491840512,1.3709956619008143,0.6720565656336237,2.728623505229578,590.8480838377861,0.09765629081163318,0.07956238572742613
4,"Alzolay, Adbert",640470,0.6141595407282509,1.4371977999919707,0.5162804608775945,2.567637801597816,8.450277008310252,589.9489140471317,0.14592396322614332,0.03758019189851147,0.8068944099378882,0.1573706004140787,1.7961076604554864,1.146583850931677,5.55952380952381,943.6821946169773,0.08020703933747408,0.054316770186335184,0.5299685587244889,0.17800450224181874,1.7754737586277465,1.4235097021450764,0.6035301668806312,905.274188741105,0.08524157690089496,0.003930438503470413,0.21835721343873515,2.041737483530962,0.08825922266139652,2.1718354743083004,8.213068181818187,503.99794137022377,0.17659502635046098,0.07776103425559988,0.2175566123188405,0.49771286231884054,1.4557653985507246,1.7359216485507247,4.642187500000006,659.5036231884058,0.05373754528985497,0.03969995471014531
5,"Anderson, Brett",474463,0.48359173126614974,0.017519379844961325,0.5502583979328166,0.04914728682170555,6.414987080103359,466.81021021021024,0.22705426356589142,0.12808785529715738,1.6514110888128124,1.1118679416046906,1.6446069596925459,2.1841501069006677,6.196236834166243,897.3318976730743,0.09349532391558113,0.05166397775416787,1.0727277131782946,0.951388427464009,1.4841274455518643,1.60546673126615,0.5131875230712382,893.3718819737169,0.1182546603912884,0.275448966408268,0.17900022799817594,0.5856766985864112,0.05293768049855596,0.35373879008967934,6.917862897096825,274.97800008406534,0.11243008055935544,0.09506661346709233,0.17491964454528264,0.6710153148043109,1.203754332892166,0.35781937354257265,3.5269111993445534,604.8871332871333,0.06580765109976672,0.24675994201802443
6,"Anderson, Ian",666120,0.4431304521466266,1.4569768649265442,0.3945728426757951,2.2946801597489657,6.513776779346742,399.08400301716233,0.17300681785765226,0.01701867066039142,1.5397786676837022,0.928691711161963,0.9228579964403762,0.3117710399186372,7.406851004322405,249.29894017748848,0.08733778286295468,0.006145181795067067,,,,,,,,,0.3979532163742687,1.998713450292398,0.1471637426900586,2.249502923976608,6.062134502923968,434.47430249632885,0.15467836257309964,0.06752923976608205,,,,,,,,
7,"Anderson, Tyler",542881,0.3839922157711053,0.38005933062064745,0.3222590186081671,0.4417925277835857,9.661321067275694,455.53436855005157,0.18082623799797393,0.02930319893208111,1.561770670826833,1.629895670826833,1.5720953588143527,1.5039703588143527,6.620934087363494,608.8531250000001,0.03144695787831475,0.04199005460218341,0.8001040041601664,1.4009373374934997,1.3431370254810193,0.742303692147686,0.91885075403016,623.2697916666666,0.926030291211648,0.9207182787311501,0.5530531987078738,0.38516241467502565,0.442962726687506,0.49525288669539347,8.021235986985957,425.4428090148699,0.7345045786961584,0.8700661721636154,0.30710840944650997,1.3102067941748508,1.2524064821623702,0.2493080974340296,4.309269657129903,653.5082277900146,0.2126987934142912,0.2020343580263031
8,"Arrieta, Jake",453562,,,,,,,,,0.9987263731085396,0.8620914707576313,2.357795696109744,0.49697785224357294,6.652062935232209,902.7533640504737,0.05035708675846884,0.07819597884706031,0.41364958425250303,0.13504717461394877,1.6307513999660614,1.9093538096046156,1.2883607670117243,489.79730188359076,0.04408247072798277,0.045864754793822904,0.5910907838334354,1.4618548683404775,0.03384935701163516,2.086795009185548,4.380509797917938,296.60873977489405,0.17862522963870164,0.09988472137170845,,,,,,,,
9,"Bard, Daniel",453268,0.7227416500774164,0.8928057951780579,0.5449214775492147,2.1604689228046894,7.654722406547222,585.9357084357084,0.02786551647865565,0.11825149303251514,,,,,,,,,0.1059090909090909,0.6615062388591799,2.0992335115864527,1.5436363636363635,2.7563279857397447,764.3739002932552,0.16117647058823525,0.42681818181818265,0.34747701736465775,1.3156690500510726,0.12205822267620015,1.7852042900919305,7.477221654749755,440.78975144705464,0.09617807286346647,0.018605720122574,,,,,,,,
