,player_name,mlbAM_ID,FF_pfx_z_diff,FF_pfx_x_SL_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SL_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SL_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SL_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SL_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SL_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_SL_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_SL_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SL_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SL_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
101,"Kinley, Tyler",641755,0.9098403994107056,0.7953222022153108,0.3875873028864517,1.3175752987395646,5.640194794565403,242.93895999778852,0.05102308070060568,0.04150993070333442,1.071244966442953,0.19724496644295308,0.210489932885906,0.663510067114094,4.280536912751671,150.00202360876892,0.18785234899328856,0.05704697986577134,0.5037985118179165,1.3866362707907791,0.9789013714619201,0.9115334111467756,2.884884738838636,896.9414546521007,0.03388678144149404,0.08074263203968535,0.8140883668903804,1.3059116331096197,0.8981767337807606,1.2218232662192394,5.552796420581657,67.93535694210232,0.06881431767337809,0.08704697986577159,,,,,,,,
102,"Kopech, Michael",656629,1.607644545619505,0.7523554543804951,1.5866368915062434,0.7733631084937566,13.178639415384083,120.25102619861218,0.2242665083057025,0.1428767258870698,0.5276447105788423,0.8733809304467988,0.03909949332105034,1.3619261477045908,5.397658529095665,20.166782166782014,0.09789651466298155,0.22760018424689044,0.8284472434441462,1.1532768944868883,1.9875583316126368,0.005834193681602207,5.589520958083824,630.4898112398114,0.0696985339665499,0.13226718975841312,,,,,,,,,,,,,,,,
103,"Kuhl, Chad",641771,0.910884865289906,1.081060340189546,1.145546745023383,0.8463984604560691,6.054278028390513,290.2084036625365,0.1403148615652028,0.0012307660472616888,1.0499681935035936,0.6458703158131767,0.5813839109793398,1.1144545983374305,7.668679514364513,281.10510542139855,0.05456756300313392,0.029278583625752752,0.19165773316440896,1.4317293636097848,1.4962157684436215,0.1271713283305721,0.1641896501315756,799.0386267141671,0.06719861611928657,0.17074846506188468,0.5967114966052691,1.5404390410291395,1.6049254458629765,0.5322250917714323,5.952899327550924,369.9632697601744,0.07409170646135887,0.049511905922099864,,,,,,,,
104,"Lauer, Eric",641778,0.8954923748567815,0.3311916755560823,0.984581506064557,1.5488822053652562,5.2006588044723685,15.379270592093235,0.06127168029710406,0.09329175062225836,1.0673901885891621,0.9597493435187396,0.306359513010265,0.41400035808068747,8.49833492480306,207.75460574797353,0.15594772021962267,0.08496120792551931,0.14003508704655254,0.6503065802592222,1.3036964107676967,0.7934249175550272,0.7448711557634766,759.5340415950216,0.2712031214050157,0.1094725439067421,,,,,,,,,0.4930796895029196,0.18977745335422308,0.4636123771542516,1.1464695200113941,2.953706736932048,103.50603339236022,0.35322639225181574,0.038469709917865025
105,"Loáisiga, Jonathan",642528,0.8336263736263738,1.3061355311355312,1.343058608058608,0.7967032967032969,7.749633699633691,132.6794871794873,0.16855311355311375,0.07637362637362521,0.4136651583710407,0.41312217194570133,0.3761990950226244,0.4505882352941176,3.351809954751147,79.84615384615381,0.0478054298642534,0.08871040723982038,0.36266923076923074,1.9018307692307692,1.9387538461538463,0.3257461538461538,0.11046153846154994,634.8911538461539,0.10157307692307671,0.14246923076923146,0.4021282911719153,1.879230769230769,1.916153846153846,0.36520521424883834,8.22882034073308,219.96192565823412,0.013198244708311435,0.04723412493546597,,,,,,,,
106,"López, Jorge",605347,0.8380198446937013,1.2151161202185792,0.9213456284153005,1.13179033649698,9.38567011791774,254.12726488352018,0.23856916882369883,0.002906960023008942,1.346405106573355,0.23226935736426685,0.5260398491675455,1.0526346147700765,3.9546320263317796,146.86396318665538,0.11402725849231476,0.07372559358322928,0.10938332049730443,1.6554824513147761,1.3617119595114975,0.4031538123005831,2.6175816921553547,617.2108042688965,0.11536417647706032,0.02972934316206466,0.445834651982193,1.7636119374643966,1.469841445661118,0.7396051437854717,9.423208219929535,263.9493620077742,0.12102801865096957,0.03232662404793629,,,,,,,,
107,"Luetge, Lucas",476595,1.0498576512455515,0.2498576512455516,0.8654092526690391,1.6654092526690392,8.974733096085401,232.6500000000001,0.04644128113878998,0.18822064056939514,1.1341106027227024,0.8805127191248188,0.26496111770133124,0.5185590012992148,6.822092300739996,131.09444444444443,0.35948464478713593,0.2463687887175432,,,,,,,,,,,,,,,,,0.7677407681286684,0.2509475435596432,0.3646040578638443,1.383292369552156,7.014473355825672,235.08211488250663,0.24737690067939183,0.1885972639460185
108,"Luzardo, Jesús",666200,1.0757670825397503,0.9132804040317576,1.0901478739112755,1.2526345524192684,12.2818973941949,29.63415682605546,0.023811801379585606,0.1527614543431266,,,,,,,,,0.4420610026312145,1.1675782440105247,1.3444457138900427,0.6189284725107326,3.1646447860407108,353.2319030461838,0.20155864838665005,0.11072081429164982,0.8852159581723119,1.1877002349018715,1.3645677047813896,1.0620834280518299,11.658225354247179,1.434938664243873,0.03673865272410426,0.12206599984844946,,,,,,,,
109,"Lyles, Jordan",543475,1.486655992409417,0.6014090760837336,1.4271089317835894,0.6609561367095613,9.714989177489187,386.00098786497665,0.12814961009310322,0.09869208227084858,1.2339006099229148,0.5564153752071969,0.26928448049265885,2.05960046562277,3.046116770466213,44.82727736861534,0.17885538872527718,0.13039301673130588,0.7524170274170274,1.156055194805195,1.9817550505050505,0.07328282828282828,3.0649891774891813,1068.288512857836,0.030217652717652754,0.05017736892736835,1.0068990658464343,1.1307325131009343,1.9564323688007899,0.1811992101465787,8.324857598541811,464.14388044346697,0.1430815675552517,0.013677754993545399,0.0958373754759297,0.45113858029520687,0.37456127540464884,0.729862480223926,2.972669900380751,122.93593588327121,0.2970860063631148,0.0896681096681089
110,"Lynch IV, Daniel",663738,1.156609364767518,0.4990062213490504,0.624311776904606,1.2819149203230735,8.603596922069414,55.72372503844463,0.1616569526304299,0.09665831696136173,0.4271078431372549,0.11975490196078432,0.0055506535947712436,0.30180228758169936,7.77053921568627,182.42102244797638,0.314454248366013,0.44371078431372446,0.8978089430894309,0.9538577235772359,1.0791632791327914,1.0231144986449865,0.53412601626016,336.3218832801142,0.06338075880758831,0.029514227642275515,0.9749944071588366,1.0329809843400448,1.1582865398956004,1.1002999627143921,7.9988646532438565,13.761567366472718,0.031051081282625015,0.02718736017897072,,,,,,,,
