,player_name,mlbAM_ID,FF_pfx_z_diff,FF_pfx_x_CU_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_CU_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_CU_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_CU_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_CU_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_CU_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_CU_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_CU_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_CU_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_CU_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
127,"Moore, Matt",519043,1.9376163873370578,1.721596834264432,1.5542530842644322,1.7702726373370579,11.68418296089385,74.51521764432027,0.3505368365921788,0.17843837290502762,,,,,,,,,1.2619467496542187,2.047506915629322,1.8801631656293223,1.0946029996542186,1.8094657676348476,363.3196533540804,0.050495980290456544,0.015425959543569512,,,,,,,,,1.827357142857143,0.8345,0.6671562500000001,1.660013392857143,8.868869047619057,25.38020833333303,0.4334598214285714,0.2286324404761908
128,"Morgan, Eli",669212,2.1491319165998397,0.2404175020048116,1.599038191659984,0.7905112269446672,14.170128307939052,105.15121291098649,0.18258971531676027,0.04044556936647936,1.2883038210624416,0.9539194366780573,0.404701252977115,0.07031686859273067,8.947794346070197,0.4795485140311939,0.07163508335922142,0.0071652687169931895,1.1170464767616193,0.5186678089526665,1.8772884986078389,0.2415742128935532,1.4689226815163892,315.2480188477191,0.11601520668237308,0.05588134504176434,,,,,,,,,2.1750397877984087,0.29119363395225456,1.0674270557029177,0.8164190981432362,10.295888594164452,256.0053050397878,0.02511936339522547,0.0367771883289123
129,"Morton, Charlie",450203,1.8814782210151078,0.24481015107791548,2.463487158377186,0.33719878628416233,14.879172211848584,712.4510777786281,0.13031593956883425,0.1032257087081998,,,,,,,,,1.08895629619428,0.6634965339943992,2.8821735412936693,1.12972071110499,5.787478194004493,952.5846816576204,0.05594729835192647,0.002717658265619427,1.3251287358826307,0.6077817118785633,2.8264587191778334,0.8935482714166394,14.002431728220202,936.8783548013357,0.1552554744525554,0.09023690852307809,1.1540210390725634,1.0435896665235438,1.1750873407757263,1.0646559682267067,6.840189995706311,628.4286328229923,0.01094174896235911,0.021955667668527745
130,"Musgrove, Joe",605397,2.2036048916982236,0.7252799335742706,1.3329865420704285,0.1453384160535245,11.266621790902946,207.676696044271,0.22905228146462964,0.16594654264637398,1.0097887521770885,2.309997085510422,0.2517306098657228,1.0484777234676106,2.0020464632844437,24.635939741750008,0.16290044384516,0.13814392662509167,1.514868840550466,0.3757843335082126,1.6824821421364864,0.543397635094233,4.995328705758908,738.8830399903004,0.3296347713789902,0.20051999677145904,1.685906399235912,0.2655730659025788,1.7926934097421203,0.372360076408787,11.110615090735422,336.68397895743647,0.22419063992359134,0.09819980897803227,1.8321244677717377,1.2856197948745414,0.7726466807701577,0.22614200787296146,8.500172723134185,175.13560803011842,0.19254328789866904,0.11132255041105399
131,"Nola, Aaron",605400,2.038176248299491,0.25177890865118147,2.3221534404863875,0.032198283535714856,14.43298679341406,331.12346786248145,0.009371010452181583,0.11067127973441249,,,,,,,,,1.0384437534575837,0.3984832414490378,2.4688577732842436,1.0319307783776224,6.687133443128175,1018.3095642331637,0.1619671717653446,0.2535348852983006,1.5910829320492241,0.6040123060460141,2.67438683788122,0.4792915997859819,13.584093989655784,392.11190476190495,0.009248439450687096,0.14547012662742986,1.4798241328773813,0.9365632633121641,1.133811268523042,0.5905503989578246,8.249549476198226,350.2246376811595,0.14610351191445514,0.025917331596374105
132,"Ober, Bailey",641927,2.313790138988737,0.4649817277737839,1.388736220944165,0.4600721902707884,17.304951473759886,124.85678768272192,0.17925443326144253,0.13195542774982094,1.1153940422322777,1.7107616892911013,0.14295625942684764,0.7383239064856713,6.44768099547511,144.25810708898916,0.08836726998491717,0.13627545248868778,1.7066746794871797,0.3216065705128204,2.1753245192307693,0.14704326923076916,9.660977564102566,439.9354967948716,0.26030048076923085,0.09979567307692339,,,,,,,,,,,,,,,,
133,"Odorizzi, Jake",543606,1.957018382352941,0.3739424019607843,1.5735257352941177,0.7574350490196078,18.694865196078425,47.462991526818314,0.13146813725490203,0.231609068627451,0.9861828703703703,1.086849537037037,0.11273379629629621,0.21340046296296294,9.583634259259256,32.2756944444443,0.12693055555555532,0.02429861111111098,1.0254808087027916,0.3591251026272577,1.558708435960591,0.17410252463054182,11.214506362889992,806.0008723316912,0.1905593185550083,0.24318093185550094,,,,,,,,,1.4419879385964913,0.816093201754386,0.38349013157894735,0.242404605263158,13.17507675438597,9.803179824561084,0.051515350877192834,0.08652083333333316
134,"Ohtani, Shohei",660271,2.4164968804835247,0.8168556248781439,1.328506693962436,0.27113456164294525,21.144254890491993,152.38335041233586,0.2932494963280692,0.2980101709235061,1.3879787439613527,2.447978743961353,0.302616425120773,0.757383574879227,7.782705314009675,21.300142339544436,0.4789565217391303,0.4158521739130432,1.3409892192868142,0.7179102002132449,1.4274521186273348,0.8043730995537653,13.651467045768683,1009.8431820001601,0.13919993681633303,0.188031828772262,,,,,,,,,1.472056923345556,1.4225790116989698,0.7227833071416099,0.6733053954950237,12.577457656713818,108.12467260345738,0.3700890518596123,0.31316221407368516
135,"Ottavino, Adam",493603,2.0765506329113927,0.44718354430379753,1.8190664556962026,0.18969936708860757,18.1590717299578,365.753164556962,0.05075949367088617,0.15762658227848103,0.824160583941606,2.456770072992701,0.1905200729927008,1.4420894160583941,3.308941605839408,56.45985401459848,0.24941605839416026,0.3801824817518247,1.1646052631578947,0.41328947368421054,2.6795394736842106,1.1016447368421054,11.10526315789474,790.8157894736842,0.3042105263157895,0.28381578947368435,1.4685317460317462,0.3767380952380952,2.6429880952380955,0.797718253968254,17.32349206349207,520.2555555555555,0.00019047619047629638,0.25937301587301675,1.4798684210526316,1.1903947368421053,1.0758552631578948,0.7863815789473685,9.968421052631584,87.2894736842104,0.20736842105263165,0.24065789473684251
136,"Oviedo, Johan",670912,1.516558697993538,0.049749092504687065,1.4105609850146927,0.05624862047415802,18.17492653609372,166.8990549828177,0.21173401412102555,0.32757323121517956,0.7113872047778482,1.065784091937381,0.3945259855819986,0.7489228727415316,8.92851024040057,115.21127450980384,0.16078454438512324,0.27482460109190665,1.2721208507255017,0.6431782945736435,2.1034883720930235,0.18818922679387795,9.712184456370508,576.9946581196582,0.07862850327966564,0.13982110912343426,,,,,,,,,,,,,,,,
