,player_name,mlbAM_ID,FF_pfx_z_diff,FF_pfx_x_SI_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SI_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SI_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SI_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_SI_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_SI_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SI_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SI_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SI_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SI_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
10,"Antone, Tejay",622088,,,,,,,,,1.847818947368421,0.38197052631578954,2.3018105263157898,0.07202105263157899,15.195326315789472,361.28273684210535,0.13167157894736814,0.03889473684210554,1.0746983333333333,0.3736149999999999,1.5462250000000002,0.8451416666666667,11.831883333333337,78.62966666666671,0.2573316666666665,0.2705833333333336,0.73424,2.56424,0.6444000000000001,1.1856,7.136228571428589,621.7834285714287,0.16761142857142852,0.4255714285714287,,,,,,,,
11,"Arrieta, Jake",453562,0.43076315789473674,1.2892368421052631,0.7814473684210527,2.5014473684210525,0.08719298245614482,153.247340425532,0.01929824561403537,0.025131578947368283,1.5258406156901687,0.291517874875869,2.362202085402185,0.544843594836147,10.220526315789485,555.7567743877962,0.10489572989076512,0.02486842105263065,0.15207707879165366,0.4281125817502336,1.642571628776082,1.918607131734662,3.2388695110557535,107.05091185410356,0.21020554344441011,0.14321161631890345,0.8473013582342954,2.107220713073005,0.036536502546689276,1.2233828522920203,4.742300509337866,401.502659574468,0.2708573853989815,0.16680390492359898,,,,,,,,
12,"Bard, Daniel",453268,0.3956118881118881,1.2248426573426574,0.6001573426573427,2.220611888111888,0.3281905594405714,179.603846153846,0.08784090909090914,0.1432998251748243,,,,,,,,,0.4398553846153846,0.02521538461538464,1.7997846153846153,1.3851446153846154,9.152923076923074,282.8038461538463,0.22011999999999965,0.43807846153846075,0.6566742081447964,1.8884389140271491,0.06343891402714918,1.1683257918552037,7.045550527903458,406.45889894419315,0.0340196078431374,0.11253016591251885,,,,,,,,
13,"Barlow, Scott",605130,0.11734693877551039,1.6402040816326529,0.4897959183673468,2.24734693877551,1.8661564625850389,49.35384615384601,0.07040816326530597,0.06520408163265223,1.9876068376068377,0.11222222222222222,2.242222222222222,0.14239316239316224,14.905128205128221,113.45299145299123,0.17905982905982887,0.12957264957264858,1.3095852534562211,0.4984331797235022,1.6315668202764977,0.8204147465437787,9.466052227342544,30.409302325581393,0.11778801843317988,0.08096774193548484,,,,,,,,,,,,,,,,
14,"Barria, Jaime",642545,0.20660262995685197,1.5737158413807275,0.7027357715224984,2.483054242860078,0.11308814464761952,92.66883116883128,0.0708115882473801,0.0009019930141773713,,,,,,,,,0.7126978218913704,0.7823986765922252,1.4940529363110007,1.5637537910118555,8.246650124069475,24.688841201716514,0.057615108905431534,0.034054314860766155,0.2419521690767521,1.9343659621802003,0.34208565072302566,2.0344994438264736,7.829143492769745,710.4137931034484,0.36594549499443874,0.2809788654060066,,,,,,,,
15,"Bass, Anthony",542914,0.054593495934959435,1.8370731707317072,0.4229756097560976,2.3146422764227643,1.1392682926829139,8.820325203252196,0.16425203252032522,0.039837398373983035,,,,,,,,,1.2044065040650405,0.7532731707317073,1.5067756097560976,1.0556422764227644,8.705398373983755,238.79365853658533,0.16161463414634136,0.08362926829268336,0.11620360551431586,1.812290562036055,0.4477582184517498,2.143845174973489,8.115079533404042,595.5637327677623,0.0026320254506891905,0.004220572640509346,,,,,,,,
16,"Bassitt, Chris",605135,0.2550092920509136,1.6229653914933904,0.6633503979802937,2.5413250815245974,0.6469757004102519,47.6753640562747,0.0766217258669657,0.07830200918685826,2.1804422795605216,0.037085810327118884,2.323401599800803,0.10587350991316247,22.603856329173027,72.27893137503179,0.3714006038158675,0.28948706775809985,1.1236525524337158,0.11099030470914129,2.3973060941828255,1.162663237039968,17.51685793430947,126.00945085555122,0.17758013454689348,0.12497922437673203,0.1848602107547761,2.4222828911671472,0.13596710169346338,2.101455578718908,9.058831424736567,162.7646092948246,0.03130793614530103,0.08138675500471138,0.3096552351969619,0.8471669722861638,1.4391488171875202,1.9766605542767222,4.8031758417541255,71.10116782402883,0.09380749873200411,0.043535562404899864
17,"Bauer, Trevor",545333,0.3966304347826086,2.0506702898550726,0.5243297101449276,2.971630434782609,0.5711956521739125,0.5833333333334849,0.12063405797101456,0.22648550724637673,2.891434426229508,0.514877049180328,2.060122950819672,0.316434426229508,14.390846994535522,152.70491803278674,0.28008196721311474,0.5456830601092895,1.4939324324324326,0.23022972972972955,2.8052297297297297,1.0810675675675676,13.463648648648643,169.10270270270257,0.06521621621621643,0.10513513513513484,0.14250000000000007,2.065,0.5100000000000001,2.4325,9.100000000000009,1049.25,0.10499999999999998,0.22499999999999964,1.336107594936709,0.7729430379746836,1.8020569620253166,1.2388924050632912,9.167827004219419,130.51898734177212,0.026181434599156006,0.21067510548523138
18,"Benjamin, Wes",605138,0.10140624999999992,0.8514583333333334,0.4247916666666667,0.5280729166666667,0.5187500000000114,51.661458333333485,0.06583333333333341,0.014427083333333535,2.628392857142857,2.0741071428571427,1.6474404761904762,2.2017261904761902,12.810119047619054,168.02380952380918,0.13541666666666652,0.006428571428571672,,,,,,,,,0.32404255319148945,0.8504255319148937,0.4237588652482269,0.1026241134751773,6.909929078014187,613.0141843971633,0.17326241134751763,0.08510638297872308,1.0975824175824176,1.750989010989011,1.3243223443223442,0.6709157509157508,5.898168498168502,21.50915750915783,0.2402930402930401,0.09439560439560513
19,"Berríos, José",621244,0.40045566533111,1.7727960829206382,0.41478398825373897,2.5880357365054873,0.5134845581464731,64.00543762287543,0.1334350347161739,0.037013662494088884,,,,,,,,,,,,,,,,,0.5089504358141215,1.907018068664363,0.2805620025100142,1.6786296353602557,9.314576993828112,596.817123311336,0.06087833307545498,0.22120497876803125,,,,,,,,
20,"Boyd, Matthew",571510,0.28135531135531144,0.034212454212454335,0.4054029304029305,0.1582600732600734,1.1946886446886538,48.47953422724049,0.060402930402930544,0.10166666666666657,2.112811016144349,1.9768850902184236,2.4165004748338084,2.5524264007597344,16.40963912630579,250.50569800569792,0.38331908831908823,0.3755650522317193,1.1883364602876798,1.1806128830519074,1.6202282676672923,1.6279518449030645,11.201719824890546,68.14165103189498,0.17957160725453392,0.2809224515322075,0.34088852324146435,0.4292184286301933,0.010396955985191525,0.7805039078568492,11.441361579596872,373.78093645484955,0.007550390785684868,0.007354997943234132,,,,,,,,
21,"Brasier, Ryan",518489,0.30665738866396763,1.6831401821862348,0.6762348178137653,2.6660323886639676,1.0741143724696371,26.833248987854404,0.11136892712550606,0.12138663967611318,,,,,,,,,0.9631607142857143,0.5390892857142857,1.8202857142857143,1.3962142857142856,8.994107142857132,146.2125000000001,0.46894642857142843,0.16871428571428648,0.5912797619047618,2.241279761904762,0.11809523809523825,1.7680952380952382,7.732440476190476,751.639880952381,0.33735119047619055,0.05345238095238081,,,,,,,,
22,"Brault, Steven",643230,0.5886264150943394,0.12170333817126255,0.41471175616835987,0.05221132075471702,0.9428388969521109,187.33023735810093,0.07530798258345417,0.06045283018867842,1.0748262164846079,1.6906156901688183,2.2270307845084405,1.6112413108242303,17.344885799404167,344.55933952528403,0.31325719960278064,0.05718967229394156,0.8118092991913748,1.1599640610961366,1.6963791554357592,1.3482243935309972,8.241408355795144,413.22590113889873,0.20492699910152723,0.1279885444743929,0.35167413739184833,0.4043479620556656,0.13206713228395683,0.8880892317314708,6.216970707807775,325.6084967320262,0.21210570207442947,0.05162410090690983,,,,,,,,
23,"Brewer, Colten",605155,0.09607142857142847,1.3310714285714287,0.5064285714285713,1.9335714285714283,0.7178571428571274,143.57142857142844,0.04321428571428587,0.0710714285714289,2.060813253012048,0.08147590361445789,1.9189759036144578,0.2233132530120483,13.869578313253001,435.93959731543646,0.13129518072289148,0.19201807228915602,0.32954761904761903,0.4218333333333333,1.4156666666666666,1.507952380952381,5.6216666666666555,213.58095238095257,0.032023809523809454,0.10716666666666708,0.21750000000000003,1.6075,0.22999999999999987,1.6199999999999999,9.075000000000003,355.0,0.37249999999999983,0.0674999999999999,0.0657882882882882,0.6671396396396396,1.1703603603603603,1.9032882882882882,0.9033783783783775,60.0,0.08754504504504501,0.09051801801801762
24,"Brubaker, JT",664141,0.41093299095133295,1.4595842504279775,0.6554512105649304,2.525968451944241,0.3642577647346599,49.0586940572266,0.03770114942528746,0.07859011983370046,1.4390199871050933,0.10847453255963879,2.006560928433269,0.6760154738878144,13.1827530625403,558.4541586073501,0.16748484848484857,0.15459638942617726,0.5830829241680304,0.6575829241680304,1.4574525368248772,1.5319525368248772,6.265690125477363,335.25695581014725,0.025551282051281987,0.013295690125477044,0.16435764944275577,1.8889290780141845,0.22610638297872332,1.950677811550152,5.940415400202639,540.5419452887538,0.14976190476190432,0.13271529888551115,,,,,,,,
25,"Buehler, Walker",621111,0.3601422957847107,1.680414979757085,0.7136234817813762,2.754180757323172,0.35158371040725456,95.24005715646581,0.33036854012860206,0.23730888306739661,2.359647435897436,0.25829326923076923,2.135745192307692,0.03439102564102536,15.22443910256412,591.6786858974356,0.2938141025641027,0.18815705128205096,1.3758216783216783,0.35263986013986004,2.041398601398601,1.018216783216783,9.719230769230776,497.9125874125871,0.16559440559440564,0.08188811188811229,,,,,,,,,0.3907307692307691,0.7861425339366516,1.6078959276018097,2.0033076923076925,4.452760180995483,377.4307692307689,0.1470248868778281,0.06838009049773763
26,"Bumgarner, Madison",518516,0.24829710144927541,0.6802898550724639,0.5002898550724639,0.42829710144927535,0.1807971014492722,24.340579710144993,0.02347826086956495,0.026739130434783043,1.361770186335404,2.122826086956522,1.9428260869565217,1.1817701863354038,11.288198757763979,73.72670807453414,0.053338509316769755,0.008928571428571175,,,,,,,,,0.5050000000000001,0.20944444444444443,0.029444444444444495,0.3250000000000002,5.111111111111114,734.7777777777778,0.0841666666666665,0.07861111111111097,0.5615769230769232,1.5472692307692308,1.367269230769231,0.38157692307692326,4.65038461538461,72.890625,0.0931923076923078,0.0013461538461534417
27,"Bundy, Dylan",605164,0.2620670794633644,1.7326990024079807,0.6587127622979017,2.6534788441692467,0.6757688338493182,75.41245471795764,0.09535190918472658,0.05939972480220135,2.395731092436975,0.6478319327731092,1.743579831932773,0.004319327731092448,17.19932773109244,0.9831932773108747,0.0028907563025213356,0.017226890756303348,1.4077254901960783,0.9661960784313726,1.4252156862745098,0.983686274509804,10.745098039215677,189.99607843137255,0.28874509803921544,0.209843137254901,0.6246169693683925,2.4058151260504204,0.01440336134453779,1.7667947953374898,8.453244781783681,728.0591023139116,0.14130550284629972,0.14779072919490321,,,,,,,,
28,"Burnes, Corbin",669203,0.26069221556886224,1.3249077844311379,0.7517389221556886,2.3373389221556886,0.1260479041916085,14.797365269460897,0.031005988023952158,0.03487664670658752,1.6052382192137467,0.1792599583441813,1.8973867482426452,0.47140848737307983,14.866343400156211,280.0413303827131,0.23309294454569118,0.11482882061963107,1.0534515344311377,0.4482171594311378,1.6284295471556884,1.0231951721556887,9.260670845808392,225.37013473053912,0.08744713697604789,0.14441710329341273,0.5142493773514918,2.12840866938689,0.05176196280006362,1.5623973292353346,7.072182184303969,729.7775422606114,0.08060463144507457,0.2352260081606694,0.30428388506006854,0.7368939479531503,1.3397527586336762,1.772362821526758,2.8245810266259923,234.41848378714303,0.1058870937370543,0.08703404511731172
29,"Cabrera, Génesis",650893,0.27088333333333336,0.5802166666666666,0.49563333333333337,0.3554666666666666,0.8273333333333284,53.578333333333376,0.08938333333333348,0.03108333333333313,2.1624827823691457,1.8124001377410468,1.7278168044077136,2.0778994490358125,15.602651515151521,131.6429063360879,0.06756542699724521,0.03407369146005568,,,,,,,,,0.3306089743589742,0.0677243589743588,0.016858974358974432,0.24602564102564095,8.441987179487185,513.6121794871797,0.36618589743589736,0.16676282051282065,,,,,,,,
30,"Cahill, Trevor",502239,0.4335659801678108,1.28534706331045,0.6495652173913045,2.3684782608695656,0.010068649885582204,58.58695652173901,0.04559496567505672,0.018348588863462467,1.5490551378446114,0.3268496240601504,2.261761904761905,0.3858571428571431,12.407418546365918,837.4095238095238,0.16351629072681662,0.2037694235588976,,,,,,,,,0.464504873294347,1.7209493177387913,0.21396296296296313,1.4704074074074076,8.169746588693954,592.2,0.3134210526315786,0.3368382066276805,0.4068765664160401,0.5381265664160401,1.3967857142857145,1.5280357142857144,5.7203947368420955,47.07142857142844,0.1731860902255642,0.10830200501253096
31,"Carrasco, Carlos",471911,0.6065449965425269,1.3857063123579967,0.5669351970759655,2.559186505976489,1.3567667687444498,115.11924924478808,0.07370739899239354,0.0930569001284205,1.2246671907756812,0.1325550314465409,2.085196540880503,0.7279743186582809,8.88912473794548,573.1021263851453,0.11723270440251565,0.06725628930817606,0.6236222616183361,0.33459541598075215,1.6180460934532102,1.3290192478156262,6.3384069899962014,423.0774958432735,0.009492212232493191,0.002661770292515797,0.5062512748597654,1.2334134370219276,0.7192280724120347,1.4463902345741968,4.665438551759308,1039.9955868244322,0.05826874043855179,0.04714367669556374,,,,,,,,
