,player_name,mlbAM_ID,FF_pfx_z_diff,FF_pfx_x_FC_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_FC_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_FC_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_FC_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_FC_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_FC_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_FC_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_FC_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_FC_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_FC_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff
0,"Alexander, Tyler",641302,0.6861054823039555,0.09427342123525329,0.9472734212352534,1.5391054823039556,4.639028452463563,113.67412587412628,0.061411519777932355,0.08565926439972138,0.6188181818181818,1.0213181818181818,0.1683181818181818,0.23418181818181816,4.182727272727277,24.46818181818162,0.07559090909090926,0.1761363636363633,0.6172556818181818,0.9674900568181819,0.1144900568181818,0.23574431818181818,3.3147585227272742,49.66349431818162,0.13520028409090967,0.10027698863636303,0.05864274322169061,0.5396028708133972,1.3926028708133973,0.7943572567783095,1.4599202551834196,779.750844730491,0.05361722488038323,0.09679425837320554,0.5078369905956112,0.6213542319749216,1.4743542319749217,1.3608369905956113,4.694858934169275,161.6680250783702,0.019184952978056113,0.06960188087774277
1,"Allard, Kolby",663465,0.787126496927654,0.145927758757307,0.9602879483307668,1.6014866865011137,4.861020826169508,92.02631816133362,0.08247850852931071,0.03130548537084987,1.4252295192958702,1.01322951929587,0.1988693297224103,0.6108693297224103,9.981367637102252,230.35714285714266,0.1416601218686524,0.08989370345294478,,,,,,,,,0.4501990521327014,0.4712578756621132,1.2856180652355729,1.264559241706161,4.193972679119042,519.3478991596637,0.11549205464176171,0.17596933370504608,,,,,,,,
2,"Anderson, Brett",474463,0.3811306179775281,0.2063693820224719,0.6145294943820225,1.2020294943820224,2.9271067415730414,61.13974719101134,0.19924157303370782,0.0689747191011234,2.0231019769591807,1.5122159010098137,0.6913170246053193,1.2022031005546865,11.186659081211772,280.13952496088723,0.0525643578438344,0.2665538330251742,1.4278678759983756,1.1560606470827128,0.3351617706782185,0.6069689995938811,5.045634222282388,257.8941383511574,0.05095844050358744,0.07435359415188803,0.16004993757802755,0.2195056179775282,1.0404044943820225,0.6608489388264669,4.5526154806491945,571.4022471910114,0.15175842696629216,0.20500249687890104,0.014756677104439175,0.2934072573217904,1.1143061337262847,0.8061421993000553,2.4385411678025406,245.2514275188803,0.07948793516301333,0.11038865352735261
3,"Anderson, Chase",502624,0.8518330973023381,1.1355877171772997,0.9157403889330248,1.071680425546613,5.210165451970568,268.760633484163,0.241274567372457,0.04979171703913554,1.8548796801163214,0.08326063249727378,0.1365866957470011,1.6350323518720467,10.05456197746274,353.9087912087912,0.006272628135223446,0.06277426390403562,,,,,,,,,0.4956842788005785,1.9747732375392908,1.7549259092950158,0.7155316070448534,4.722815945716704,198.53941679235822,0.17241081674400038,0.0008676345856413192,0.6445965103598691,1.6620701563067977,1.4422228280625227,0.864443838604144,4.876390403489637,311.42783882783897,0.20098691384950929,0.0429171210468926
4,"Anderson, Tyler",542881,0.8145652309031014,0.13820358630119955,0.9148021940456212,1.8675710112499222,5.3173814407359,119.6972191845025,0.39378068866927696,0.23818385232146166,1.8291265253693,1.0257931920359666,0.027212588310854213,0.7761207450224792,13.076525369299944,81.09601798330141,0.37554592164418743,0.3523057161207461,,,,,,,,,0.4586195063767319,0.15376236351958905,1.2067681438664097,1.5116252867235527,4.07890632168089,427.4178817825846,0.25686338196164793,0.22516285897788801,0.3707126559172499,0.37689686644356557,1.4299026467903864,1.4237184362640707,4.495550654091872,87.59309400669326,0.24009735320961356,0.1337176756921199
5,"Andriese, Matt",542882,1.1818724202626643,0.8795634771732332,0.8398073796122577,1.22162851782364,6.115334584115061,177.5211214483279,0.037746091307067076,0.011907442151343872,1.314209164818921,0.2404878048780488,0.2802439024390244,1.2744530672579453,5.770842572062094,204.55432372505538,0.12983000739098305,0.21492609016999253,,,,,,,,,0.11064040025015634,0.5863839899937461,0.5466278924327704,0.07088430268918075,0.17789868667915698,361.4272103658536,0.0715872420262662,0.007528455284552926,0.5002020905923346,1.5437979094076655,1.5040418118466898,0.5399581881533101,4.909547038327517,353.82229965156785,0.0866202090592334,0.11019512195121983
6,"Bassitt, Chris",605135,0.5646645272478755,1.3133101562964282,0.7757984192072265,1.1021762643370774,5.450151542164377,23.425803767754132,0.017185772865038418,0.03476644678195839,1.8707870443635595,0.3467410455240808,0.8842527826132827,1.3332753072743577,17.8006804874189,1.177763551002954,0.4652081025478716,0.3330226301629997,0.8139973172367538,0.4206455399061032,0.9581572769953051,0.276485580147552,12.713682092555345,54.90828303152239,0.08377263581488936,0.08144366197183217,0.12479502444218582,2.1126276559701855,1.5751159188809836,0.6623067615313877,4.255655582982442,233.86577711885343,0.12511543487730514,0.12492231740961124,0.3096552351969619,1.9766605542767222,1.4391488171875202,0.8471669722861638,4.8031758417541255,71.10116782402883,0.09380749873200411,0.043535562404899864
7,"Bauer, Trevor",545333,1.7327380297193176,0.7145626949183637,1.277727251880389,1.1695734727572922,8.596631352045506,131.1023206751056,0.14681549257017057,0.015810401761145343,1.5553268312927993,0.821230545756381,0.25806598879435566,2.1184913882548244,5.223019990316104,22.18593069101462,0.30626340181227074,0.3350079546240581,0.1578248374957236,1.5663373246664385,1.003172767704413,0.7209893944577489,4.295821644429225,38.583715360930455,0.03903478161706042,0.10553997035009655,1.1936075949367089,0.7288924050632911,1.2920569620253164,0.6304430379746835,0.06782700421941001,1179.7689873417721,0.131181434599156,0.01432489451476826,1.336107594936709,1.2388924050632912,1.8020569620253166,0.7729430379746836,9.167827004219419,130.51898734177212,0.026181434599156006,0.21067510548523138
8,"Benjamin, Wes",605138,1.1989886675824175,0.24612408424908422,0.8995306776556776,1.8523952609890109,5.379418498168491,30.152300824175654,0.1744597069597067,0.07996852106227159,1.5308104395604396,0.9765247252747253,0.3231181318681319,0.8774038461538461,6.911950549450552,189.532967032967,0.10487637362637359,0.08796703296703345,,,,,,,,,0.7735398643909281,0.24715688566752397,0.9005634790741174,1.4269464577975215,1.011760579845685,591.5050268880054,0.06703062894552247,0.009289221416882043,1.0975824175824176,0.6709157509157508,1.3243223443223442,1.750989010989011,5.898168498168502,21.50915750915783,0.2402930402930401,0.09439560439560513
9,"Bieber, Shane",669456,0.7691923949066805,1.4921323914181057,0.8994283097854526,1.3618964765393335,4.860653235653217,172.26408512122816,0.09009506366649211,0.04196232339089434,1.9461452119309262,0.00043940345368909117,0.5931434850863422,1.3534411302982732,5.592945054945062,176.40442700156973,0.06599591836734686,0.04045463108320213,1.0925864512471657,0.639669784580499,0.0469657029478458,0.4998823696145125,4.7343253968253975,22.496598639455897,0.02736536281179136,0.014597505668934474,0.3565408163265306,2.07558843537415,1.4828843537414966,0.2361632653061225,0.5157142857142958,863.6986394557823,0.003843537414965903,0.013034013605442318,,,,,,,,
10,"Bielak, Brandon",656232,0.7816567796610168,1.2744110169491527,1.0219110169491525,1.034156779661017,4.281927966101691,207.6506355932206,0.011826271186440973,0.031203389830508854,1.8719500000000002,0.02495000000000014,0.22754999999999992,1.61945,9.254750000000001,110.48250000000007,0.06345000000000023,0.09019999999999939,0.49582462686567175,0.11238432835820888,0.36488432835820894,0.2433246268656717,5.496361940298513,117.30279850746274,0.13018283582089518,0.0736268656716419,0.024403846153846276,1.922769230769231,1.670269230769231,0.22809615384615378,2.5062500000000085,677.343082524272,0.2120384615384614,0.15640384615384662,,,,,,,,
11,"Brewer, Colten",605155,0.030283140283140275,1.3968597168597168,0.663931788931789,0.7632110682110681,0.1855212355212501,203.57142857142844,0.04433075933075914,0.019446589446588725,2.1266015413003365,0.01568761532616969,0.7486155432540975,1.3936736133724086,12.966199934874624,375.93959731543646,0.04375013567784647,0.1015000542711384,0.39533590733590723,0.4876216216216215,0.24530630630630634,0.3375920205920206,4.718288288288278,153.58095238095257,0.11956885456885447,0.016648648648649456,0.2832882882882882,1.6732882882882882,0.9403603603603604,0.4496396396396396,8.171621621621625,415.0,0.46004504504504484,0.023018018018017727,0.0657882882882882,1.9032882882882882,1.1703603603603603,0.6671396396396396,0.9033783783783775,60.0,0.08754504504504501,0.09051801801801762
12,"Buehler, Walker",621111,0.7508730650154798,1.289684210526316,0.8942724458204334,1.1462848297213624,4.1011764705882285,282.19071207430306,0.18334365325077395,0.16892879256965898,1.9689166666666669,0.13243749999999987,0.5278492647058823,1.5735049019607845,10.771678921568636,214.2479166666667,0.14678921568627457,0.11977696078431332,0.9850909090909092,0.038090909090909064,0.4335026737967915,0.5896791443850267,5.266470588235293,120.4818181818182,0.018569518716577527,0.013508021390374658,,,,,,,,,0.3907307692307691,2.0033076923076925,1.6078959276018097,0.7861425339366516,4.452760180995483,377.4307692307689,0.1470248868778281,0.06838009049773763
13,"Bumgarner, Madison",518516,0.8098740245261986,0.11871293199554067,0.866979375696767,1.7955663322185063,4.831181716833882,97.231204710145,0.06971404682274285,0.028085284280936484,0.8001932632584806,1.5612491638795984,0.5755568561872909,0.18549904443382703,6.637814142379369,0.8360830745341445,0.03985379837553804,0.007582417582417733,,,,,,,,,0.05657692307692308,0.35213247863247876,1.3378247863247865,1.0422692307692307,0.4607264957265045,807.6684027777778,0.009025641025641296,0.07726495726495752,0.5615769230769232,0.38157692307692326,1.367269230769231,1.5472692307692308,4.65038461538461,72.890625,0.0931923076923078,0.0013461538461534417
14,"Burnes, Corbin",669203,0.5649761006289308,1.0206238993710692,0.5880138364779874,0.9975861635220126,2.950628930817601,249.21584905660393,0.13689308176100645,0.12191069182389924,1.300954334153678,0.12502392671588725,0.557633989608969,0.8683442712605962,12.041762373530219,45.62284659557008,0.3389800382827455,0.2018628657369428,0.7491676493710693,0.1439332743710693,0.2886767885220125,0.31655758647798743,6.436089819182399,9.04834905660391,0.018439956761006404,0.05738305817610101,0.20996549229142325,1.8241247843268216,1.3915147214337398,0.22264457060165854,4.247601157677977,964.1960260477545,0.025282462291979724,0.1481919630433577,0.30428388506006854,1.772362821526758,1.3397527586336762,0.7368939479531503,2.8245810266259923,234.41848378714303,0.1058870937370543,0.08703404511731172
15,"Cahill, Trevor",502239,0.8404425465838509,0.87847049689441,0.7472204968944101,0.9716925465838508,5.710326086956513,11.51552795031057,0.2187810559006209,0.08995341614906849,1.1421785714285713,0.7337261904761905,0.8649761904761905,1.0109285714285714,6.687023809523822,790.3380952380953,0.3367023809523808,0.31207142857142856,,,,,,,,,0.05762830687830686,1.3140727513227513,1.1828227513227514,0.07362169312169313,2.4493518518518584,639.2714285714285,0.4866071428571428,0.44514021164021145,0.4068765664160401,1.5280357142857144,1.3967857142857145,0.5381265664160401,5.7203947368420955,47.07142857142844,0.1731860902255642,0.10830200501253096
16,"Canning, Griffin",656288,0.8329547128129602,1.3736779402482644,0.7430593835472333,1.4635732695139911,4.1099700189354,15.265324062974287,0.19053781822007143,0.028832579423521132,1.1506304520222046,0.01678429817605076,0.6138342585249802,0.5200118953211736,6.5094766058683575,99.91118160190308,0.0632553528945281,0.14155432196669349,0.862207550722591,0.7070020712705363,0.07638351456950526,0.23158899402156002,2.095883349809341,230.29331559694037,0.011827190133220311,0.08391470131337364,0.062231923697313896,1.9188565116768357,1.2882379549758047,0.6928504803983448,0.7234483484115373,624.4023462495556,0.051324426677887836,0.026226944386001705,,,,,,,,
17,"Civale, Aaron",650644,0.6083146634372791,1.0624260773034615,0.7474124533252599,0.9233282874154809,3.8486325562619754,158.1806314511232,0.011032394792612865,0.027593097184377413,2.0489273756497783,0.26834199704394845,0.5833556210221502,1.7339137516715766,11.729445891189158,338.3485471739964,0.09702665473521221,0.0198853776003709,0.8887134130262812,0.1139553485101521,0.2010582754680496,0.5736997890480795,5.169497670739219,205.62193724660665,0.08823283818229755,0.0734264305177108,0.007413522375652404,2.0130067427146354,1.6979931187364337,0.3076001016025493,2.107236872488812,465.99356302676665,0.30079434720362064,0.24067219322957545,0.2469586299844715,1.8596273915209047,1.544613767542703,0.5619722539626733,4.343674372271536,229.53935307597385,0.17014144033283507,0.16721675309835504
18,"Clevinger, Mike",605182,1.0357228657228656,1.0254740454740454,0.933029601029601,1.1281673101673102,7.09233805233805,183.0473616473614,0.020067782067781925,0.032857142857143806,1.3551851851851853,0.13049382716049385,0.03804938271604941,1.2627407407407407,9.315555555555548,228.52345679012342,0.34743209876543224,0.22111111111111104,0.433015873015873,0.6701269841269842,0.7625714285714287,0.3405714285714286,6.384920634920647,70.1190476190477,0.07139682539682557,0.042619047619047556,0.5596296296296296,1.3401851851851851,1.2477407407407406,0.652074074074074,0.808148148148149,1052.9555555555555,0.12459259259259259,0.011851851851851336,,,,,,,,
19,"Cole, A.J.",595918,0.48745483110761967,1.6353809897879026,0.5048546739984289,1.6179811468970933,4.7944226237234915,159.74587588373925,0.3541280439905736,0.17157894736842128,1.0230526315789474,0.4620526315789474,0.6684736842105263,0.10747368421052632,10.327368421052611,25.447368421052488,0.12584210526315798,0.0014210526315787675,0.4611656259292299,0.7993577163247101,0.3311685994647636,0.6693606898602438,5.105278025572389,116.114035087719,0.03393250074338372,0.003505798394290771,0.22879456706281842,2.38911714770798,1.258590831918506,0.9017317487266553,2.3167232597622984,98.84295415959286,0.039584040747028704,0.024482173174872557,,,,,,,,
20,"Cordero, Jimmy",622772,0.3236130536130536,1.181002331002331,0.3128205128205128,1.1917948717948719,4.51678321678321,60.69696969696997,0.0894405594405594,0.08130536130536115,1.2615151515151515,0.4515151515151515,0.4166666666666667,0.3933333333333333,11.35757575757576,157.530303030303,0.0005303030303029921,0.04265151515151455,0.933030303030303,0.6160606060606061,0.25212121212121213,0.06484848484848484,5.078787878787878,101.969696969697,0.0880303030303029,0.10757575757575744,0.15579051383399212,1.8257905138339923,0.957608695652174,0.712391304347826,4.0909090909090935,413.70158102766777,0.10907114624505931,0.04013833992094895,0.08637818181818191,1.9830618181818185,1.11488,0.9545600000000001,4.017090909090911,3.319281524926737,0.006763636363636305,0.012858181818181436
21,"Darvish, Yu",506433,0.40594320486815416,1.6288269100743746,0.6194151453684922,1.4153549695740366,3.184651791751193,94.93576741041215,0.06341108857336053,0.010635564570655731,2.2005614973262033,0.30018270944741543,0.709229055258467,1.1911497326203209,15.148707664884114,48.07442067736201,0.263155080213904,0.03817736185383236,1.248142904619475,0.4247869724160851,0.5846247922897974,0.23873113991359257,7.795161183117301,114.97716849451672,0.03367331339315416,0.0063811897640411175,0.4989301351608605,1.7238815914715402,0.7144698267656576,0.510481629545022,2.479459356558138,1038.6379211878925,0.214458404721112,0.06984770607271962,0.07640392156862741,2.290103921568628,1.2806921568627452,0.933007843137255,2.5516862745098194,185.07588235294088,0.03898431372548994,0.03198627450980407
22,"Davies, Zach",605200,,,,,,,,,2.0931441441441443,0.3371441441441442,1.2381936936936937,0.5178063063063063,12.36468468468469,324.95034013605436,0.0721486486486489,0.2298963963963958,,,,,,,,,0.4544117282420035,2.3413383337465907,0.7660004959087526,1.1209261095958345,7.527956855938498,456.2895681208263,0.07837341929085051,0.013972848995784659,0.09203530060672915,2.3496996996996997,0.7743618618618618,1.4833025372311086,1.5503493289207455,132.9879286566561,0.04288334252619963,0.05108092786664287
23,"Díaz, Edwin",621242,0.6178571428571429,1.6783673469387754,1.2883673469387755,1.0078571428571428,8.160204081632656,5.2457337883956825,0.18619047619047624,0.2000340136054417,,,,,,,,,0.09142857142857141,0.3799450549450549,0.010054945054945058,0.2985714285714286,0.023626373626370878,32.60439560439545,0.10862637362637395,0.03170329670329686,0.06,2.01,1.62,0.32999999999999996,3.8000000000000114,683.0,0.31000000000000005,0.04999999999999982,0.6340000000000001,1.966,1.576,1.024,7.700000000000003,203.80000000000018,0.17000000000000037,0.2140000000000004
24,"Eovaldi, Nathan",543135,0.6547013029853209,1.4186674913409205,1.090993072736269,0.9823757215899721,6.04095992083127,179.14319643740737,0.12401039089559607,0.2666795315850248,1.1659827870353414,0.20433217359457967,0.5320065921992309,0.8383083684306903,11.669862662516024,190.46720380882607,0.15265152902398826,0.10273466398095543,0.17093512851897186,0.1325140758873929,0.1951603427172583,0.15673929008567933,2.087931456548347,13.31676866585076,0.15531211750306007,0.1146119951040383,0.38618826135105205,1.2897120708748617,0.9620376522702104,0.05851384274640087,3.3684828349944524,814.3658914728683,0.007151716500553906,0.04534883720930161,,,,,,,,
25,"Fedde, Erick",607200,0.25388781431334617,0.9081323877068559,0.7712529550827424,0.3907672469374597,4.652288845905872,242.74167203954448,0.29709864603481617,0.16013969482054602,0.571252045826514,0.549645390070922,0.6865248226950355,0.43437261320240045,9.20173213311513,238.40848336061094,0.24424168030551008,0.12697763229678216,,,,,,,,,0.46010769634883114,1.5771447333858684,1.4402653007617547,0.32322826372471763,2.0187549251379124,458.86427304964536,0.3739900183871814,0.3088389808247971,0.29959177076797283,1.3405154678379252,1.2036360352138118,0.43647120339208634,4.767026030080046,198.96145046900028,0.20904112714619827,0.1401743578042698
26,"Fleming, Josh",676596,0.5829347826086958,0.3704347826086958,0.9531884057971015,1.1656884057971015,5.028985507246361,105.23913043478251,0.04007246376811624,0.008297101449275424,0.7845652173913042,0.5995652173913043,0.016811594202898558,0.20181159420289854,7.6210144927536305,43.76086956521749,0.39242753623188387,0.15170289855072383,,,,,,,,,0.4005241215008933,0.5875580702799287,1.1703116934683344,0.18222950168751242,3.9306035338495207,136.3841572364504,0.1591741115743499,0.2487919396466145,0.009047289104451628,0.9697973324094927,1.5525509555978985,0.5737063340839541,5.107670766210518,26.340724060280536,0.1154708701426177,0.001036145273976885
27,"Fulmer, Michael",605242,0.8876100311754999,0.8700728956537686,0.8133811663304602,0.9443017604988082,5.671240601503769,188.1572987346417,0.04425499724922055,0.025314964239868232,0.882781954887218,0.6550751879699247,0.711766917293233,0.8260902255639098,9.735902255639104,42.76691729323284,0.03148496240601517,0.022481203007519213,,,,,,,,,0.030185078079814964,1.576161075766339,1.5194693464430307,0.08687680740312326,0.7652978600347069,702.0517640254484,0.40214430306535554,0.3128759398496248,0.4530422209369578,1.7037709658762292,1.6470792365529208,0.509733950260266,5.459427414690566,327.47696589540146,0.026017929438981957,0.14872758820127352
28,"Gallen, Zac",668678,1.1945070058381986,0.5860205170975814,0.8426386989157632,0.9378888240200167,6.245984153461208,32.2831347962383,0.16778874061718074,0.09696805671392816,1.059319191919192,0.2416808080808081,0.014937373737373694,1.3159373737373738,5.757272727272721,85.73505050505037,0.0015828282828280749,0.018684848484848082,0.20109696969696972,0.30640303030303034,0.04978484848484854,0.4577151515151515,0.07106060606061249,74.67393939393924,0.02569393939393949,0.02681515151515157,0.0011514579759862587,1.3909240137221268,1.6475421955403087,0.25546672384219554,2.136801029159514,816.0870668953687,0.1238029159519729,0.230952144082333,1.0222363636363636,1.4327636363636362,1.689381818181818,0.7656181818181818,5.86272727272727,154.49272727272728,0.2715272727272726,0.09098181818181761
29,"Gibson, Kyle",502043,0.8686075949367089,0.9523417721518987,0.8743417721518987,0.946607594936709,4.752405063291135,426.4025477707005,0.38146835443037963,0.22003797468354414,1.2026136363636364,0.041818181818181865,0.11981818181818188,1.1246136363636363,8.925227272727284,269.2249999999999,0.11581818181818182,0.09029545454545485,0.5418571428571428,0.02949999999999997,0.04850000000000004,0.46385714285714286,4.731428571428566,212.26785714285688,0.1409285714285713,0.06357142857142861,0.08290640394088666,1.7096059113300492,1.6316059113300492,0.16090640394088668,3.2636453201970426,1035.703448275862,0.08749753694581264,0.02963546798029615,0.5658024691358026,1.6415061728395062,1.563506172839506,0.6438024691358026,4.569135802469134,557.8666666666668,0.40516049382716046,0.21587654320987681
