,player_name,mlbAM_ID,FF_pfx_z_diff,FF_pfx_x_CH_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_CH_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_CH_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_CH_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_CH_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_CH_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_CH_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_CH_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_CH_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_CH_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff
10,"Anderson, Tyler",542881,0.3559457245263695,0.5968230926779314,0.2919659498207886,0.6608028673835123,9.39628776241679,307.7206625980821,0.13691730670762903,0.01302099334357365,2.287746031746032,1.4844126984126984,1.1795555555555557,1.9828888888888891,8.997619047619054,346.32186379928316,0.1186825396825395,0.1271428571428581,,,,,,,,,0.08790685045948199,0.08172263993316631,0.22313450292397652,0.21695029239766084,8.574456975772762,339.8247877758913,0.4969607351712615,0.3588805346700079,0.4586195063767319,1.5116252867235527,1.2067681438664097,0.15376236351958905,4.07890632168089,427.4178817825846,0.25686338196164793,0.22516285897788801
11,"Andriese, Matt",542882,1.2925128205128207,0.7689230769230769,0.2931794871794872,1.7682564102564102,5.937435897435904,183.90608891752572,0.10933333333333328,0.0194358974358968,1.2035687645687645,0.35112820512820514,0.8268717948717949,0.727825174825175,5.948741258741251,565.981534090909,0.20141724941724926,0.22245454545454546,,,,,,,,,0.6108424908424909,1.433157509157509,0.9574139194139195,1.0865860805860805,4.73164835164836,7.604910714285779,0.015032967032967193,0.1026666666666669,0.11064040025015634,0.07088430268918075,0.5466278924327704,0.5863839899937461,0.17789868667915698,361.4272103658536,0.0715872420262662,0.007528455284552926
12,"Antone, Tejay",622088,,,,,,,,,1.113578947368421,1.1162105263157895,2.94621052631579,0.7164210526315791,8.059097744360884,983.066165413534,0.03593984962406038,0.3866766917293232,0.34045833333333336,0.3606250000000001,2.1906250000000003,1.4895416666666668,4.695654761904748,700.4130952380954,0.08972023809523799,0.1549880952380951,0.73424,1.1856,0.6444000000000001,2.56424,7.136228571428589,621.7834285714287,0.16761142857142852,0.4255714285714287,,,,,,,,
13,"Arrieta, Jake",453562,1.2780645161290323,0.4419354838709677,0.8179838709677419,2.537983870967742,4.6551075268817215,554.75,0.25155913978494615,0.19193548387096726,0.6785392574558734,1.1388192331101645,2.3987385879488743,0.5813800973828362,5.4782258064516185,957.2594339622642,0.1659616555082164,0.14193548387096833,0.6952242794426418,0.41918877648406183,1.6791081313227716,1.9551436342813515,1.5034309982821128,508.55357142857156,0.060651841954571406,0.023592288604695533,0.8473013582342954,1.2233828522920203,0.036536502546689276,2.107220713073005,4.742300509337866,401.502659574468,0.2708573853989815,0.16680390492359898,,,,,,,,
14,"Bard, Daniel",453268,1.0522860962566845,0.5681684491978609,0.6635962566844918,2.284050802139037,7.37374108734403,586.0627450980392,0.12186051693404654,0.25582999108734317,,,,,,,,,0.21681882352941176,0.6314588235294117,1.8632235294117645,1.4485835294117646,2.1073725490196153,689.2627450980394,0.25413960784313705,0.5506086274509796,0.6566742081447964,1.1683257918552037,0.06343891402714918,1.8884389140271491,7.045550527903458,406.45889894419315,0.0340196078431374,0.11253016591251885,,,,,,,,
15,"Barnes, Matt",598264,0.6909255784865539,1.6299280800500313,0.46776422764227654,2.7886178861788617,7.151626016260167,90.24332810047099,0.07765791119449661,0.07571294559099417,1.58585557299843,0.4097841444270016,1.6879081632653063,0.5118367346938777,3.781122448979602,53.85128205128194,0.07038854003139727,0.16777864992150704,,,,,,,,,,,,,,,,,,,,,,,,
16,"Barria, Jaime",642545,0.44855479903360407,1.3317636723039754,0.3606501207994728,2.1409685921370523,7.716055348122126,803.0826242722796,0.43675708324181883,0.2800768723918292,,,,,,,,,0.47074565281461833,0.5404465075154731,1.151967285587975,1.2216681402888299,0.4175066312997302,735.1026343051649,0.3083303860890072,0.24692455054524043,0.2419521690767521,2.0344994438264736,0.34208565072302566,1.9343659621802003,7.829143492769745,710.4137931034484,0.36594549499443874,0.2809788654060066,,,,,,,,
17,"Bass, Anthony",542914,0.1707971014492753,1.7208695652173915,0.024782608695652186,1.8668840579710144,9.254347826086956,604.3840579710145,0.1668840579710144,0.04405797101449238,,,,,,,,,1.0882028985507246,0.6370695652173914,1.059017391304348,0.6078840579710145,0.5903188405797124,834.3573913043476,0.15898260869565217,0.07940869565217401,0.11620360551431586,2.143845174973489,0.4477582184517498,1.812290562036055,8.115079533404042,595.5637327677623,0.0026320254506891905,0.004220572640509346,,,,,,,,
18,"Bassitt, Chris",605135,0.4398695028056897,1.438105180738614,0.7993174996737571,2.6772921832180607,9.70580712514682,210.4399733510993,0.10792966201226672,0.15968876419156963,1.9955820688057453,0.22194602108189498,2.4593687014942662,0.24184061160662584,13.54502490443646,235.04354066985638,0.34009266767056645,0.20810031275338847,0.9387923416789397,0.2958505154639174,2.533273195876289,1.2986303387334315,8.458026509572903,288.7740601503758,0.2088880706921945,0.2063659793814434,0.1848602107547761,2.101455578718908,0.13596710169346338,2.4222828911671472,9.058831424736567,162.7646092948246,0.03130793614530103,0.08138675500471138,0.12479502444218582,0.6623067615313877,1.5751159188809836,2.1126276559701855,4.255655582982442,233.86577711885343,0.12511543487730514,0.12492231740961124
19,"Bauer, Trevor",545333,0.5391304347826087,1.9081702898550725,0.014329710144927454,2.4616304347826086,8.528804347826096,1048.6666666666665,0.01563405797101458,0.0014855072463770824,2.748934426229508,0.3723770491803279,1.550122950819672,0.8264344262295081,5.290846994535514,1201.9549180327867,0.17508196721311475,0.3206830601092898,1.3514324324324325,0.3727297297297296,2.2952297297297295,0.5710675675675676,4.363648648648635,1218.3527027027026,0.1702162162162164,0.1198648648648648,0.14250000000000007,2.4325,0.5100000000000001,2.065,9.100000000000009,1049.25,0.10499999999999998,0.22499999999999964,1.1936075949367089,0.6304430379746835,1.2920569620253164,0.7288924050632911,0.06782700421941001,1179.7689873417721,0.131181434599156,0.01432489451476826
20,"Benjamin, Wes",605138,0.42544880319148937,0.527415780141844,0.001032801418439755,0.9518317819148936,6.391179078014176,561.3527260638298,0.10742907801418422,0.07067929964538955,2.3043503039513675,1.7500645896656535,1.2236816109422493,1.7779673252279635,5.900189969604867,781.0379939209724,0.03784574468085111,0.07867781155015141,,,,,,,,,0.32404255319148945,0.1026241134751773,0.4237588652482269,0.8504255319148937,6.909929078014187,613.0141843971633,0.17326241134751763,0.08510638297872308,0.7735398643909281,1.4269464577975215,0.9005634790741174,0.24715688566752397,1.011760579845685,591.5050268880054,0.06703062894552247,0.009289221416882043
21,"Berríos, José",621244,0.9094061011452315,1.2638456471065167,0.1342219857437248,2.307473733995473,9.828061551974585,660.8225609342114,0.1943133677916289,0.25821864126212013,,,,,,,,,,,,,,,,,0.5089504358141215,1.6786296353602557,0.2805620025100142,1.907018068664363,9.314576993828112,596.817123311336,0.06087833307545498,0.22120497876803125,,,,,,,,
22,"Bieber, Shane",669456,1.125733211233211,1.135591575091575,0.583456043956044,2.84478083028083,5.376367521367513,691.4345543345542,0.08625152625152621,0.05499633699633666,1.5896043956043957,0.3569802197802197,2.076027838827839,0.12944322344322345,5.077230769230766,687.2942124542126,0.06215238095238096,0.05348864468864445,0.736045634920635,0.28312896825396827,1.4359186507936508,0.9830019841269841,4.218611111111102,886.1952380952382,0.023521825396825458,0.0015634920634921556,,,,,,,,,0.3565408163265306,0.2361632653061225,1.4828843537414966,2.07558843537415,0.5157142857142958,863.6986394557823,0.003843537414965903,0.013034013605442318
23,"Bielak, Brandon",656232,0.806060625814863,1.2500071707953064,0.6483582138200783,2.7044260104302476,6.788177966101699,469.69244693105134,0.22386473272490237,0.18760723598435547,1.847546153846154,0.0005461538461538629,1.897819230769231,0.05081923076923078,6.748499999999993,566.8605825242719,0.2754884615384616,0.246603846153846,0.47142078071182547,0.13678817451205516,2.0351535591274397,1.4269446039035594,2.9901119402985046,560.0402840168092,0.08185562571756622,0.08277698048220472,,,,,,,,,0.024403846153846276,0.22809615384615378,1.670269230769231,1.922769230769231,2.5062500000000085,677.343082524272,0.2120384615384614,0.15640384615384662
24,"Boyd, Matthew",571510,0.6222438345967758,0.3751009774539187,0.395005974417739,0.14786311727488188,12.636050224285526,422.26047068209004,0.06795332118861541,0.1090216646099007,1.771922492902885,1.6359965669769592,2.406103518848617,2.542029444774543,4.968277546708919,624.2866344605475,0.3908694791047731,0.38292005017495345,0.8474479370462153,0.839724359810443,1.6098313116821008,1.617554888917873,0.23964175470632654,441.92258748674453,0.17202121646884905,0.2735674535889734,0.34088852324146435,0.7805039078568492,0.010396955985191525,0.4292184286301933,11.441361579596872,373.78093645484955,0.007550390785684868,0.007354997943234132,,,,,,,,
25,"Brasier, Ryan",518489,0.8979371505687295,1.0918604202814728,0.558139579718527,2.547937150568729,8.806554848660113,724.8066319645266,0.2259822633506845,0.174839020628494,,,,,,,,,0.37188095238095237,0.052190476190476176,1.702190476190476,1.2781190476190476,1.261666666666656,897.852380952381,0.13159523809523788,0.2221666666666673,0.5912797619047618,1.7680952380952382,0.11809523809523825,2.241279761904762,7.732440476190476,751.639880952381,0.33735119047619055,0.05345238095238081,,,,,,,,
26,"Brault, Steven",643230,0.9403005524861878,0.4733774755631109,0.28264462388440303,0.18427845303867385,7.159809604759886,512.9387340901271,0.28741368465788364,0.008828729281768588,0.7231520790927595,1.33894155277697,2.094963652224484,1.4791741785402734,11.127915091596392,670.1678362573102,0.10115149752835118,0.005565571387031731,0.46013516179952646,0.8082899237042884,1.5643120231518024,1.2161572612470404,2.0244376479873694,738.8343978709249,0.00717870297290224,0.07636444356748306,0.35167413739184833,0.8880892317314708,0.13206713228395683,0.4043479620556656,6.216970707807775,325.6084967320262,0.21210570207442947,0.05162410090690983,,,,,,,,
27,"Brewer, Colten",605155,0.3135714285714285,1.1135714285714284,0.27642857142857147,1.7035714285714285,8.357142857142875,211.42857142857156,0.4157142857142857,0.003571428571429003,1.8433132530120482,0.2989759036144579,1.688975903614458,0.45331325301204817,4.794578313252998,790.9395973154365,0.5037951807228913,0.12451807228915612,0.11204761904761901,0.20433333333333326,1.1856666666666666,1.277952380952381,3.4533333333333474,568.5809523809526,0.3404761904761904,0.03966666666666718,0.21750000000000003,1.6199999999999999,0.22999999999999987,1.6075,9.075000000000003,355.0,0.37249999999999983,0.0674999999999999,0.2832882882882882,0.4496396396396396,0.9403603603603604,1.6732882882882882,8.171621621621625,415.0,0.46004504504504484,0.023018018018017727
28,"Brubaker, JT",664141,0.5752906403940887,1.2952266009852216,0.42934482758620707,2.2998620689655174,5.576157635467979,491.4832512315272,0.18746305418719178,0.2113054187192116,1.2746623376623376,0.05588311688311698,1.7804545454545457,0.44990909090909104,7.242337662337661,1098.996103896104,0.3172467532467529,0.2873116883116884,0.4187252747252747,0.4932252747252747,1.2313461538461539,1.3058461538461539,0.3252747252747241,875.7989010989011,0.1753131868131863,0.1460109890109882,0.16435764944275577,1.950677811550152,0.22610638297872332,1.8889290780141845,5.940415400202639,540.5419452887538,0.14976190476190432,0.13271529888551115,,,,,,,,
29,"Bubic, Kris",663460,0.5022053565068738,0.35195305933471044,0.5473847140109693,0.3067737018306149,11.795820927416486,436.8390242486687,0.2043122729539142,0.09572099152361258,1.8405429710285826,1.6939889169745284,1.8894205716507875,2.0359746257048412,1.1519152245770954,827.0710065047917,0.29852420766089827,0.18285679564456547,,,,,,,,,,,,,,,,,,,,,,,,
30,"Bumgarner, Madison",518516,0.7532971014492755,0.17528985507246375,0.47084541062801943,0.45774154589371985,5.2919082125603865,710.4371980676328,0.06068840579710155,0.10535024154589401,0.8567701863354037,1.6178260869565215,1.9133816425120773,1.1523257418909594,6.177087646652865,808.504485852312,0.030828157349896745,0.06968253968253979,,,,,,,,,0.5050000000000001,0.3250000000000002,0.029444444444444495,0.20944444444444443,5.111111111111114,734.7777777777778,0.0841666666666665,0.07861111111111097,0.05657692307692308,1.0422692307692307,1.3378247863247865,0.35213247863247876,0.4607264957265045,807.6684027777778,0.009025641025641296,0.07726495726495752
31,"Bundy, Dylan",605164,0.8866840488317569,1.1080820330395882,0.6731161236424394,2.6678822055137843,7.777475947934363,803.4715570318692,0.045953593661573144,0.08839100439270187,1.7711141230685823,0.023214963404716737,1.757983193277311,0.010084033613445342,8.746082949308757,729.0422955912225,0.14419625914882106,0.16501761995120656,0.7831085208276859,0.34157910906298,1.4396190476190476,0.9980896358543417,2.2918532574319954,918.0551807452841,0.14743959519291572,0.06205240805999779,0.6246169693683925,1.7667947953374898,0.01440336134453779,2.4058151260504204,8.453244781783681,728.0591023139116,0.14130550284629972,0.14779072919490321,,,,,,,,
32,"Burnes, Corbin",669203,0.774941592920354,0.810658407079646,0.8035008849557522,2.3891008849557522,7.198230088495578,714.9801769911505,0.11161061946902673,0.27010265486725693,1.0909888418622549,0.3349894190073105,1.9491487110427088,0.5231704501731435,7.794161215852242,1009.8188726433245,0.31369757599076575,0.3500548287803005,0.539202157079646,0.06603221792035396,1.680191509955752,1.0749571349557523,2.1884886615044223,955.1476769911505,0.00684250553097332,0.09080890486725668,0.5142493773514918,1.5623973292353346,0.05176196280006362,2.12840866938689,7.072182184303969,729.7775422606114,0.08060463144507457,0.2352260081606694,0.20996549229142325,0.22264457060165854,1.3915147214337398,1.8241247843268216,4.247601157677977,964.1960260477545,0.025282462291979724,0.1481919630433577
33,"Buttrey, Ty",621142,0.8681181870338496,1.3419219736087207,0.3056970740103271,2.5157372346528972,9.86382673551347,407.5823801535255,0.2958261617900173,0.07450086058519823,,,,,,,,,0.4428621553884712,0.18159899749373437,1.4660200501253133,1.2047568922305765,4.000776942355898,87.4808794137241,0.11123558897243102,0.1645338345864671,,,,,,,,,,,,,,,,
