"mlbAM_ID","Year","player_name","FF_pfx_z_diff","FF_pfx_x_FC_pfx_z_diff","FF_pfx_x_diff","FF_pfx_z_FC_pfx_x_diff","FF_release_speed_diff","FF_release_spin_rate_diff","FF_release_pos_x_diff","FF_release_pos_z_diff","CU_pfx_z_diff","CU_pfx_x_FC_pfx_z_diff","CU_pfx_x_diff","CU_pfx_z_FC_pfx_x_diff","CU_release_speed_diff","CU_release_spin_rate_diff","CU_release_pos_x_diff","CU_release_pos_z_diff","SL_pfx_z_diff","SL_pfx_x_FC_pfx_z_diff","SL_pfx_x_diff","SL_pfx_z_FC_pfx_x_diff","SL_release_speed_diff","SL_release_spin_rate_diff","SL_release_pos_x_diff","SL_release_pos_z_diff","CH_pfx_z_diff","CH_pfx_x_FC_pfx_z_diff","CH_pfx_x_diff","CH_pfx_z_FC_pfx_x_diff","CH_release_speed_diff","CH_release_spin_rate_diff","CH_release_pos_x_diff","CH_release_pos_z_diff","SI_pfx_z_diff","SI_pfx_x_FC_pfx_z_diff","SI_pfx_x_diff","SI_pfx_z_FC_pfx_x_diff","SI_release_speed_diff","SI_release_spin_rate_diff","SI_release_pos_x_diff","SI_release_pos_z_diff","pitch_usage","run_value_per_100","Stuff","est_woba"
450203,2021,"Morton, Charlie",0.727457182,-1.39883119,1.288399817,0.837888555,8.03898221999999,84.0224450000001,0.11937419,0.0812700409999997,1.154021039,1.064655968,1.175087341,-1.043589666,6.84018999,628.428633,0.0109417489999996,0.0219556680000003,NA,NA,NA,NA,NA,NA,NA,NA,0.0650647429999999,-1.817517573,1.7070862,0.04536663,1.0527118,324.156049,0.0450055490000003,0.0246733260000002,0.171107697,-1.761802751,1.651371378,0.28153907,7.16224172999999,308.449722,0.144313725,0.0682812400000001,8.5,-1,103,0.363
450203,2021,"Morton, Charlie",0.727457182,-1.39883119,1.288399817,0.837888555,8.03898221999999,84.0224450000001,0.11937419,0.0812700409999997,1.154021039,1.064655968,1.175087341,-1.043589666,6.84018999,628.428633,0.0109417489999996,0.0219556680000003,NA,NA,NA,NA,NA,NA,NA,NA,0.0650647429999999,-1.817517573,1.7070862,0.04536663,1.0527118,324.156049,0.0450055490000003,0.0246733260000002,0.171107697,-1.761802751,1.651371378,0.28153907,7.16224172999999,308.449722,0.144313725,0.0682812400000001,8.5,-1,103,0.363
605397,2021,"Musgrove, Joe",0.371480424,-1.106844534,0.560339861,0.917985097,2.76644907000001,32.5410879999999,0.0365089939999998,0.0546239919999997,1.832124468,0.226142008,0.772646681,-1.285619795,8.50017272,175.135608,0.192543288,0.111322551000001,0.822335716,0.477872618,1.024377291,-0.275831043,6.49812625999999,150.499668,0.029642844,0.026821376,0.317255627,-1.456340134,0.909835461,0.229249046,3.50484401999999,563.747432,0.137091484,0.089197446,0.146218069,-1.566551402,1.020046729,0.400286604,2.61044237,161.548371,0.031647352,0.0131227420000001,18.2,0.1,99,0.393
641941,2021,"Pagán, Emilio",1.262507332,-0.752135525,0.720517167,1.29412569,8.47909334000001,184.551588,0.0737741549999999,0.0775923049999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747596618,-1.636570049,1.604951691,0.779214976,0.449033810000003,379.305555,0.056642512,0.104371981,NA,NA,NA,NA,NA,NA,NA,NA,37.7,-0.7,94,0.258
527048,2021,"Pérez, Martín",0.387632062,0.000636177,0.873703092,1.260698977,3.82431043,119.049389,0.14586917,0.0986692830000004,1.35423709,-1.338377217,0.465310302,-0.481170175,10.833211,232.629549,0.066593659,0.181247721,NA,NA,NA,NA,NA,NA,NA,NA,0.124092509,0.310155278,1.183222193,0.748974406,4.7420831,530.299907,0.098648222,0.153339063,0.0458680689999999,0.480493633,1.353560548,0.827198846,3.19133432999999,209.045979,0.161942894,0.0655573839999998,28.9,-2,92,0.42
592644,2021,"Plutko, Adam",0.727740645,-1.212002438,0.603140162,1.336602921,3.82830229,132.985066,0.22546851,0.140121534999999,1.695097411,0.098987096,0.707849372,-1.086235135,10.78101965,511.409969,0.108417812,0.0053344019999999,0.473248649,-0.442957387,0.165904889,0.135613627,4.68173071,112.398756,0.074645078,0.0530986570000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.9,-3.1,100,0.399
593958,2021,"Rodriguez, Eduardo",0.508055055,-0.110023989,0.764457339,1.382536383,4.22951320999999,4.92806100000007,0.0664938899999998,0.0719106969999998,NA,NA,NA,NA,NA,NA,NA,NA,1.045379103,-0.969697284,0.0952159559999999,-0.170897775,6.236192,42.0528100000001,0.148626744,0.180758959,0.17841738,0.677180706,1.551662034,0.696063948,2.95450939,297.896696,0.048911433,0.107953536,0.117566472,0.526612524,1.401093852,0.9920478,4.2275879,56.456651,0.234527462,0.138319366,17.7,-1.2,93,0.303
593958,2021,"Rodriguez, Eduardo",0.508055055,-0.110023989,0.764457339,1.382536383,4.22951320999999,4.92806100000007,0.0664938899999998,0.0719106969999998,NA,NA,NA,NA,NA,NA,NA,NA,1.045379103,-0.969697284,0.0952159559999999,-0.170897775,6.236192,42.0528100000001,0.148626744,0.180758959,0.17841738,0.677180706,1.551662034,0.696063948,2.95450939,297.896696,0.048911433,0.107953536,0.117566472,0.526612524,1.401093852,0.9920478,4.2275879,56.456651,0.234527462,0.138319366,17.7,-1.2,93,0.303
453286,2021,"Scherzer, Max",0.594064604,-1.626178558,0.810027614,1.410215548,4.13961232,32.808141,0.116320554,0.155710357,1.403737757,0.378536611,1.194687555,-0.587586813,13.29533001,191.971274,0.104198079,0.20408024,0.360803245,-0.499142728,0.317008216,0.455347699,4.30185685000001,195.796401,0.0041934830000003,0.0464948830000002,0.412778291,-2.005129835,1.188978891,0.403372653,5.17882041,1022.56161,0.0446728810000003,0.0325960650000007,NA,NA,NA,NA,NA,NA,NA,NA,9.4,0.1,102,0.324
543766,2021,"Shaw, Bryan",0.238075672,-1.376469783,1.237147749,0.377397706,1.84607944,236.412865,0.080367925,0.071551458,1.720933652,0.029194553,0.168516587,-1.581611618,10.38177604,232.516595,0.162452588,0.0551618289999993,0.516386295,0.701844998,0.841167032,-0.377064261,8.72392674,262.23092,0.177170646,0.165874278,0.0344791869999999,-1.285858498,1.146536464,0.104842847,9.74044093,784.314119,0.143425178,0.0313952509999992,NA,NA,NA,NA,NA,NA,NA,NA,77.7,1,112,0.338
489334,2021,"Stammen, Craig",0.365285467,-1.319714533,0.522378893,1.162621107,2.65579584999999,17.3754330000002,0.134083045,0.0267906570000002,1.753898471,-0.159882927,0.637452713,-0.956562831,8.71687254000001,56.4302659999998,0.002399107,0.0138181509999997,NA,NA,NA,NA,NA,NA,NA,NA,0.187785467,-1.997214533,1.199878893,0.985121107,2.78587082,341.708766,0.154083045,0.0907093429999994,0.198555932,-1.947848562,1.150512922,0.995891572,3.19516182,91.5736670000001,0.0278230129999998,0.0544894390000001,22.1,0.5,94,0.275
573186,2021,"Stroman, Marcus",0.65727554,-0.804530015,0.520217219,0.941588336,2.67754739,147.557416,0.110504213,0.0286104530000006,0.614696682,0.927303318,1.211616114,-0.330383886,15.05995261,71.2574159999999,0.332218009,0.186971564,0.68947446,-0.106141126,0.17817167,-0.405161664,2.66328594000001,58.2834929999999,0.167004213,0.0146382310000001,0.312971058,-1.455420038,1.171107242,-0.0286582619999999,3.8387508,951.413425,0.0340479409999998,0.0273390939999993,0.096587307,-1.261292168,0.976979372,0.187725489,2.03119321999999,301.48884,0.0752177550000001,0.0153639250000008,15.4,1,108,0.326
605507,2021,"Thompson, Zach",0.805149441,-0.658751487,0.520541463,0.943359465,5.09419744,136.008356,0.122611554,0.0830645719999996,1.266619249,-0.137361824,0.0008481999999999,-1.128409225,9.86177840000001,278.026028,0.0236059450000001,0.0073344129999997,NA,NA,NA,NA,NA,NA,NA,NA,0.024896998,-1.584107525,1.445897501,0.113313026,1.67395271000001,804.868264,0.0053360129999999,0.0588471919999999,0.137557352,-1.406932444,1.26872242,0.275767376,5.03723149999999,335.881959,0.0545465389999999,0.0435346549999993,35.1,2.8,108,0.269
595014,2021,"Treinen, Blake",0.39777439,-1.64722561,0.982317073,1.062682927,4.42256097000001,61.29792,0.0149390250000003,0.127073171,NA,NA,NA,NA,NA,NA,NA,NA,0.746068344,0.41398374,1.078892277,-0.081159807,6.87639101000001,64.8223420000004,0.0360423020000002,0.0246620939999999,0.363932927,-1.893932927,1.22902439,0.30097561,3.30060976,1112.858896,0.080182927,0.167317073,0.204499594,-2.198232927,1.53332439,0.460408943,4.08705691,248.761253,0.101217073,0.0628170730000006,30,3,108,0.288
608379,2021,"Wacha, Michael",0.740430599,-1.382644154,0.753601384,1.369473369,4.65325535000001,24.5762570000002,0.227718797,0.147566982,1.553667631,0.129880756,0.758923526,-0.924624861,12.86765324,124.645918,0.0176126730000001,0.115771631,NA,NA,NA,NA,NA,NA,NA,NA,0.011673749,-1.962208231,1.333165461,0.617369021,2.1882706,512.420144,0.207539258,0.130442377,0.445313936,-1.885543207,1.256500437,1.074356706,4.94451266,6.05306100000007,0.094891475,0.0755458249999998,24.9,-2.4,99,0.392
425794,2021,"Wainwright, Adam",0.676934893,-0.700746768,0.689619172,0.688062489,4.08386537,180.60373,0.0169820209999997,0.031356874,1.768594178,0.841318782,0.852446378,-1.757466582,11.46434061,430.933625,0.0095517109999998,0.063854955,NA,NA,NA,NA,NA,NA,NA,NA,0.103114365,-1.694130533,1.683002937,0.114241961,2.19953975,693.479488,0.148840308,0.0830677350000002,0.482582498,-1.602243489,1.591115893,0.493710094,4.11544438,178.871661,0.022343078,0.0899902930000005,22,0.6,106,0.341
642232,2021,"Yarbrough, Ryan",0.0205435869999999,0.206793587,0.917214429,0.730964429,2.47317134000001,117.013164,0.0371292589999998,0.10618988,0.093495945,-1.822449175,1.112028333,0.616924897,10.81265828,153.270318,0.0604867200000001,0.0972004589999997,NA,NA,NA,NA,NA,NA,NA,NA,0.0030489669999999,0.915861019,1.626281861,0.713469809,3.42616509999999,89.806869,0.413911899,0.409566852999999,0.423132873,0.648817397,1.359238239,1.133553715,4.53775467,275.755328,0.569688783,0.710237499,40.1,-1.1,82,0.359
641302,2022,"Alexander, Tyler",0.720410742,-0.134211107,0.951039489,1.805661338,4.5717956,73.9279729999998,0.0453741399999998,0.072644619,NA,NA,NA,NA,NA,NA,NA,NA,0.735399291,-1.872247776,0.78699718,0.349851305,7.73750922000001,11.2905900000001,0.11248644,0.127709554,0.076102321,0.374188588,1.459439184,1.009148275,2.68296376000001,818.120893,0.0440864399999998,0.038776221,0.297556272,0.44953507,1.534785666,1.382806868,4.61355406999999,221.993556,0.0538484699999999,0.0171709519999998,27.7,0.1,101,0.338
542881,2022,"Anderson, Tyler",0.69087153,-0.189005896,0.834838901,1.714716327,5.0664894,190.206009,0.501660046,0.284774858,1.503563161,-0.976063161,0.047781636,-0.479718364,12.45295966,279.810516,0.524490741,0.416139771,NA,NA,NA,NA,NA,NA,NA,NA,0.061841919,0.298207161,1.322051958,0.962002878,6.62491902000001,572.94909,0.365231539,0.344788544,0.251484951,0.618460405,1.642305202,0.772359846,3.33954376,193.812907,0.778548876,0.890041923,22,0.9,103,0.264
542888,2022,"Armstrong, Shawn",0.64642627,-1.120692936,0.828492936,0.93862627,3.06044813000001,158.436975,0.0624576160000001,0.053792273,NA,NA,NA,NA,NA,NA,NA,NA,0.856372463,0.157685508,0.449885508,-0.564172463,6.1505942,56.9876810000001,0.067957971,0.0755550730000003,NA,NA,NA,NA,NA,NA,NA,NA,0.266687422,-1.9763584,1.6841584,0.558887422,3.30421654,309.751527,0.0885797840000002,0.112485085,28.8,-0.4,107,0.331
668933,2022,"Ashcraft, Graham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.041263192,0.1364542,0.889051288,-0.288666104,11.53295695,333.242551,0.171737442,0.166410089,0.309813916,-1.922313916,1.169716828,0.442783172,7.44708738,596.93,0.412483818,0.36038835,0.259117569,-1.610432638,0.85783555,0.493479519,0.0731147799999973,191.834079,0.334445006,0.302552734,51.1,0.3,113,0.323
605135,2022,"Bassitt, Chris",0.422885969,-1.1734201,0.675142872,0.921163197,4.27232633999999,71.8770680000002,0.052648867,0.0569959509999993,1.85654211,0.529393052,1.02767028,-1.358264882,17.38967631,67.393016,0.377508852,0.301669786000001,0.646653896,0.368672191,0.866949419,-0.148376668,10.12109342,68.4369219999999,0.172096211,0.150404864,0.150757001,-2.06772843,1.569451202,0.347520227,3.54698162,439.362753,0.121226025,0.0381470999999997,0.0670541789999999,-2.054757415,1.556480187,0.565331407,3.82178442999999,145.286968,0.0162940579999999,0.0064721519999997,17.5,0.6,103,0.291
669456,2022,"Bieber, Shane",0.733254301,-1.447048729,0.870323454,1.309979576,4.36079586999999,291.218571,0.151555334,0.0418139640000001,1.642651174,0.0925628340000001,0.669288109,-1.065925899,4.8833369,300.411374,0.1320313,0.0448242609999995,0.540076962,-0.502161768,0.074563507,0.0366483129999999,1.88877154000001,17.8982580000002,0.0724315879999999,0.0100069889999998,0.201351156,-1.811052649,1.234327374,0.375374119,0.543677220000006,939.913204,0.0188069539999999,0.0375036910000003,NA,NA,NA,NA,NA,NA,NA,NA,15.8,1.2,104,0.311
621112,2022,"Blackburn, Paul",0.942873568,-0.877176183,0.968513392,0.851536359,4.38968964,352.156181,0.022350891,0.0154285259999999,1.791369951,0.277823032,0.186485823,-1.88270716,8.32285291,119.268907,0.004806507,0.0070766020000005,1.266607531,0.762364432,0.671027223,-1.35794474,8.09542218999999,94.9740059999999,0.0341651269999998,0.0782843410000007,0.191988085,-1.508819089,1.600156298,0.100650876,1.13183726,673.699813,0.0275984200000001,0.0429104959999993,0.413251661,-1.482130399,1.573467608,0.321914452,4.57495847,482.465682,0.0194892020000001,0.042296512,19.5,-2,106,0.332
621111,2022,"Buehler, Walker",0.662930436,-1.238679733,0.860841895,1.040768274,3.66424426,142.249777,0.080956962,0.0892411060000002,1.889332661,0.206519612,0.58435745,-1.511494823,12.34973237,252.209744,0.15833209,0.16713145,0.581040902,0.405950968,0.783788806,-0.203203064,7.94944597,259.220045,0.082024987,0.137020435,0.339618138,-1.89083765,1.512999812,0.0382197,1.03074678,859.344995,0.282431491,0.145313118,0.260273983,-1.832802941,1.454965103,0.638111821,3.45874665,235.317791,0.314757945,0.18022869,24.8,2.3,114,0.29
518516,2022,"Bumgarner, Madison",0.615224526,-0.0267455199999999,0.888538456,1.530508502,3.75721342999999,85.746075,0.0979429760000001,0.0246186939999999,0.875737875,-1.442319407,0.527035431,0.039546101,8.84142853,9.64174400000002,0.0030645339999999,0.0621735140000003,0.677973631,-1.159973631,0.244689655,0.237310345,4.13356998,89.6274109999999,0.0935720079999997,0.0439574040000003,0.006071351,0.410899333,1.326183309,0.909212625,1.93910744,814.155098,0.0722886200000001,0.017234277,0.336026369,0.391776369,1.307060345,1.251310345,3.36143002,227.927411,0.104822008,4.25960000001169e-05,36.3,-0.6,100,0.374
445926,2022,"Chavez, Jesse",0.0138976049999999,-2.053245252,0.833346408,1.233796449,1.35524359999999,181.302254,0.174064822,0.107566061,1.441459538,0.189040462,1.408939306,-0.221560694,12.26118497,287.869175,0.010921965,0.147780346999999,NA,NA,NA,NA,NA,NA,NA,NA,0.918828819,-2.372031433,1.152132589,0.301070025,3.58611961000001,396.528211,0.0323468019999999,0.100796687,0.456516541,-2.428470939,1.208572095,0.763382303,2.14049254999999,249.91975,0.116433366,0.0765702489999995,58.6,0.5,114,0.276
650644,2022,"Civale, Aaron",1.076157764,-0.525798758,0.726789234,0.875167288,4.36228156999999,256.722389,0.0704563139999999,0.0603233960000002,1.81678384,0.627641588,0.426651112,-2.017774316,10.49138945,359.779276,0.170799488,0.0069344969999995,0.489065202,0.817088644,0.616098168,-0.690055678,5.9981978,199.549071,0.120796337,0.162480586,0.290780952,-1.33503723,1.536027706,0.089790476,0.858337660000004,781.213166,0.384635497,0.259291775,0.614564903,-1.35685485,1.557845326,0.413574427,4.86374427,297.227757,0.042615344,0.15124127,35,-0.6,101,0.329
605182,2022,"Clevinger, Mike",0.999736102,-1.143550017,1.077982641,1.065303478,6.99208707999999,170.966076,0.0507607539999999,0.0775551999999999,1.324081288,0.122380251,0.187947627,-1.258513912,9.85806328000001,240.93426,0.445600109,0.287489907,0.548767976,0.882642603,0.948209979,-0.4832006,6.74886739,24.4614839999999,0.0997214029999999,0.0138999060000006,0.425158531,-1.618584784,1.553017408,0.490725907,0.300695940000011,917.522907,0.197640421,0.0153599200000007,0.834660165,-1.590166224,1.524598848,0.900227541,6.5388224,229.740617,0.012161643,0.162061908999999,14.6,-0.4,100,0.343
641482,2022,"Cortes, Nestor",0.936389645,-0.372110355,0.732842026,2.041342026,4.94390401,100.035903,0.473462207,0.218646825,1.044353741,-1.464353741,0.35940136,0.0605986399999999,14.80040816,66.6598639999997,0.741931973,0.672857143,0.401552621,-1.982838024,0.877885643,0.70339976,9.74002845,150.492419,0.567920146,0.416411454,0.226258503,0.348741497,1.453693878,0.878693878,3.9672071,1041.128496,0.132222978,0.215251323,0.581811672,0.186416935,1.291369316,1.686764053,3.85184748,108.712317,1.383022198,0.695056391,29.8,1.2,106,0.29
676710,2022,"Crawford, Kutter",0.949470079,-1.483495853,1.194658081,1.238307851,5.83918006,2.84153300000025,0.13839626,0.0752965979999995,1.821007772,0.114197707,0.403035479,-1.53217,8.98837551,152.258074,0.178903668,0.0993117520000002,0.683378396,-0.220183952,0.06865382,-0.394540624,3.57450564999999,5.47632500000009,0.0752811410000002,0.0132196669999995,0.228171783,-1.559140045,1.270302273,0.517009555,2.07087661,1100.887475,0.0059733389999996,0.0269741469999997,NA,NA,NA,NA,NA,NA,NA,NA,31.9,-1.3,106,0.355
456501,2022,"Cueto, Johnny",0.42714,-1.839689788,0.739028808,1.52780098,4.4898208,10.3431439999999,0.210799755,0.0584160049999997,0.882200426,-0.534200426,0.566460554,0.218460554,16.95755508,82.5277780000001,0.039218194,0.292855721,0.369738888,-0.597405554,0.503255426,0.730922092,3.36704225999999,57.5517099999997,0.0388335790000002,0.0450864909999992,0.482502313,-1.838770657,0.738109677,0.618158667,4.31587793,852.875786,0.047499117,0.0007005849999996,0.0598447089999999,-2.227957232,1.127296252,1.040816271,4.54390892000001,67.13202,0.191601739,0.0995514259999996,19.8,-1.1,72,0.344
666808,2022,"Doval, Camilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.024505155,-0.535323151,0.949926116,0.460744112,11.69913343,48.786087,0.0328890129999999,0.0757167949999999,NA,NA,NA,NA,NA,NA,NA,NA,0.86414296,-2.00922887,0.523979603,0.621106307,1.06407976999999,59.3466039999998,0.052861606,0.0194502720000002,30.4,-1.9,96,0.39
641540,2022,"Dunning, Dane",0.043275748,-1.259275748,0.559641196,0.656358804,0.848704319999996,124.207309,0.076046512,0.0328305649999993,1.747275748,0.0627242519999999,0.762358804,-1.047641196,7.01129568,57.1926910000002,0.0739534879999999,0.129169435,1.122360255,-0.149360255,0.550274297,-0.422725703,8.38369005,76.9115339999998,0.0063196850000002,0.0177469000000005,0.422887398,-2.212712641,1.513078089,0.276747154,3.06411120999999,298.065561,0.0670368029999997,0.0558596909999993,0.314714172,-2.075600871,1.375966319,0.38492038,2.37284225,154.09992,0.0133568569999997,0.0218157869999995,11.8,-1.3,86,0.322
607200,2022,"Fedde, Erick",NA,NA,NA,NA,NA,NA,NA,NA,0.794995798,0.602236999,1.06952095,-0.327711847,10.78217716,259.904,0.099237116,0.0692469449999997,NA,NA,NA,NA,NA,NA,NA,NA,0.437746914,-1.808858025,1.341574074,0.029537037,3.21188271,627.234568,0.175987654,0.174151235,0.190039654,-1.34782432,0.880540369,0.657323605,3.37765561,248.882447,0.245583042,0.114749068,27.6,0,88,0.331
623167,2022,"Flexen, Chris",0.968959284,-0.804524128,0.738813941,1.034669471,4.28088468,222.295057,0.053301013,0.019710914,1.848600581,0.102978366,0.168688553,-1.782890394,12.64780701,303.179749,0.024334931,0.0084225619999998,0.746279045,0.0991807249999999,0.164890912,-0.680568858,6.54109195000001,183.751437,0.216673841,0.063156385,0.103519043,-1.659283317,1.59357313,0.16922923,6.35582596,1048.744952,0.0471462179999999,0.223480869,0.986881875,-1.359784792,1.294074605,1.052592062,5.19166666999999,185.329023,0.221659493,0.0635102820000002,32.5,0,99,0.307
668678,2022,"Gallen, Zac",0.891809182,-0.8557312,0.733320699,1.014219683,4.21132705000001,7.37878900000032,0.0949677229999998,0.0418854589999995,1.585950082,-0.0084176139999999,0.113992887,-1.463539581,8.3816109,86.1359399999997,0.0352728749999999,0.0094638979999999,0.499733798,0.054881586,0.177292087,-0.377323297,3.14790710999999,84.4112989999999,0.0285395629999998,0.131480631,0.231452813,-1.564802446,1.442391945,-0.109042312,3.66209744,887.964455,0.0907616799999999,0.157970193,0.626420048,-1.773579952,1.651169451,0.748830549,4.80978520000001,212.550239,0.105847255,0.268019093,14.9,0.6,104,0.285
502043,2022,"Gibson, Kyle",0.538008863,-1.311043124,0.589805836,1.259246151,2.65946820000001,80.5335659999996,0.213939563,0.150155652,1.513995026,-0.184266765,0.536970523,-0.792757738,10.29040715,107.768405,0.0979340450000001,0.0782006260000001,0.850099215,-0.367276915,0.353960373,-0.128861927,6.08261854999999,149.422454,0.004234985,0.0489249989999995,0.490186441,-2.020898305,1.299661017,0.231050847,4.71932203,737.110169,0.0394915259999999,0.0278813559999999,0.198228714,-1.997838597,1.276601309,0.523008574,2.27975667,226.456386,0.171783342,0.0579923520000003,21.5,-0.1,93,0.332
594835,2022,"Gonzales, Marco",0.273990349,0.066582942,0.82805464,1.035462047,2.31854571000001,46.5724010000001,0.165777419,0.150128412,2.034354093,-1.477741627,0.716269929,-1.272882395,9.50632306,85.4305399999998,0.115570026,0.145679347,NA,NA,NA,NA,NA,NA,NA,NA,0.369715484,0.499274901,1.260746599,0.391756214,6.72808373,82.6908629999998,0.276024901,0.201593069,NA,NA,NA,NA,NA,NA,NA,NA,19.5,-1.4,83,0.374
425844,2022,"Greinke, Zack",0.817119878,-0.680937593,0.721830965,0.776226506,3.33073503999999,85.9083380000002,0.104272782,0.0216255919999994,1.438035668,0.538674289,0.497780917,-1.47892904,13.86728108,61.339176,0.131897651,0.0735796620000002,0.0056276589999999,0.192110436,0.151217064,-0.0465210309999999,4.04146939,76.1443709999999,0.457725573,0.1041749,0.189250335,-1.573715576,1.614608948,-0.230143707,0.644776469999996,727.957569,0.0007137569999999,0.0914329849999999,0.317835226,-1.484713794,1.525607166,0.276941854,3.61108662999999,178.431259,0.438261287,0.0050782620000005,15.3,-0.4,100,0.359
448179,2022,"Hill, Rich",0.822022852,-0.049050594,0.844762635,1.715836081,4.29791873000001,20.767652,0.263734749,0.184291752,1.855011046,-2.218909351,1.325096122,-0.961197817,12.26465189,363.326266,0.128720625,0.0243623730000006,0.591640695,-2.621735482,1.727922253,0.302172534,14.97276633,258.003522,0.822334814,1.619692035,0.151780619,0.571433667,1.465246896,0.74203261,1.43335648999999,391.043589,0.377923846,0.724461275,0.337743191,0.737743191,1.63155642,1.23155642,3.06783399000001,42.9364460000002,0.161971465,0.403151750999999,12.9,0.3,86,0.329
518876,2022,"Kelly, Merrill",0.205426463,-1.728022561,0.528123776,1.405325248,1.72378696,26.9591049999999,0.037098764,0.0222651430000002,1.924312044,-0.314336981,0.885561804,-0.724413259,8.69634211,214.526589,0.072206629,0.199658545,0.798987854,-0.920654521,0.279244264,0.400910931,5.80350878,82.6740890000001,0.208711201,0.105128205,0.848282525,-2.45881544,1.258916655,0.35161626,2.22054117,175.010864,0.0640664779999999,0.0971919459999997,0.44718177,-2.414558196,1.214659411,0.752717015,1.68083849999999,126.924959,0.118109173,0.0171117279999997,16.7,0.8,88,0.305
669923,2022,"Kirby, George",0.848727967,-1.125408875,1.043408875,0.930727967,7.02603714999999,30.7595179999998,0.212915171,0.193405985,1.353292707,0.427822401,0.509822401,-1.271292707,7.48124418,28.1557480000001,0.208473974,0.135554944,0.448338681,0.445190731,0.527190731,-0.366338681,2.79475936,39.285918,0.183026738,0.039297683,0.107486908,-1.667007866,1.585007866,-0.0254869079999999,2.23273688,678.05239,0.160000705,0.080964894,0.430980393,-1.742509804,1.660509804,0.512980393,6.46039216,86.854902,0.368431373,0.225215686,12.2,-1.4,84,0.314
446372,2022,"Kluber, Corey",0.495827374,-1.22861707,0.763039001,0.961405443,2.60023838000001,192.03877,0.0043421399999998,0.0442428150000004,0.603227185,0.671541126,1.137119195,-0.137649116,5.57674219,62.6232880000002,0.0070538989999999,0.0375147829999997,NA,NA,NA,NA,NA,NA,NA,NA,0.18314088,-1.833656753,1.368078684,0.282437189,3.38031717999999,810.812579,0.0685881719999998,0.0352413120000001,0.018079147,-2.066829667,1.601251598,0.483657216,2.57941771,387.946993,0.0383348789999999,0.0153277530000002,34.2,0.8,105,0.313
665152,2022,"Kremer, Dean",0.704164096,-1.416573738,1.12966858,0.991069254,5.51333726999999,243.365286,0.168967603,0.186136293,1.907818636,0.247348031,0.534253189,-1.620913478,11.5044211,219.086327,0.086420479,0.0941439269999993,NA,NA,NA,NA,NA,NA,NA,NA,0.561059439,-1.935240041,1.648334883,-0.274154281,4.25954513000001,897.736387,0.219996884,0.244583498,0.348593129,-2.010818636,1.723913478,0.635498287,3.71736811,338.503729,0.244405501,0.322767838,30.9,1.7,103,0.306
641778,2022,"Lauer, Eric",0.518541262,-0.0824765949999999,0.766882628,1.367900485,3.55883582,22.8523920000002,0.155942181,0.0594466889999996,1.574544924,-1.43134199,0.581982767,-0.725185701,11.55088803,131.192134,0.098009352,0.0721393409999997,0.548434013,-1.14568676,0.296327537,0.30092521,3.01882215000001,14.8779530000002,0.185882428,0.0599775949999994,0.182708738,0.357166262,1.206525485,0.666650485,2.57393204,521.472047,0.0835667479999999,0.123080097,NA,NA,NA,NA,NA,NA,NA,NA,19.5,-0.6,86,0.386
641154,2022,"López, Pablo",0.610993537,-0.870414789,0.553204644,0.928203682,4.79944834,30.8233529999998,0.0169652179999997,0.0699553599999998,1.306979747,0.416011706,0.733221851,-0.989769602,7.81002415,266.565501,0.166990896,0.069675771,0.113017598,-0.175874741,0.141335404,0.204192547,0.377484469999999,21.5948050000002,0.0453364390000001,0.058669772,0.205544323,-1.940014683,1.622804538,0.111665822,1.20566717,263.003774,0.112389508,0.0833150590000002,0.0227574779999999,-1.725965927,1.408755782,0.339967623,4.65151249,228.593037,0.0571194880000001,0.0603840580000003,9.5,-0.4,82,0.36
458681,2022,"Lynn, Lance",0.672555883,-0.740526013,0.493941573,0.919140323,4.15148327,164.187021,0.129878828,0.0815922109999993,0.556183341,0.439218958,0.685803398,-0.309598901,6.75131845999999,109.961911,0.0034923339999997,0.050692272,0.325243517,-0.008772928,0.237811512,-0.078659077,2.77450979999999,59.1457909999999,0.100537635,0.0429791269999997,0.0461986919999999,-1.418932887,1.172348447,0.292783132,3.02708978,735.338732,0.123847748,0.0347530710000008,0.122006962,-1.349384015,1.102799575,0.368591402,2.65524104000001,300.507504,0.148039478,0.0406416659999999,26.1,0.8,112,0.3
641816,2022,"Mahle, Tyler",0.652713323,-1.704688324,0.998033912,1.359367735,7.70630954000001,103.957628,0.0703467589999999,0.189262721,NA,NA,NA,NA,NA,NA,NA,NA,0.69932598,-0.43795098,0.268703432,0.0073284319999999,1.63948529,99.3469570000002,0.239865196,0.140914215,0.0258918409999999,-2.045972486,1.339318074,0.680762571,0.110614319999996,501.843348,0.043984819,0.114524429999999,NA,NA,NA,NA,NA,NA,NA,NA,12.9,0.4,98,0.336
