mlbAM_ID,Year,index,player_name,Stuff,FF_pfx_z_diff,FF_pfx_x_SI_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_SI_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,CU_pfx_z_diff,CU_pfx_x_SI_pfx_z_diff,CU_pfx_x_diff,CU_pfx_z_SI_pfx_x_diff,CU_release_speed_diff,CU_release_spin_rate_diff,CU_release_pos_x_diff,CU_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_SI_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_SI_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_SI_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_SI_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_SI_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_SI_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff,pitch_usage,est_woba,run_value_per_100
453562,2020,10,"Arrieta, Jake",88.0,0.4307631579999998,-1.2892368420000002,0.781447368,2.501447368,0.0871929900000054,153.2473399999999,0.0192982459999999,0.0251315790000008,1.525840616,0.2915178749999999,2.362202085,0.544843594,10.220526320000005,555.756774,0.1048957299999999,0.0248684209999998,0.152077079,-0.4281125820000001,1.642571628,1.918607131,3.2388695200000086,107.0509109999998,0.2102055429999998,0.1432116159999994,0.8473013580000001,-2.107220713,0.036536503,1.223382852,4.742300510000007,401.5026600000001,0.2708573849999998,0.1668039049999992,,,,,,,,,52.1,0.456,-2.2
453268,2020,11,"Bard, Daniel",76.0,0.395611888,-1.224842658,0.6001573419999999,2.220611888,0.3281905599999959,179.60384599999998,0.087840909,0.1432998260000006,,,,,,,,,0.4398553849999999,-0.0252153849999999,1.799784615,1.385144615,9.152923080000008,282.80384600000025,0.2201200000000001,0.438078462,0.656674209,-1.888438914,0.063438914,1.168325791,7.04555053,406.45889899999975,0.0340196079999999,0.1125301649999999,,,,,,,,,12.9,0.344,0.4
642545,2020,12,"Barria, Jaime",82.0,0.2066026300000001,-1.5737158409999998,0.702735772,2.483054243,0.1130881399999879,92.66883099999995,0.0708115879999999,0.0009019930000002,,,,,,,,,0.712697822,-0.7823986759999999,1.494052937,1.563753791,8.246650119999998,24.68884100000014,0.0576151090000003,0.0340543149999996,0.2419521689999999,-1.934365962,0.342085651,2.034499444,7.829143489999993,710.4137929999999,0.365945495,0.2809788659999999,,,,,,,,,12.1,0.447,-0.1
542914,2020,13,"Bass, Anthony",91.0,0.054593496,-1.837073171,0.42297561,2.314642277,1.139268290000004,8.820326000000023,0.1642520329999999,0.0398373989999996,,,,,,,,,1.204406504,-0.753273171,1.50677561,1.055642277,8.705398380000005,238.79365899999996,0.1616146339999999,0.0836292680000001,0.116203606,-1.812290562,0.4477582190000001,2.143845175,8.115079539999996,595.5637319999998,0.002632025,0.0042205720000003,,,,,,,,,53.2,0.245,0.3
605135,2020,14,"Bassitt, Chris",91.0,0.2550092920000001,-1.622965391,0.6633503980000001,2.541325081,0.6469756999999987,47.67536399999972,0.0766217259999999,0.0783020089999997,2.180442279,0.0370858109999999,2.3234016,0.1058735100000001,22.60385633,72.27893099999983,0.3714006040000001,0.2894870679999997,1.123652552,0.1109903049999999,2.397306094,1.162663237,17.51685793,126.0094509999999,0.1775801349999999,0.1249792239999996,0.1848602099999999,-2.422282891,0.1359671019999999,2.101455579,9.05883141999999,162.76461000000018,0.0313079360000001,0.0813867549999995,0.3096552349999999,-0.8471669719999999,1.439148817,1.976660554,4.803175839999994,71.10116799999969,0.0938074989999999,0.0435355619999997,38.2,0.379,1.3
545333,2020,15,"Bauer, Trevor",161.0,0.3966304349999998,-2.05067029,0.52432971,2.971630435,0.571195650000007,0.5833330000000387,0.120634058,0.2264855070000004,2.891434426,-0.5148770490000001,2.060122951,-0.316434426,14.39084699,152.7049179999999,0.2800819670000001,0.54568306,1.493932432,0.23022973,2.80522973,1.081067568,13.463648649999996,169.10270300000002,0.065216216,0.1051351350000002,0.1425,-2.065,0.5099999999999999,2.4325,9.100000000000009,1049.25,0.1049999999999999,0.2250000000000005,1.336107595,-0.772943038,1.802056962,1.238892405,9.167827000000004,130.51898699999992,0.026181435,0.2106751049999999,0.3,0.003,6.3
621244,2020,16,"Berríos, José",86.0,0.4004556649999999,-1.772796083,0.4147839879999999,2.588035736,0.5134845599999949,64.00543800000014,0.1334350350000002,0.0370136629999997,,,,,,,,,,,,,,,,,0.508950436,-1.907018069,0.2805620019999999,1.678629635,9.314576990000006,596.817123,0.0608783329999997,0.2212049780000002,,,,,,,,,25.5,0.301,2.5
571510,2020,17,"Boyd, Matthew",82.0,0.2813553119999999,0.034212454,0.405402931,-0.1582600730000001,1.1946886399999954,48.47953400000006,0.060402931,0.1016666669999999,2.112811016,-1.97688509,2.4165004750000003,-2.552426401,16.409639130000002,250.50569799999997,0.383319089,0.3755650519999998,1.18833646,-1.180612883,1.620228268,-1.627951845,11.201719830000002,68.14165100000037,0.1795716070000002,0.2809224509999994,0.3408885229999999,0.4292184289999999,0.0103969560000001,-0.780503908,11.441361580000006,373.78093699999977,0.00755039,0.0073549979999993,,,,,,,,,2.4,0.346,-2.8
518489,2020,18,"Brasier, Ryan",98.0,0.3066573889999999,-1.6831401819999998,0.6762348180000001,2.666032389,1.0741143700000038,26.8332489999998,0.111368927,0.1213866400000007,,,,,,,,,0.963160714,-0.539089286,1.820285714,1.396214286,8.994107139999997,146.2125000000001,0.468946429,0.1687142860000001,0.591279762,-2.241279762,0.1180952379999999,1.768095238,7.732440479999994,751.6398810000001,0.3373511899999999,0.0534523809999996,,,,,,,,,3.8,0.404,-2.7
643230,2020,19,"Brault, Steven",85.0,0.5886264149999999,0.121703338,0.414711756,0.0522113209999999,0.9428389000000124,187.33023700000007,0.075307983,0.06045283,1.074826217,-1.69061569,2.227030784,-1.611241311,17.3448858,344.5593389999999,0.3132571990000001,0.0571896719999998,0.8118092990000001,-1.1599640610000002,1.696379155,-1.348224393,8.241408349999986,413.2259009999998,0.204926999,0.1279885439999999,0.351674137,0.404347962,0.1320671319999999,-0.888089231,6.216970709999998,325.60849700000017,0.2121057020000001,0.0516241009999998,,,,,,,,,7.1,0.358,-3.9
605155,2020,20,"Brewer, Colten",106.0,0.0960714289999999,-1.331071429,0.5064285709999999,1.933571429,0.7178571399999925,143.57142900000008,0.0432142859999999,0.0710714289999998,2.060813253,0.081475904,1.918975904,-0.2233132530000001,13.869578309999994,435.9395970000001,0.131295181,0.1920180719999997,0.329547619,-0.421833333,1.415666667,1.507952381,5.621666669999996,213.5809519999998,0.0320238100000001,0.1071666670000004,0.2175,-1.6075,0.2299999999999998,1.62,9.075000000000005,355.0,0.3724999999999998,0.0674999999999999,0.065788288,-0.66713964,1.17036036,1.903288288,0.9033783799999924,60.0,0.0875450449999999,0.090518018,0.8,0.097,15.3
664141,2020,21,"Brubaker, JT",93.0,0.4109329909999999,-1.45958425,0.6554512109999999,2.525968452,0.364257760000001,49.05869400000029,0.0377011499999997,0.0785901200000003,1.439019987,-0.1084745329999999,2.006560928,0.676015474,13.182753059999996,558.454158,0.167484849,0.1545963890000008,0.583082924,-0.657582924,1.457452537,1.531952537,6.265690120000002,335.25695499999983,0.0255512819999998,0.0132956900000005,0.164357649,-1.888929078,0.2261063829999998,1.950677812,5.940415400000006,540.541946,0.149761904,0.1327152989999991,,,,,,,,,35.1,0.337,-1.0
621111,2020,22,"Buehler, Walker",121.0,0.360142296,-1.68041498,0.7136234810000001,2.7541807570000003,0.3515837099999999,95.24005699999998,0.33036854,0.2373088829999998,2.359647436,-0.258293269,2.135745192,0.0343910250000001,15.224439099999998,591.6786859999997,0.293814102,0.1881570520000002,1.375821678,-0.35263986,2.041398601,1.018216783,9.719230769999996,497.9125869999998,0.165594405,0.0818881120000005,,,,,,,,,0.390730769,-0.786142534,1.607895927,2.003307692,4.452760179999999,377.4307689999996,0.1470248870000001,0.0683800909999998,8.7,0.255,-4.7
605164,2020,23,"Bundy, Dylan",89.0,0.2620670789999999,-1.732699003,0.658712762,2.653478844,0.6757688400000035,75.41245499999968,0.0953519100000002,0.0593997249999995,2.395731093,-0.6478319330000001,1.743579832,-0.004319328,17.199327729999993,0.9831930000000284,0.0028907559999997,0.0172268909999999,1.40772549,-0.9661960790000002,1.4252156859999998,0.983686275,10.745098040000002,189.996079,0.2887450980000001,0.209843137,0.62461697,-2.405815126,0.014403361,1.766794795,8.453244779999991,728.0591020000002,0.1413055029999999,0.1477907289999995,,,,,,,,,8.3,0.411,-1.8
669203,2020,24,"Burnes, Corbin",94.0,0.260692216,-1.324907784,0.751738922,2.337338922,0.126047899999989,14.7973649999999,0.0310059879999999,0.0348766469999999,1.605238219,-0.1792599579999999,1.897386748,0.471408487,14.866343400000003,280.0413309999999,0.233092945,0.1148288209999996,1.053451534,-0.4482171589999999,1.628429547,1.023195172,9.260670850000013,225.3701350000001,0.0874471369999999,0.1444171030000003,0.514249377,-2.128408669,0.0517619629999999,1.562397329,7.072182190000007,729.7775419999998,0.080604631,0.2352260080000006,0.3042838849999999,-0.736893948,1.339752758,1.7723628210000002,2.8245810300000045,234.41848400000023,0.1058870939999999,0.0870340450000002,33.1,0.419,0.5
650893,2020,25,"Cabrera, Génesis",99.0,0.270883333,-0.5802166670000001,0.4956333329999999,0.3554666670000002,0.8273333299999877,53.57833299999993,0.0893833330000001,0.0310833329999997,2.162482783,-1.812400138,1.727816804,-2.077899449,15.602651509999989,131.64290699999992,0.0675654269999999,0.0340736919999997,,,,,,,,,0.3306089750000001,-0.067724359,0.0168589750000001,-0.2460256409999999,8.441987179999998,513.612179,0.3661858979999999,0.1667628209999998,,,,,,,,,6.0,0.637,-1.0
502239,2020,26,"Cahill, Trevor",88.0,0.4335659799999999,-1.285347064,0.649565217,2.368478261,0.010068650000008,58.586956999999984,0.0455949659999999,0.0183485890000003,1.549055138,0.3268496239999999,2.261761905,0.3858571429999999,12.407418550000004,837.4095240000001,0.1635162910000001,0.2037694239999998,,,,,,,,,0.464504874,-1.7209493180000002,0.2139629629999999,1.470407407,8.169746590000003,592.2,0.3134210529999999,0.3368382069999995,0.4068765670000001,-0.5381265670000001,1.396785714,1.528035714,5.720394740000003,47.07142900000008,0.1731860900000001,0.1083020050000005,25.0,0.447,-2.0
471911,2020,27,"Carrasco, Carlos",86.0,0.6065449959999999,-1.385706312,0.5669351979999999,2.559186506,1.356766769999993,115.11924900000032,0.0737073989999999,0.0930569000000005,1.224667191,0.132555031,2.085196541,0.727974319,8.88912474,573.1021260000002,0.1172327049999999,0.0672562900000004,0.623622262,-0.334595416,1.618046094,1.329019248,6.338406989999996,423.07749600000034,0.0094922119999998,0.0026617710000005,0.506251275,-1.233413437,0.7192280729999999,1.446390235,4.665438550000005,1039.995587,0.058268741,0.0471436770000002,,,,,,,,,4.8,0.406,-4.3
641447,2020,28,"Castano, Daniel",79.0,0.008859535,-0.6484271030000001,0.615891892,0.0236756759999999,2.317921580000004,169.6741320000001,0.0611084880000001,0.0778477349999997,,,,,,,,,0.959174555,-1.556879473,1.524344262,-0.926639344,7.724382359999993,375.5992980000001,0.0524059110000001,0.0146594319999993,0.1991314559999999,-0.0069102109999999,0.025625,0.2316666669999999,5.883142609999993,347.71815400000014,0.0432614439999998,0.0034433680000001,,,,,,,,,15.0,0.283,0.5
624418,2020,29,"Castellani, Ryan",78.0,0.0392790979999999,-1.879281111,0.3707188889999999,2.289279098,3.051006850000008,158.51852599999984,0.1421848569999999,0.0005759159999998,1.729919028,-0.185633314,2.064366686,0.5200809719999999,10.020821279999993,268.90109900000016,0.1545922500000001,0.1093984959999998,0.8309601350000001,-0.7319090400000001,1.51809096,1.419039865,4.486580570000001,344.75407099999984,0.152251544,0.0307299269999994,0.4805769230000001,-2.071705955,0.1782940449999999,1.769423077,3.698076919999991,538.6426799999999,0.1307134000000001,0.0935483869999993,,,,,,,,,1.7,0.413,3.3
622491,2020,30,"Castillo, Luis",88.0,0.67696438,-1.27130485,0.5779735,2.52624273,0.0357057899999944,80.86444000000029,0.0452217149999998,0.143015794,,,,,,,,,0.322411562,-0.3552547,1.49402365,1.526866788,10.698413180000005,384.597417,0.195417425,0.1594936319999993,0.272675645,-1.724958882,0.1243194680000001,1.576602705,9.244179919999992,157.42814399999995,0.1234538070000001,0.2690516059999996,,,,,,,,,25.2,0.327,1.1
612434,2020,31,"Castro, Miguel",75.0,,,,,,,,,,,,,,,,,0.4524892119999999,-0.0658000229999999,2.048569725,1.661880536,11.290767659999986,585.6787979999999,0.119210765,0.0260515560000005,0.3301251059999999,-2.155855443,0.0414856949999999,1.784244642,5.7965678399999945,221.9551980000001,0.1669969780000002,0.0324180910000002,,,,,,,,,50.1,0.357,0.4
518553,2020,32,"Cishek, Steve",97.0,0.360047619,-1.032952381,0.7458571430000001,2.138857143,1.1917857100000049,42.734939999999824,0.0008571430000001,0.0154047620000001,,,,,,,,,0.718087798,0.575558036,2.35436756,1.060721726,12.228869039999992,23.65072899999996,0.0143154760000001,0.0786755949999999,0.4234523809999999,-2.000952381,0.2221428569999999,1.355357143,8.001785709999993,463.5150600000002,0.0721428570000002,0.0494047619999999,,,,,,,,,44.9,0.461,-2.8
542585,2020,33,"Cisnero, José",93.0,0.6443682019999999,-1.409792872,0.32572437,2.379885444,0.9569659799999926,332.7744739999998,0.0693982879999999,0.0645568149999995,,,,,,,,,0.549048182,-0.221650921,1.513866321,1.18646906,8.638119979999999,427.381672,0.0732711389999998,0.1086112419999993,0.0037481259999999,-1.851469266,0.115952024,1.739265368,4.600299849999999,420.906297,0.0028485760000001,0.0429760120000004,,,,,,,,,5.6,0.592,0.3
650644,2020,34,"Civale, Aaron",83.0,0.361356034,-1.309384707,0.797201314,2.467942055,0.4950418200000115,71.35872199999994,0.181173836,0.1396236559999994,2.295886005,0.0213833669999999,2.127969388,-0.189299984,16.073120270000004,567.8879000000002,0.267168095,0.1871021309999996,1.135672043,-0.3609139779999999,1.745672043,0.970913978,9.513172050000009,435.16129,0.081908603,0.0937903229999994,0.2543721519999999,-2.259965373,0.1533793519999999,1.852213869,6.450911250000004,236.45420999999988,0.130652906,0.07345544,0.2469586299999999,-0.561972254,1.544613767,1.859627391,4.34367438000001,229.5393530000001,0.1701414409999999,0.167216754,29.2,0.371,-1.0
461325,2020,35,"Clippard, Tyler",94.0,0.2718883099999998,-1.902795235,0.4974400589999999,2.672123604,0.6318540600000091,56.66150400000015,0.7921638129999999,0.2201384959999996,2.2537874770000004,-0.8708842510000001,1.529351043,0.1464478169999998,13.704895629999996,7.88159399999995,0.5676925999999998,0.0551119550000001,,,,,,,,,0.6380000000000001,-2.045731093,0.3545042009999999,1.762235294,9.628235289999992,506.0025210000001,0.6338907569999999,0.3373781520000003,,,,,,,,,19.7,0.317,-0.3
502171,2020,36,"Cobb, Alex",71.0,0.2747676240000001,-1.665232376,0.656960836,2.596960836,0.4386423000000121,7.540838000000349,0.0054621409999999,0.0032010439999998,2.116565709,-0.76330645,1.558886762,0.2056275029999998,10.760616959999991,488.278151,0.047906585,0.0539417850000001,,,,,,,,,0.7545563200000001,-2.143887306,0.1783059059999998,1.567636892,5.533188689999989,474.18142299999977,0.0564603940000001,0.0712010440000003,,,,,,,,,47.5,0.451,-1.4
571578,2020,37,"Corbin, Patrick",89.0,0.2309356010000001,-0.3804230949999999,0.451390837,0.159967859,0.0416257600000022,62.04738300000008,0.0239685600000001,0.0490246609999998,1.197211633,-1.303120724,1.374088466,-1.268179375,25.08411534,244.07755499999985,0.099198436,0.2508675469999994,0.971435734,-1.356365967,1.427333709,-1.042403476,10.927244310000006,145.33851300000015,0.1337586899999996,0.0121874220000002,0.1042419359999999,-0.164908602,0.2358763440000001,-0.1752096780000001,12.412903220000004,545.2184639999998,0.0964408599999999,0.0437688170000001,,,,,,,,,34.8,0.401,-1.6
622772,2020,38,"Cordero, Jimmy",115.0,0.2372348719999999,-1.267380513,0.802059487,2.306674872,0.4996923100000003,57.37768800000004,0.0826769230000001,0.0684471790000005,1.347893333,-0.537893333,1.531546667,0.7215466669999999,15.37466667000001,154.21102199999996,0.0062333329999999,0.0297933330000006,1.019408485,-0.702438788,1.367001212,1.050031515,9.09587879,98.65041599999996,0.0947939390000001,0.1204339389999997,0.242168696,-1.912168696,0.157271304,1.827271304,8.108000000000004,417.0208620000001,0.1158347829999999,0.0529965219999999,0.086378182,-0.95456,1.11488,1.983061818,4.017090910000007,3.3192810000000463,0.006763636,0.0128581819999995,59.0,0.326,2.5
592233,2020,39,"Crichton, Stefan",84.0,0.0969999999999999,-1.697,0.429844262,2.223844262,0.5978688499999976,70.48016900000016,0.1106393439999999,0.0449918030000002,1.271711409,0.4357382549999999,2.562582517,0.8551328530000001,14.477868850000007,620.0549659999999,0.0055083070000003,0.0055316870000003,,,,,,,,,0.3275,-1.7025,0.4243442619999999,1.799344262,5.8278688500000015,54.33016900000007,0.1816393439999997,0.0679918029999999,,,,,,,,,60.7,0.354,2.0
456501,2020,40,"Cueto, Johnny",84.0,0.4353921570000001,-1.685533769,0.4870712730000001,2.607997199,0.5429972000000021,99.52731200000017,0.0098552760000001,0.0437005919999995,0.792523695,-0.5176378500000001,1.654967192,1.380081347,10.15736158,214.73167700000025,0.1735006339999998,0.126434519,0.177315387,-0.715899457,1.456705585,1.995289655,6.021878490000006,108.46287699999992,0.1674708119999999,0.124920801,0.410084034,-1.73407754,0.438527502,1.762521008,8.400076400000003,789.326601,0.1117131399999999,0.1467838050000001,,,,,,,,,10.4,0.289,0.2
506433,2020,41,"Darvish, Yu",107.0,0.4823471259999998,-1.552422989,0.6612770109999999,2.696047126,0.6329655199999991,90.1401149999997,0.1023954019999999,0.0426218389999997,2.124157576,-0.223778788,1.989921212,0.0895424239999997,17.700393939999998,233.1503029999999,0.3021393939999999,0.0701636360000002,1.171738983,-0.3483830510000001,1.865316949,1.041961017,10.346847460000006,300.05305099999987,0.0726576269999998,0.0256050849999995,0.4225262140000001,-1.6474776700000002,0.5662223299999999,1.791173786,5.0311456299999975,853.5620390000001,0.2534427179999998,0.1018339810000004,0.0764039219999999,-0.933007843,1.2806921569999998,2.290103922,2.5516862700000047,185.0758820000001,0.0389843139999999,0.0319862750000004,8.7,0.291,2.9
605200,2020,42,"Davies, Zach",79.0,,,,,,,,,2.001108843,-0.245108843,2.012555556,0.256555556,13.91503401,457.93826899999976,0.0292653060000001,0.2809773250000003,,,,,,,,,0.362376427,-2.2493030330000003,0.0083613659999999,1.895287972,9.078306179999998,323.30163900000025,0.0354900769999999,0.0650537770000001,0.0920353009999999,-1.483302537,0.774361862,2.3496997,1.550349330000003,132.9879289999999,0.0428833430000001,0.0510809280000001,41.8,0.395,0.1
594795,2020,43,"Dayton, Grant",77.0,0.088979592,-0.900306122,0.3945918359999999,0.416734694,0.1741496599999976,101.71428600000036,0.0290136050000002,0.1034013609999995,2.669753968,-2.115865079,1.610150793,-2.164039682,14.533492069999994,116.15952399999968,0.03284127,0.0519603179999998,,,,,,,,,0.662142857,-0.582142857,0.0764285709999998,-0.1564285709999998,7.535714290000001,420.8571430000002,0.0242857139999999,0.0214285710000003,,,,,,,,,2.9,0.0,6.4
543101,2020,44,"DeSclafani, Anthony",98.0,0.38458211,-1.63636789,0.4851917429999999,2.506141743,0.0972660599999954,176.53068799999983,0.063376147,0.0068761469999998,1.59771789,-0.37146789,1.750091743,0.523841743,13.153948230000012,251.138598,0.1315547179999998,0.0959452820000006,1.097519172,-0.615826864,1.505732769,1.024040461,8.65816984,161.43393500000002,0.1427607619999999,0.0351366740000003,0.488848842,-2.189563128,0.0680034950000001,1.632710791,6.392638700000006,502.102883,0.2828047179999999,0.3150524240000001,,,,,,,,,18.1,0.339,-4.0
677976,2020,45,"Dobnak, Randy",83.0,0.704686155,-0.833255022,0.325830344,1.863771521,1.4882711700000044,112.8218959999997,0.1132568150000001,0.127751076,,,,,,,,,0.067736511,0.211183481,1.370268847,1.226821877,7.988377679999999,452.95580799999993,0.0967461200000001,0.0975304880000003,0.326421931,-1.224971512,0.0658861459999999,1.485507297,5.824120350000001,207.5055550000002,0.0680787689999999,0.0647850859999996,,,,,,,,,43.9,0.354,-1.2
