mlbAM_ID,Year,player_name,FF_pfx_z_diff,FF_pfx_x_CU_pfx_z_diff,FF_pfx_x_diff,FF_pfx_z_CU_pfx_x_diff,FF_release_speed_diff,FF_release_spin_rate_diff,FF_release_pos_x_diff,FF_release_pos_z_diff,SL_pfx_z_diff,SL_pfx_x_CU_pfx_z_diff,SL_pfx_x_diff,SL_pfx_z_CU_pfx_x_diff,SL_release_speed_diff,SL_release_spin_rate_diff,SL_release_pos_x_diff,SL_release_pos_z_diff,CH_pfx_z_diff,CH_pfx_x_CU_pfx_z_diff,CH_pfx_x_diff,CH_pfx_z_CU_pfx_x_diff,CH_release_speed_diff,CH_release_spin_rate_diff,CH_release_pos_x_diff,CH_release_pos_z_diff,SI_pfx_z_diff,SI_pfx_x_CU_pfx_z_diff,SI_pfx_x_diff,SI_pfx_z_CU_pfx_x_diff,SI_release_speed_diff,SI_release_spin_rate_diff,SI_release_pos_x_diff,SI_release_pos_z_diff,FC_pfx_z_diff,FC_pfx_x_CU_pfx_z_diff,FC_pfx_x_diff,FC_pfx_z_CU_pfx_x_diff,FC_release_speed_diff,FC_release_spin_rate_diff,FC_release_pos_x_diff,FC_release_pos_z_diff,pitch_usage,est_woba,run_value_per_100
676606,2020,"Margevicius, Nick",2.478469496,1.337435013,1.158076039,2.299110522,19.69586207,123.5754085,0.235525199,0.073113174,1.381168091,0.656723647,0.477364672,1.201809117,13.92222222,150.5458153,0.072663818,0.023461538,1.545389036,1.840044209,1.660685234,1.366030062,11.90057471,570.8781908,0.153421751,0.037113174,,,,,,,,,,,,,,,,,11.5,0.137,2.2
608566,2020,"Márquez, Germán",1.408688893,-0.291777209,0.873963704,0.826502398,10.36244414,571.0219955,0.030003406,0.027756894,0.614141075,0.318730447,0.263456048,0.03195458,2.373818289,346.1925566,0.164165307,0.211809031,1.053007668,-0.838530794,1.420717289,0.470821172,1.248073213,911.3354244,0.193036359,0.024639129,1.028158365,-0.822134033,1.404320528,0.44597187,9.168783964,587.3531482,0.09396589,0.038872342,,,,,,,,,25.4,0.147,3.4
605359,2020,"Marshall, Evan",1.910349065,-0.105571988,1.585489343,0.430431709,10.68104611,374.580361,0.013568943,0.060705742,,,,,,,,,1.109877135,-0.558522865,2.03844022,-0.37004022,5.539344353,1017.686501,0.038494215,0.19390303,1.453521579,-0.604533976,2.084451331,-0.026395776,10.83645546,450.2309458,0.044972452,0.028636364,,,,,,,,,31.5,0.11,1.9
593372,2020,"Martinez, Carlos",1.547866541,-0.204370301,1.550084586,0.202152256,13.44661654,93.89191729,0.229445489,0.246738722,0.583675115,1.473917051,0.128202765,-0.762039171,2.678917051,170.843318,0.026497696,0.371324885,0.426616541,-0.84043609,2.186150376,-0.919097744,5.787669173,173.1804511,0.094195489,0.300857143,0.883285714,-0.847571429,2.193285714,-0.462428571,11.65285714,35.3,0.003428571,0.367714286,1.049642857,0.349642857,0.996071429,-0.296071429,11.68214286,203.2142857,0.224642857,0.332857143,1.2,0.764,-19.4
664208,2020,"Maton, Phil",2.012662338,0.850332792,1.533043831,-0.370714286,16.84212662,478.5096104,0.307191558,0.110219156,0.003571429,2.218571429,0.164805195,-2.379805195,5.505194805,167.8961039,0.127532468,0.063701299,,,,,,,,,1.591904762,0.000238095,2.383138528,-0.791471861,15.68852814,585.1038961,0.244199134,0.002965368,0.806452785,1.742300242,0.641076381,-1.576923839,8.737398195,191.4885115,0.063210434,0.004887739,20.3,0.208,-3.2
571927,2020,"Matz, Steven",,,,,,,,,1.266877193,0.957877193,1.307561404,1.616561404,11.90596491,274.4052632,0.195070175,0.073649123,0.986805764,2.182996241,2.532680451,1.336489975,7.140369674,150.1576441,0.11533208,0.102720551,1.879063467,2.063798762,2.413482972,2.228747678,16.79821981,195.3140867,0.004295666,0.070331269,,,,,,,,,15.0,0.335,-2.9
554431,2020,"Matzek, Tyler",2.536502757,1.369278677,1.110900298,2.278124379,15.17044201,610.1751785,0.003590346,0.038013197,0.508405138,0.434642762,0.176264383,0.250026759,3.724351084,31.93470698,0.07565962,0.113005084,,,,,,,,,,,,,,,,,1.571368978,0.596586369,0.338207991,1.312990599,10.49101058,249.7638073,0.033683901,0.026257344,7.7,0.346,0.7
669160,2020,"May, Dustin",1.683755435,-0.396452899,1.706800725,0.373407609,12.31969203,751.0264493,0.310697464,0.344599638,,,,,,,,,0.782903162,-0.811869565,2.122217391,-0.527444664,3.960790514,1154.825692,0.186057312,0.029391304,1.115647289,-1.090554958,2.400902785,-0.194700537,11.16193454,684.3673669,0.037312164,0.090087934,1.082149126,0.482616416,0.82773141,-0.2281987,6.80195449,445.39516,0.000243803,0.146026818,13.3,0.165,1.9
621121,2020,"McCullers Jr., Lance",1.890120482,0.127620482,1.7325,0.03,9.56746988,731.1777108,0.189578313,0.109608434,,,,,,,,,1.021638887,-0.501612647,2.361733129,-0.838481595,2.950598714,1021.375564,0.032124141,0.054899845,1.487173327,-0.353910683,2.214031165,-0.372947154,10.40310674,714.6810984,0.146997012,0.024317106,1.630745482,0.810120482,1.05,-0.229375,8.22996988,437.4277108,0.036453313,0.049608434,37.6,0.332,-0.8
663474,2020,"McKenzie, Triston",2.193866407,0.157688932,0.90461876,1.131558714,12.65110078,112.0507445,0.323083674,0.061394067,0.946422136,0.743719434,0.318588259,-0.115885556,6.190743491,51.41560242,0.072374022,0.003860014,1.45387013,-0.266311688,1.328619381,0.391562438,6.635444555,582.3338661,0.002903097,0.064895105,,,,,,,,,,,,,,,,,16.5,0.234,2.8
607644,2020,"Means, John",2.457090016,1.380833606,1.672642117,2.748898527,14.82148936,117.8978723,0.17452264,0.062895254,1.366663443,0.494715391,0.786523902,1.658471954,7.534346505,127.1095607,0.047388781,0.009095054,2.282033996,1.962251388,2.254059898,2.573842507,5.908337188,62.0616086,0.082373959,0.012912812,,,,,,,,,,,,,,,,,12.6,0.163,0.4
621219,2020,"Mills, Alec",2.032263498,0.077180164,1.86627054,0.088812793,23.16095657,196.2787731,0.029012324,0.003613263,0.67228762,2.250919199,0.307468495,-1.271163084,10.8641364,205.8817643,0.041887324,0.122002965,1.179124609,-0.394972613,2.338423318,-0.764326095,14.09345657,668.3569053,0.006140454,0.185289515,1.475706399,-0.478954095,2.422404799,-0.467744305,23.26560163,192.9378081,0.02131325,0.057326552,,,,,,,,,15.0,0.251,2.6
543548,2020,"Milone, Tommy",1.830463576,0.951490066,0.975061495,1.854035005,10.96627247,236.1162791,0.237925733,0.076201514,0.72525641,-0.068974359,0.04540293,0.748827839,4.32967033,179.532967,0.157225275,0.036575092,0.96375,1.509705882,1.533277311,0.987321429,3.856197479,747.3242376,0.120630252,0.075871849,1.804117647,1.193529412,1.21710084,1.827689076,10.9907563,244.3361345,0.282247899,0.029915966,,,,,,,,,4.0,0.615,-8.1
501985,2020,"Minor, Mike",2.174304275,1.100513953,0.740831413,1.814621736,10.45126728,37.53795094,0.088992256,0.146997248,1.136694034,0.500339354,0.140656814,0.777011494,5.45862069,247.3984674,0.155183361,0.143196497,1.976653439,2.389662698,2.029980159,1.616970899,5.230687831,285.8048942,0.126554233,0.139272487,1.990634921,2.140634921,1.780952381,1.630952381,8.071428571,188.3650794,0.121269841,0.214920635,,,,,,,,,6.4,0.174,-0.2
663554,2020,"Mize, Casey",1.803948617,-0.328732543,1.729459816,0.403221344,12.91245059,76.90364964,0.13026087,0.05800527,,,,,,,,,0.474148079,-0.473274602,1.874001874,-0.926579194,5.259044049,1062.884536,0.038082474,0.118277413,1.239886675,-0.871140722,2.271867995,-0.160840598,12.81787049,161.4547945,0.08939726,0.024381071,1.031687341,0.466920986,0.933806287,-0.369039932,7.654120646,29.11962617,0.132485981,0.116246389,10.1,0.716,-4.2
656756,2020,"Montgomery, Jordan",1.591181391,0.823153222,0.678365344,1.446393513,12.10832266,21.03329065,0.009657277,0.043690141,,,,,,,,,1.464308742,1.049491988,0.904704109,1.319520863,2.761113755,523.5956938,0.087535777,0.042293194,1.31005817,1.45925415,1.314466271,1.165270291,11.97295569,100.2046597,0.006730318,0.048984925,1.355775758,0.394775758,0.249987879,1.210987879,9.420181818,118.5127273,0.016066667,0.0172,22.1,0.275,-1.6
450203,2020,"Morton, Charlie",1.93394943,-0.137717236,2.350633903,-0.278967236,15.22047721,538.261396,0.136467236,0.120840456,,,,,,,,,0.906263228,-0.873022487,3.085939153,-1.306653439,7.759854497,851.0013228,0.007830688,0.016878307,1.282526167,-0.75819847,2.971115137,-0.930390499,14.87320853,730.3450081,0.13784219,0.077085346,0.94774106,1.076016922,1.136899745,-1.265175607,6.822908685,540.4077267,0.025121328,0.017247765,32.7,0.287,-1.0
605397,2020,"Musgrove, Joe",2.115786262,0.592195102,1.358327286,0.165263874,11.72520409,275.0959017,0.198335945,0.088097633,0.919698746,2.189821445,0.239299057,-1.030823643,1.585967402,34.79067851,0.139532094,0.088066111,1.456884328,-0.028254561,1.978776949,-0.49363806,5.516625207,633.9570896,0.312504146,0.060744196,1.527384328,0.123009328,1.82751306,-0.42313806,11.02940299,417.9570896,0.196809701,0.021408582,1.616390142,1.288018049,0.662504339,-0.334132246,7.278705311,199.0937175,0.097362027,0.032297813,19.9,0.147,2.7
656793,2020,"Nelson, Nick",2.556661003,0.494791844,1.430662702,0.631206457,16.70203908,528.9078165,0.143181818,0.137761257,0.849525692,2.066916996,0.141462451,-1.075928854,4.892490119,62.3715415,0.137747036,0.168833992,1.607895257,-0.152213439,2.077667984,-0.317559289,8.933794466,833.5849802,0.242203557,0.163507905,,,,,,,,,,,,,,,,,5.9,0.053,-1.0
605400,2020,"Nola, Aaron",1.999645425,-0.302426004,2.410824697,-0.108753268,14.24111578,318.3519924,0.00053338,0.123737395,,,,,,,,,1.049029183,-0.358454894,2.466853586,-1.05936951,6.313167645,981.145123,0.149531452,0.235243537,1.537903489,-0.599717478,2.708116171,-0.570495203,13.17328168,397.8372075,0.002133671,0.136212049,,,,,,,,,26.7,0.256,1.6
670912,2020,"Oviedo, Johan",1.598087131,0.385275886,1.265158896,-0.052347651,17.7868081,226.6204819,0.260549153,0.313798673,0.715629117,1.22805336,0.422381423,-0.934805665,7.82687747,25.84848485,0.127216733,0.164252306,1.485767263,-0.277762148,1.928196931,-0.164667519,10.32928389,1033.617647,0.055153453,0.14331202,,,,,,,,,,,,,,,,,10.4,0.418,-3.3
663978,2020,"Paddack, Chris",2.668451962,0.491969819,1.307466801,0.869015342,17.19315392,76.31325453,0.147629024,0.048459256,,,,,,,,,1.901477225,0.172647793,1.626788827,0.102040605,7.022954449,309.903488,0.206234867,0.203243205,,,,,,,,,1.822415706,1.418173282,0.381263338,0.022979087,11.02543747,60.22748613,0.083615023,0.001109688,7.4,0.395,-0.8
642547,2020,"Peralta, Freddy",1.402612971,-0.426150765,1.877085345,-0.048321608,13.52310003,50.64426928,0.170363818,0.009398685,0.06230919,0.633524143,0.817410436,-1.513243769,0.767056075,2.528426791,0.142566199,0.043142523,,,,,,,,,,,,,,,,,,,,,,,,,29.8,0.312,-0.6
527048,2020,"Pérez, Martín",1.688502511,1.327669178,1.34921557,1.710048903,14.46324346,472.3968411,0.111930346,0.088471451,,,,,,,,,1.219192698,1.631373149,1.652919541,1.24073909,5.939241144,817.4385319,0.067376172,0.025711185,1.266213734,1.846377669,1.867924061,1.287760126,14.20651794,569.9919441,0.072442116,0.123941186,1.312204192,0.496010839,0.517557231,1.333750584,11.07915096,341.3183106,0.067502414,0.17301305,9.4,0.372,-1.3
656849,2020,"Peterson, David",1.779817251,1.566659357,1.60499269,1.818150585,17.68223684,45.0880848,0.002163743,0.183329678,0.484920635,0.052349206,0.09068254,0.523253968,6.825714286,43.78888889,0.259174603,0.29784127,1.275606725,1.987119883,2.025453216,1.313940058,9.201973684,214.4466374,0.267112573,0.217309942,1.507230903,1.977152778,2.015486111,1.545564236,17.37421875,60.50954861,0.196388889,0.196154514,,,,,,,,,2.2,0.242,4.6
668676,2020,"Plesac, Zach",1.923190639,-0.125062785,0.785062785,1.263190639,13.64008752,19.24756586,0.037943303,0.014627093,0.969907407,0.649166667,0.010833333,0.309907407,7.15787037,46.27314815,0.002314815,0.016898148,1.305008503,-0.49162415,1.15162415,0.645008503,6.924858277,474.3370181,0.144503968,0.135941043,,,,,,,,,,,,,,,,,9.3,0.253,-0.2
592644,2020,"Plutko, Adam",2.341093074,0.511742424,1.281650433,0.547700216,14.15600649,657.1136364,0.185411255,0.011645022,0.842619048,1.483452381,0.309940476,-0.95077381,4.218452381,317.0833333,0.111666667,0.122619048,1.818452381,0.098452381,1.694940476,0.025059524,7.481547619,1315.130952,0.00952381,0.038095238,,,,,,,,,1.544093407,1.160666833,0.632726024,-0.249299451,9.793568931,507.0297203,0.013636364,0.070859141,12.1,0.46,-6.6
594965,2020,"Ponce de Leon, Daniel",2.884750452,0.559307414,1.457692586,0.867750452,15.46475588,306.9606478,0.020962025,0.063472875,,,,,,,,,2.097742857,0.038142857,1.978857143,0.080742857,8.556857143,821.5864706,0.544,0.211528571,,,,,,,,,1.885770764,1.491003322,0.525996678,-0.131229236,10.34122924,231.5427497,0.253790698,0.238789037,21.7,0.324,0.6
519144,2020,"Porcello, Rick",1.792409709,-0.217104854,1.488504854,0.521009709,16.62242718,289.0205825,0.334198058,0.067203883,1.058981882,0.652779791,0.618620209,-0.212418118,11.31076655,228.8030662,0.057420209,0.094522648,1.014964516,-0.788019355,2.059419355,-0.256435484,6.882903226,906.0319355,0.260396774,0.145209677,1.285907177,-0.882346411,2.153746411,0.014507177,15.13172249,442.5017225,0.193886124,0.113688995,,,,,,,,,5.1,0.403,-1.0
592662,2020,"Ray, Robbie",1.568396825,0.953099206,0.851710317,1.467007937,10.29047619,224.8784029,0.227015873,0.116769841,0.739271743,0.145757366,0.044368477,0.637882854,3.016444799,181.6216874,0.125315229,0.093682464,1.50444636,0.842722222,0.741333333,1.403057471,5.955268199,106.4130225,0.240149425,0.084883142,1.329564327,1.357459064,1.256070175,1.228175439,9.745467836,154.0899735,0.000929825,0.161260234,,,,,,,,,16.9,0.437,-1.0
572070,2020,"Richards, Garrett",2.464098353,1.621394127,0.8360635,0.006640726,15.11887324,674.6396753,0.289442826,0.275836715,1.345217268,1.834881697,0.62257593,-1.112240359,8.477852349,406.400182,0.315122853,0.271127858,,,,,,,,,2.487678412,0.798599465,1.658858162,0.030220785,15.33289474,709.7426405,0.306677074,0.245718109,,,,,,,,,7.5,0.389,-0.8
670950,2020,"Richards, Trevor",1.493369727,-0.69515767,0.8854547,1.303072698,7.77133799,117.5011529,0.174136376,0.028723722,,,,,,,,,0.670782676,-1.397429614,1.587726644,0.480485646,0.226964987,360.7327286,0.086566735,0.002057636,,,,,,,,,,,,,,,,,18.2,0.373,-1.2
543699,2020,"Roark, Tanner",2.755407925,0.937191142,1.28462704,0.533589744,17.63630536,686.5027685,0.394912587,0.176981352,1.885957132,1.518640059,0.703178123,-0.33586105,11.09624908,569.345606,0.189113082,0.153845159,2.151420134,0.431589625,1.790228557,-0.070398048,7.905405752,1255.760292,0.161852851,0.205410889,2.56230891,0.296289009,1.925529172,0.340490728,17.3913953,705.0459155,0.262979421,0.142727273,,,,,,,,,14.7,0.222,0.3
547943,2020,"Ryu, Hyun Jin",2.271203483,1.960128214,1.909389959,2.220465228,17.47849462,546.8400087,0.152324457,0.227901662,,,,,,,,,1.686037073,2.250068819,2.199330564,1.635298818,7.326349206,1063.53197,0.387905614,0.364718867,1.956319416,2.456142424,2.405404169,1.905581161,16.83274336,589.0866544,0.248922611,0.270337352,1.740296907,1.032869371,0.982131116,1.689558652,13.19384058,516.417615,0.169408375,0.159098094,13.2,0.195,1.5
434671,2020,"Sánchez, Aníbal",1.58124359,-0.31625641,0.804089744,1.093410256,12.97179487,119.6423077,0.207833333,0.088064103,0.520166667,0.725166667,0.237333333,0.032333333,7.198333333,269.9,0.126333333,0.021666667,0.711409441,-0.937405588,1.425238921,0.223576108,3.253391137,534.8976879,0.037597303,0.056652216,1.383738095,-0.899119048,1.386952381,0.895904762,13.2434632,50.97792208,0.220099567,0.040703463,1.210345238,0.170077381,0.317755952,0.722511905,11.16574405,156.9758929,0.148744048,0.052574405,6.2,0.3,-1.0
663776,2020,"Sandoval, Patrick",2.129387118,1.279079951,1.014824631,1.865131799,14.57811343,727.5013116,0.047246387,0.019563576,1.067060436,0.302643258,0.038387939,0.802805117,6.394935387,214.9507979,0.016954706,0.000832789,1.676232624,1.819965957,1.555710638,1.411977305,6.09035461,1183.557761,0.174321986,0.162570213,,,,,,,,,,,,,,,,,7.4,0.308,-0.9
453286,2020,"Scherzer, Max",2.041905833,-0.136069078,2.077978169,0.099996742,17.51850114,309.9110459,0.034530466,0.062726947,0.948498057,1.080164724,0.861744367,-0.993411033,8.326138306,397.1052836,0.11391453,0.224275058,0.977171509,-0.469632615,2.411541706,-0.964737582,7.783495783,1341.648547,0.067659794,0.222382381,,,,,,,,,1.487557887,0.669267288,1.272641803,-0.454351204,13.98682207,207.9044289,0.081136752,0.257309246,9.1,0.469,-1.8
668687,2020,"Scrubb, Andre",,,,,,,,,1.628874346,2.083874346,0.098167539,-0.553167539,6.431413613,372.1322751,0.064188482,0.143036649,,,,,,,,,,,,,,,,,2.961444439,1.904902383,0.277139502,0.779402554,13.78515193,440.9116179,0.20711993,0.051028771,46.9,0.251,1.1
622608,2020,"Senzatela, Antonio",1.467807734,0.067190087,1.145495098,0.255122549,15.22190632,176.8863313,0.50378159,0.373958606,0.720885185,1.003885185,0.2088,-0.4918,7.142592593,138.9048148,0.52652963,0.327737037,1.309820602,-0.133929398,1.346614583,0.097135417,7.260040509,188.2262731,0.523952546,0.382010995,,,,,,,,,,,,,,,,,8.9,0.264,-0.8
533167,2020,"Shoemaker, Matt",1.604293538,-0.500525739,1.591889376,0.512929901,16.683023,256.0257393,0.166013143,0.055032859,0.360288248,0.637239468,0.454124169,-0.731075388,6.018403548,73.845898,0.001574279,0.074911308,0.582382445,-0.669548589,1.760912226,-0.508981191,9.970094044,753.0548589,0.179768025,0.035545455,1.090183413,-1.134114833,2.225478469,-0.001180223,16.51515152,169.7464115,0.193971292,0.022647528,,,,,,,,,4.9,0.017,2.3
608371,2020,"Sims, Lucas",1.90355246,-0.218734536,1.874904748,0.247382247,12.53133925,600.4825919,0.151531342,0.108335083,0.282065889,1.494861588,0.161308625,-1.374104324,1.708830931,698.6854267,0.028968199,0.052958133,0.818824721,-0.975460993,2.631631206,-0.837345491,6.140628166,1230.921986,0.095471125,0.173677812,,,,,,,,,,,,,,,,,30.4,0.176,3.2
669373,2020,"Skubal, Tarik",2.412407546,1.914016742,1.293147176,1.791537981,17.79030485,203.4890055,0.405484758,0.199805097,1.196533427,0.786103319,0.165233754,0.575663862,9.472136512,73.86442263,0.414081346,0.294057971,2.20997983,1.775031376,1.154161811,1.589110264,6.573644106,571.0726132,0.127651277,0.042196325,,,,,,,,,2.367608696,1.293322981,0.672453416,1.74673913,18.80869565,188.6770186,0.388136646,0.375962733,7.8,0.441,-1.4
595001,2020,"Smith, Josh A.",1.95008642,0.324160494,1.644339506,-0.01841358,12.7666358,545.7613593,0.040299383,0.017046296,1.196319728,1.056795918,0.911704082,-0.772180272,9.001581633,306.6600743,0.143369048,0.097008503,1.362454545,-0.669363636,2.637863636,-0.606045455,5.052045455,1060.293346,0.267265152,0.131962121,1.599238806,-0.567179104,2.535679104,-0.369261194,12.5213806,569.9310663,0.232217662,0.163685323,,,,,,,,,28.2,0.313,-8.2
592767,2020,"Smyly, Drew",1.927310606,0.850643939,0.272859848,1.349526515,13.68276515,173.4962121,0.206268939,0.082121212,,,,,,,,,,,,,,,,,1.817571743,0.768401236,0.190617145,1.239787652,13.80565302,69.01936027,0.139464024,0.008680352,1.155140063,0.240488901,0.33729519,0.577355973,9.357571353,140.887685,0.046909355,0.122684989,36.5,0.214,0.8
605483,2020,"Snell, Blake",2.364232089,1.298826684,1.282001287,2.347406692,14.85015015,45.50546939,0.038072716,0.070331403,1.096955267,0.501197691,0.484372294,1.08012987,7.235858586,18.7210303,0.105746753,0.090790043,1.775741363,1.888506069,1.871680672,1.758915966,7.821045752,705.4068503,0.30480112,0.178145658,,,,,,,,,,,,,,,,,14.4,0.205,2.4
465657,2020,"Soria, Joakim",3.022249322,1.096517615,1.364593496,0.561138211,21.53644986,470.9263039,0.621260163,0.386056911,1.052383041,2.851725146,0.390614035,-1.40872807,6.527046784,21.06432749,0.50754386,0.373903509,2.148071895,0.806895425,1.654215686,-0.313039216,16.17124183,1253.222222,0.523333333,0.094313725,2.752777778,0.502777778,1.958333333,0.291666667,22.53888889,456.7222222,1.138333333,0.896666667,2.507777778,1.752777778,0.708333333,0.046666667,17.13888889,1343.222222,0.668333333,0.006666667,4.8,0.123,-0.6
489334,2020,"Stammen, Craig",1.488444816,0.128829431,1.463996656,-0.104381271,10.80367893,322.9632107,0.124264214,0.100200669,,,,,,,,,1.884855072,-0.215144928,1.807971014,0.292028986,6.615217391,405.1811594,0.255289855,0.178405797,1.929033051,-0.203003148,1.795829235,0.336206964,11.62200472,190.5582333,0.009467834,0.059861302,1.502931996,1.026393534,0.566432553,-0.089894091,7.622909699,30.02731327,0.028684504,0.000183946,12.2,0.253,1.9
622251,2020,"Staumont, Josh",2.807924834,0.941388689,1.107865042,0.758671102,15.79666427,541.8897506,0.37930633,0.190599712,,,,,,,,,,,,,,,,,2.641556503,0.390485075,1.658768657,0.592302772,16.86439232,497.4088486,0.174504264,0.009584222,,,,,,,,,27.5,0.236,-0.9
608717,2020,"Stratton, Chris",1.901238866,0.263238866,1.664024291,-0.026024291,13.06923077,461.7060729,0.111376518,0.080370445,0.656315789,1.068315789,0.858947368,-1.270947368,6.632,188.0435088,0.161217544,0.085680702,1.052497608,-0.405502392,2.33276555,-0.87476555,6.22,891.8095694,0.129866029,0.117856459,,,,,,,,,,,,,,,,,17.0,0.186,2.7
548389,2020,"Stripling, Ross",2.856410979,0.911368725,0.767964608,1.177077645,12.96944023,377.183532,0.237893824,0.205255327,1.609154687,1.737351408,0.058018075,-0.070178646,7.07232871,159.2155107,0.326716267,0.192525011,2.041260073,0.378045788,1.301287546,0.36192674,5.86996337,952.8598901,0.421934066,0.248338828,2.921641026,0.394974359,1.284358974,1.242307692,12.89282051,318.3384615,0.115076923,0.244410256,,,,,,,,,23.9,0.376,0.5
593833,2020,"Suero, Wander",,,,,,,,,,,,,,,,,1.532,0.007769231,2.093230769,-0.569,9.208076923,774.5897436,0.034730769,0.041,,,,,,,,,2.110389968,1.219257282,0.881742718,0.009389968,14.01024272,388.605178,0.057069579,0.00020712,5.2,0.036,2.9
608718,2020,"Suter, Brent",1.590618912,0.267881784,0.581665568,1.904402695,12.18447228,71.00317077,0.213906101,0.166577309,,,,,,,,,1.472044157,1.539931481,1.853715265,1.785827941,7.981842406,636.2082223,0.078393605,0.131282832,1.598288288,1.447775468,1.761559252,1.912072072,13.97075537,99.3028413,0.165058905,0.21963964,,,,,,,,,7.2,0.132,-1.0
547888,2020,"Tanaka, Masahiro",1.823195195,-0.365291291,1.386402402,0.802084084,17.3375976,138.8429952,0.092870871,0.210630631,0.709187739,0.666049808,0.355061303,-0.311923372,9.001111111,89.22414456,0.197222222,0.191988506,1.095457824,-0.647788249,1.66889936,0.074346713,12.15310064,791.1356725,0.06272484,0.126485166,1.28332567,-0.899088123,1.920199234,0.262214559,16.54490421,253.1398467,0.008049808,0.283436782,,,,,,,,,5.9,0.0,1.7
527054,2020,"Teheran, Julio",1.396366667,-0.3801,1.646266667,0.1302,16.30666667,347.1689038,0.142933333,0.219266667,0.570781553,0.601558252,0.664608414,-0.695385113,8.097184466,88.91176471,0.156954693,0.199553398,1.006253623,-0.940847826,2.207014493,-0.259913043,9.367101449,958.5,0.037405797,0.183362319,0.708657895,-1.048394737,2.314561404,-0.557508772,15.86736842,458.8070175,0.238070175,0.216578947,,,,,,,,,10.5,0.121,1.7
573204,2020,"Thielbar, Caleb",3.292534961,1.795578439,0.673262649,2.170219171,21.08322909,133.265853,0.386302059,0.11444241,1.638605605,0.532112098,0.590203691,0.516289815,9.056828435,59.10789474,0.430113465,0.135483254,,,,,,,,,,,,,,,,,,,,,,,,,25.3,0.176,3.3
458708,2020,"Tomlin, Josh",1.942618868,-0.248230189,1.091696855,1.099152201,11.88616352,418.2797881,0.058072956,0.010479245,,,,,,,,,1.260686957,-0.668878261,1.512344928,0.41722029,7.628985507,976.4705182,0.296701449,0.282669565,1.937933333,-0.632066667,1.475533333,1.094466667,11.43333333,417.0502283,0.072933333,0.0218,1.370402048,0.688695563,0.154771104,0.526935381,9.249032992,130.1472603,0.224006371,0.169428669,26.1,0.358,-1.4
657053,2020,"Toussaint, Touki",2.293503223,0.464859155,1.727183099,0.101460969,18.31280337,234.8092624,0.255282884,0.337859075,1.112305963,1.508688942,0.683353311,-1.07973629,9.712286485,233.9679353,0.311348517,0.319270303,1.268559155,0.367859155,1.824183099,-0.923483099,9.541605634,1036.541329,0.241059155,0.411587324,1.625659155,-0.289540845,2.481583099,-0.566383099,16.86360563,362.2011268,0.021459155,0.337687324,,,,,,,,,28.9,0.356,-2.8
543867,2020,"Turley, Nik",2.619172633,1.86695041,1.57695041,2.329172633,17.62996624,255.0472503,0.002772539,0.079154007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,0.329,-2.4
605513,2020,"Turnbull, Spencer",1.916813187,0.805799362,1.052149356,0.058864469,14.32606641,192.8122415,0.083889283,0.027282878,0.880807501,1.54234979,0.315598928,-0.977141217,5.925449675,165.3413701,0.011783391,0.144561806,1.067998252,-0.451888112,2.30983683,-0.789950466,7.791200466,828.4703802,0.042205711,0.26729021,1.513096058,-0.298545733,2.156494451,-0.34485266,15.44783773,411.8348873,0.062843475,0.167198622,,,,,,,,,4.0,0.439,-7.7
628711,2020,"Urías, Julio",2.245318546,1.142414661,1.05664543,2.159549316,16.92428032,278.6928583,0.156690263,0.076165644,1.125929487,0.413846154,0.328076923,1.040160256,9.052884615,120.7884615,0.017516026,0.01,1.41979443,2.021001326,1.935232095,1.334025199,7.67831565,944.5557029,0.296744032,0.266293103,1.993846154,1.746346154,1.660576923,1.908076923,16.71538462,298.2884615,1.327692308,0.695,,,,,,,,,3.0,0.357,0.8
664353,2020,"Urquidy, José",2.852727501,0.604436903,1.517523881,0.730766717,16.2139266,359.6249372,0.416365008,0.285847159,1.370917367,2.541810224,0.41984944,-0.751043417,2.447794118,3.351890756,0.411519608,0.206344538,2.063433601,-0.167702763,2.289663547,-0.058527184,7.438703209,613.8957219,0.196548574,0.03967246,,,,,,,,,,,,,,,,,11.9,0.23,3.6
664285,2020,"Valdez, Framber",2.018485958,1.312771673,1.269495319,1.975209605,12.61965812,676.00814,0.043483923,0.138656899,,,,,,,,,1.363149824,2.225012569,2.181736216,1.319873471,8.202991453,1261.915703,0.074471259,0.028516843,1.625850762,2.196320327,2.153043974,1.582574409,12.59368711,729.6012589,0.05096881,0.10336663,,,,,,,,,33.5,0.195,2.1
592826,2020,"Velasquez, Vince",2.432032685,0.389724993,0.81313215,1.229175542,10.95391941,47.13910961,0.017657368,0.043794026,1.151677656,1.35129304,0.148435897,-0.051179487,3.703919414,105.8787546,0.019018315,0.048369963,1.385204661,-0.323412361,1.526269504,0.182347518,5.50621074,785.3585613,0.156988855,0.165552178,1.864380952,-0.211619048,1.41447619,0.66152381,10.18666667,153.4761905,0.030095238,0.14447619,,,,,,,,,16.2,0.351,-0.6
