"mlbAM_ID","Year","index","player_name","FF_pfx_z_diff","FF_pfx_x_CH_pfx_z_diff","FF_pfx_x_diff","FF_pfx_z_CH_pfx_x_diff","FF_release_speed_diff","FF_release_spin_rate_diff","FF_release_pos_x_diff","FF_release_pos_z_diff","CU_pfx_z_diff","CU_pfx_x_CH_pfx_z_diff","CU_pfx_x_diff","CU_pfx_z_CH_pfx_x_diff","CU_release_speed_diff","CU_release_spin_rate_diff","CU_release_pos_x_diff","CU_release_pos_z_diff","SL_pfx_z_diff","SL_pfx_x_CH_pfx_z_diff","SL_pfx_x_diff","SL_pfx_z_CH_pfx_x_diff","SL_release_speed_diff","SL_release_spin_rate_diff","SL_release_pos_x_diff","SL_release_pos_z_diff","SI_pfx_z_diff","SI_pfx_x_CH_pfx_z_diff","SI_pfx_x_diff","SI_pfx_z_CH_pfx_x_diff","SI_release_speed_diff","SI_release_spin_rate_diff","SI_release_pos_x_diff","SI_release_pos_z_diff","FC_pfx_z_diff","FC_pfx_x_CH_pfx_z_diff","FC_pfx_x_diff","FC_pfx_z_CH_pfx_x_diff","FC_release_speed_diff","FC_release_spin_rate_diff","FC_release_pos_x_diff","FC_release_pos_z_diff","pitch_usage","run_value_per_100","Stuff","est_woba"
640444,2021,276,"Crowe, Wil",0.956108013,-0.685950035,0.550505661,2.192563709,8.67837648,693.311125,0.349406265,0.343637754,1.497943456,-0.013317905,1.223137791,-0.26148776,4.63006969999999,726.320121,0.409051692,0.303927062,0.439888768,0.120670934,1.35712663,0.796566928,0.227739,1001.718693,0.149619119,0.154381068999999,0.629590966,-1.397860015,0.161404319,1.866046662,7.85207248,508.605584,0.292479523,0.291553735,NA,NA,NA,NA,NA,NA,NA,NA,18.2,1.2,78,0.314
456501,2021,277,"Cueto, Johnny",0.959122557,-1.303800292,0.006627636,2.269550485,9.06084222,903.074707,0.121653233,0.097685126,0.354952776,0.0089181919999999,1.31934612,0.955475152,3.58876053,994.413343,0.0871062189999998,0.113540395,0.159053391,-0.187368177,1.123059751,1.469481319,1.42313858,929.775682,0.0924430309999997,0.0246654739999998,0.470733955,-1.732427557,0.421999629,1.781161883,8.90385669,826.764685,0.0989563019999999,0.119896675,0.556915967,-0.666187481,0.644240447,1.867343895,4.82703479999999,882.595768,0.04259009,0.0165882259999996,23.6,-2,76,0.32
605200,2021,279,"Davies, Zach",NA,NA,NA,NA,NA,NA,NA,NA,1.50754742,0.128407636,1.963114923,0.327159867,4.28697797,768.121577,0.036997839,0.197148390000001,0.728319892,-0.321444892,1.513262395,1.106387395,1.48942652000001,608.569611,0.0316046889999999,0.0841427720000007,0.392094309,-1.875538827,0.0408315400000001,2.226801596,9.51760699,327.178339,0.003140133,0.0574770499999992,0.395223922,-1.073281232,0.761426055,2.229931209,8.09715848,400.318322,0.099433297,0.0603159909999995,32.5,-1.6,89,0.303
543101,2021,281,"DeSclafani, Anthony",0.945509434,-1.211990566,0.508492705,2.665992705,5.85112437000001,682.070605,0.167467392,0.220791306,0.925671647,0.115241815,1.835725086,0.794811624,5.26426579999999,381.876782,0.10640692,0.118706213,0.027954168,-0.06630028,1.654182991,1.692529103,0.280873139999997,615.142907,0.0935031370000001,0.177572324,0.521830777,-1.708274265,0.0122090059999999,2.242314048,5.77680563,509.039367,0.223795414,0.200681406,NA,NA,NA,NA,NA,NA,NA,NA,10.5,0.9,80,0.345
543135,2021,286,"Eovaldi, Nathan",1.05992896,-1.15050758,0.0952387630000001,2.115197777,8.95011735,576.538221,0.0864286,0.227471358,1.012110436,0.686723809,1.741992626,0.043158381,9.35212116,549.466795,0.107210323,0.0942600909999997,0.0291459879999999,0.367607527,1.422876344,1.084414805,2.09292803999999,620.098049,0.0224131509999998,0.0226695609999998,NA,NA,NA,NA,NA,NA,NA,NA,0.8298841,-0.094132293,0.961136524,1.885152917,4.60598448,744.605229,0.014765997,0.0069420940000002,12.7,-0.8,136,0.271
676596,2021,293,"Fleming, Josh",1.252231894,1.009731894,0.100295961,0.142204039,9.19223538,239.377786,0.0587883009999998,0.175595404,0.19041421,-0.696388236,1.806416091,-1.300442065,3.19266722,191.431357,0.0629649460000001,0.0974622869999999,NA,NA,NA,NA,NA,NA,NA,NA,0.299481894,1.506515451,0.396487596,-0.810545961,9.3590978,186.221872,0.170862127,0.222090369999999,0.555072803,0.026027349,1.084000506,-0.554955052,4.51609902,250.493695,0.042811028,0.197822677,22,-1.1,77,0.296
623167,2021,294,"Flexen, Chris",0.732863551,-0.970535026,0.847562422,2.550960999,10.04746348,781.305274,0.079872514,0.178059321,1.880139966,-0.144023687,1.674073761,-0.0620425180000001,5.49929476999999,1382.18254,0.166088437,0.182412669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184426976,-0.38587976,1.432217688,1.633670472,6.3570423,973.647515,0.102916468,0.16952557,15.3,2.2,103,0.224
571670,2021,295,"Floro, Dylan",1.039639522,-1.049330175,0.576654381,2.665624078,7.37051246999999,382.163143,0.331537148,0.225323739,NA,NA,NA,NA,NA,NA,NA,NA,0.329905802,-0.114349517,1.511635039,1.955890358,0.81931324,167.391061,0.291592596,0.163314713,0.57912402,-1.636685228,0.010700672,2.205108576,7.27661861,316.601483,0.363342893,0.274241413,NA,NA,NA,NA,NA,NA,NA,NA,24.1,0.8,89,0.288
592314,2021,296,"Foltynewicz, Mike",0.283529044,-1.864306322,0.293114173,2.440949539,8.53997027,375.921942,0.0376234599999998,0.0164902940000004,0.908781736,-0.134013053,2.023407442,1.248638759,8.55479798,536.219698,0.292300592,0.0766399660000001,0.820447742,-0.551960029,1.605460466,1.336972753,2.0756471,646.469938,0.0981751020000003,0.0824817810000002,0.075005914,-2.344574702,0.187154207,2.082414581,7.86780244,318.811154,0.0524015939999999,0.0286967160000006,NA,NA,NA,NA,NA,NA,NA,NA,12.7,-1.8,80,0.381
668678,2021,302,"Gallen, Zac",1.151625022,-0.578925111,0.772246317,2.50279645,7.27796806000001,848.061154,0.184455014,0.215494055000001,1.274177317,0.391471538,1.742642966,0.076994111,6.36993456,961.004711,0.114167721,0.171480698000001,0.304616787,0.347360614,1.698532042,1.046554641,0.0409120300000012,990.853463,0.0597301049999998,0.089566263,1.217247619,-1.107196825,0.243974603,2.568419047,7.19571429,852.086985,0.182780953,0.155780953000001,0.587925585,-0.023825827,1.327345601,1.939097013,4.16238096000001,770.198096,0.142159484,0.225272478000001,16.7,-0.4,91,0.302
607231,2021,303,"Gant, John",0.781396396,-1.548075149,0.0679158419999998,2.397387387,11.83280049,958.378505,0.246028346,0.124507251,1.71896724,-0.0159672399999999,1.600023751,-0.102976249,5.45125716,990.839729,0.106732186,0.106963554,0.909603604,-0.352770271,1.26322072,0.706387387,0.0950450400000022,1167.556396,0.111040541,0.0038423419999995,0.502787581,-1.90597275,0.289981759,2.118778572,11.45268223,897.107685,0.283130073,0.173504765,0.0615341949999999,-0.402433938,1.213557053,1.554456796,5.28513919,1129.88377,0.229769333,0.0927197830000006,22.5,-0.9,80,0.312
592332,2021,306,"Gausman, Kevin",1.077935742,-1.158021302,0.15474431,2.390701354,10.96348654,740.151334,0.18060528,0.108437104,NA,NA,NA,NA,NA,NA,NA,NA,0.164041415,-0.133557544,1.179208068,1.148724197,1.67531721,654.54334,0.022035293,0.038666117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,2.1,124,0.193
593334,2021,307,"Germán, Domingo",0.678249004,-1.390183667,0.720212933,2.788645604,6.82207256,188.889468,0.0165223970000001,0.154098643999999,0.970506638,-0.527558877,1.582837723,1.139889962,5.42883969,320.895226,0.145395332,0.153334637,NA,NA,NA,NA,NA,NA,NA,NA,0.004171327,-2.077675601,0.0327209990000001,2.106225273,7.14106559,88.71697,0.028197985,0.194379677,NA,NA,NA,NA,NA,NA,NA,NA,22.4,1.5,104,0.284
502043,2021,308,"Gibson, Kyle",1.016563781,-0.811496328,0.74160263,2.569662739,8.03966445,650.490437,0.315021345,0.234400188,1.036739403,0.253413853,1.806512811,0.516359555,5.37969049,793.809387,0.111098539,0.119092731999999,0.419892113,0.125410918,1.678509876,1.133206845,1.30542815999999,871.858225,0.0634476460000001,0.0337401919999997,0.29283918,-1.589303677,0.0362047189999998,1.845938138,7.49886374,494.797157,0.185309736,0.0985385839999999,0.329332409,-0.203494694,1.349604264,1.882431367,4.71210329,725.741433,0.050186429,0.0810798769999996,13.3,-0.6,85,0.3
608337,2021,310,"Giolito, Lucas",0.517831097,-1.62718809,0.294824622,2.439843809,12.34613294,853.260854,0.091415231,0.0340158310000004,1.925245514,-0.535833749,1.386178963,-0.0032328019999999,0.870989530000003,890.629162,0.136250498,0.213937189,0.68304839,-0.84643397,1.075578742,1.238964322,4.08611723,536.111699,0.0262173239999998,0.0963843579999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8,1.1,99,0.248
596295,2021,312,"Gomber, Austin",0.547022023,-0.452101483,0.337851483,0.661272023,8.49250111000001,373.392886,0.098477756,0.293294378,2.315481641,-1.401640811,1.287390811,-2.201231641,7.43143406,855.810328,0.207786909,0.230333717,0.693597562,-1.387183308,1.272933308,-0.579347562,2.13341748000001,644.466568,0.129627876,0.132110368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,1,73,0.301
594835,2021,313,"Gonzales, Marco",0.613421277,0.040981208,0.495478019,0.0769620499999998,9.0586311,41.1403359999999,0.637297754,0.340102518999999,1.920413001,-1.359770542,1.896229769,-2.456872228,4.16346416,98.0218709999999,0.14219004,0.0444113699999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283703914,-0.603525002,1.139984229,-0.252755313,6.20143622,64.8654039999997,0.410797094,0.186028620999999,20.1,0.5,93,0.267
425844,2021,318,"Greinke, Zack",1.001227764,-0.479805375,0.957332496,2.438365635,2.57692049000001,640.171896,0.147801506,0.0957276260000004,1.252092959,0.579257752,2.016395623,0.185044912,15.16976336,770.439576,0.162374134,0.0198842460000001,0.125266613,0.284861592,1.721999463,1.311871258,2.77446503,763.168911,0.0939189150000001,0.0661698219999999,0.551237312,-1.455837518,0.018699647,1.988375183,3.17127542,562.037409,0.103428072,0.0043587280000005,0.447835951,0.102835951,1.539973822,1.884973822,1.15933681999999,502.894552,0.80895288,0.0404712040000001,22.2,1.1,111,0.237
500610,2021,319,"Guerra, Deolis",0.887963935,-1.557869398,0.0857317930000001,2.531565126,9.04424019999999,801.181314,0.011507353,0.0685189080000006,1.7176243,0.255120798,1.898721989,-0.0740231089999998,4.60306373,668.674545,0.133492647,0.0153326339999999,0.095321969,-0.304418291,1.3391829,1.73892316,2.45267857,808.952111,0.0949161250000001,0.0828192650000003,0.590054678,-1.910642996,0.267041805,2.233655869,9.12427326,802.094062,0.093289728,0.0504831120000002,NA,NA,NA,NA,NA,NA,NA,NA,30.9,0.5,113,0.256
518774,2021,323,"Harvey, Matt",0.258298872,-1.977859022,0.181727444,2.417885338,8.03056391000001,460.285814,0.0551954880000002,0.0618308270000005,1.496389049,0.0355019759999999,2.195088442,0.663197417,5.39720935999999,791.631906,0.0125214479999997,0.127863891,0.414953509,-0.822563718,1.337022748,1.744632957,1.60532945,673.133603,0.0651913719999996,0.0105912990000005,0.109179428,-2.303606749,0.144020283,2.268765894,7.58918788000001,437.992709,0.0221599080000003,0.0265328280000005,NA,NA,NA,NA,NA,NA,NA,NA,11.9,2.8,76,0.269
571760,2021,324,"Heaney, Andrew",0.630195866,0.643701098,0.159082153,-0.172587385,8.24142164999999,408.255,0.0477723540000001,0.0834852399999999,0.901579533,-1.223071469,2.02585472,-1.704362784,4.34840398,538.631376,0.0809466870000004,0.0135132289999999,0.901405836,-1.019098144,1.821881395,-1.704189087,5.16231527000001,427.69155,0.149687382,0.0488575210000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4,-1.4,76,0.316
543294,2021,326,"Hendricks, Kyle",0.400183342,-1.459476658,0.523081183,2.382741183,7.26664781000001,65.6766739999998,0.0816683289999997,0.130326941,1.864417023,0.355765348,2.338323189,0.118140818,6.85200265,835.632643,0.004997265,0.0060559769999999,NA,NA,NA,NA,NA,NA,NA,NA,0.118501982,-2.03150531,0.048947469,1.864055859,7.29005214,179.734657,0.0212481769999999,0.0683358930000004,NA,NA,NA,NA,NA,NA,NA,NA,27.7,-1,67,0.304
628452,2021,333,"Iglesias, Raisel",1.04671078,-1.123910842,0.614020192,2.784641814,6.91642435999999,410.317806,0.232394325,0.207005281,NA,NA,NA,NA,NA,NA,NA,NA,0.0143466609999999,0.422720894,2.160651928,1.752277695,4.29011353,639.119504,0.0119608399999999,0.0424173190000001,0.685483435,-1.57647735,0.161453684,2.423414469,7.30706558999999,434.494117,0.598751409,0.300419202,NA,NA,NA,NA,NA,NA,NA,NA,24.6,1.7,107,0.224
608344,2021,334,"Irvin, Cole",0.629167129,-0.070906468,0.385133972,0.314939625,6.51038276999999,371.954654,0.186654832,0.120823,1.223038095,-1.078543713,1.392771217,-1.537265599,7.30110643,471.331909,0.200044638,0.17720589,0.611559874,-0.960350806,1.27457831,-0.925787378,1.25110785000001,423.874819,0.0416461320000001,0.0302548400000004,0.293887913,0.438054579,0.123827075,-0.0203395909999999,6.22247600999999,303.645727,0.142139186,0.120952079999999,0.717860781,-0.644639219,0.958866723,0.403633277,6.40619694,214.52292,0.453612054,0.154537351,22,0.4,80,0.307
621076,2021,337,"Kaprielian, James",1.067664552,-0.912260611,0.093354531,2.073279694,9.25745633000001,743.680673,0.105073552,0.036492108,0.731994691,0.360200431,1.365815573,0.273620451,5.77858544,1151.888623,0.191899284,0.183429638,0.178476484,-0.137404198,0.868210944,1.184091626,1.52320225,982.850582,0.119190655,0.133188988,0.605790195,-1.626832756,0.621217614,1.611405337,8.60501112,692.324548,0.0596361889999998,0.0790533689999994,NA,NA,NA,NA,NA,NA,NA,NA,15.7,-0.3,83,0.343
518876,2021,340,"Kelly, Merrill",0.827251919,-1.082257759,0.673405748,2.582915426,4.5118569,389.261486,0.0471819289999999,0.120289283000001,1.300176156,0.279024757,2.034688264,0.455487351,5.94641737000001,594.182237,0.020954468,0.0884238999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.251704571,-1.755588494,7.50130000000127e-05,2.007368078,4.39971054999999,272.267677,0.036596955,0.0752402540000005,0.588552361,-0.624100701,1.131562806,2.344215868,3.59889461,351.278467,0.103567145,0.126050254000001,17.4,0.3,89,0.32
572971,2021,342,"Keuchel, Dallas",0.779327387,-0.001707095,0.79541698,-0.014382498,9.48841796000001,579.871232,0.096233677,0.166661502999999,NA,NA,NA,NA,NA,NA,NA,NA,0.389476492,-0.996403575,1.79011346,-1.183186377,1.73593549,743.741563,0.113247285,0.0727817440000002,0.0037462209999999,0.788334798,0.005375087,-0.789963664,8.19710541000001,354.602869,0.123239067,0.041289227,0.224842032,-0.575971221,1.369681106,-0.568867853,5.58627837,582.726904,0.0384200089999999,0.0503445109999995,28.6,-0.1,83,0.345
579328,2021,343,"Kikuchi, Yusei",0.910438044,0.400011348,0.040025827,0.470400869,8.87576159999999,761.076823,0.472097972,0.237901987,NA,NA,NA,NA,NA,NA,NA,NA,0.690757319,-0.665530047,1.105567222,-1.130794494,3.77965144000001,951.695052,0.0535726899999999,0.0115650250000003,NA,NA,NA,NA,NA,NA,NA,NA,0.345890489,-0.445060294,0.885097469,-0.0941466859999999,5.07552124,849.362121,0.479212262,0.233019718,10.5,1,93,0.194
452657,2021,351,"Lester, Jon",0.668428745,-0.145603732,0.491182435,0.322850042,7.32984639,434.608774,0.0600159439999998,0.0562483399999997,1.041642482,-1.416219597,1.7617983,-1.387221185,8.70794638,700.079533,0.0310547959999998,0.141313916,NA,NA,NA,NA,NA,NA,NA,NA,0.031890238,0.460044435,0.114465732,-0.377468941,6.24500745,304.577308,0.0292749630000002,0.0562563979999994,0.319697784,-0.710072708,1.055651411,-0.025880919,5.09937766,567.39109,0.103734593,0.0364152249999998,18.2,1.2,74,0.334
605347,2021,353,"López, Jorge",0.728636525,-1.32449944,0.440366331,2.493502296,6.76808843000001,363.08354,0.123204993,0.0268223829999998,1.455788427,0.122886037,1.887751808,0.309077344,6.57221371999999,764.074768,0.001336918,0.103454936,0.10938332,-0.403153812,1.361711959,1.655482451,2.61758168999999,617.210804,0.115364176,0.0297293430000005,0.336451332,-1.872995258,0.108129487,2.101317103,6.80562653000001,353.261442,0.0056638419999999,0.0025972809999998,NA,NA,NA,NA,NA,NA,NA,NA,13.8,-2.3,80,0.348
641154,2021,354,"López, Pablo",0.893073526,-0.833983078,0.87194694,2.599003544,6.07347093999999,172.136768,0.0195496369999998,0.0303057090000002,0.709978361,0.793834139,2.499764157,0.995951657,7.80641113999999,538.72816,0.132485958,0.135319291,NA,NA,NA,NA,NA,NA,NA,NA,0.312510975,-1.576920304,0.129009714,2.018440993,5.68532464,36.620547,0.0323420009999999,0.0530213049999996,0.506838306,-0.424628361,1.281301657,2.212768324,3.6327833,250.357188,0.0810720689999997,0.0538720689999996,32.5,0.2,92,0.252
666200,2021,355,"Luzardo, Jesús",0.63370608,0.471219402,0.25429784,-0.0918111619999999,9.1172526,382.86606,0.22537045,0.263482268000001,NA,NA,NA,NA,NA,NA,NA,NA,0.442061002,-0.618928472,1.344445714,-1.167578244,3.16464479000001,353.231903,0.201558649,0.110720814,0.443154956,0.745639233,0.0201219910000001,-0.282362286,8.49358056,354.666842,0.164819996,0.232786814000001,NA,NA,NA,NA,NA,NA,NA,NA,20.2,-1.7,86,0.362
628317,2021,359,"Maeda, Kenta",1.205555532,-0.764748816,0.385072966,2.355377314,6.34972019,808.981576,0.0241866130000003,0.0598667669999999,1.14608849,0.80125526,1.951077042,0.0037332919999999,9.01377166,1165.930353,0.273355507,0.217447092,0.321129685,0.322724777,1.472546559,1.470951467,2.12940625,1060.538766,0.0221803440000001,0.105887839,0.614716031,-1.425815884,0.275994102,1.764537813,5.70182009999999,759.307015,0.0222551079999999,0.054903307,NA,NA,NA,NA,NA,NA,NA,NA,28.5,-0.8,120,0.245
641816,2021,360,"Mahle, Tyler",0.740070125,-1.695003708,0.204819475,2.639893308,7.58733209,494.466081,0.0942245370000001,0.127365647,NA,NA,NA,NA,NA,NA,NA,NA,0.125144058,-0.445524106,1.454299077,1.774679125,0.274056529999996,693.373792,0.0239515559999998,0.0281020029999998,NA,NA,NA,NA,NA,NA,NA,NA,0.010796841,-0.51663737,1.383185813,1.910620024,0.14516854,589.688065,0.0154404919999999,0.104113587,15.9,0.7,99,0.246
640455,2021,361,"Manaea, Sean",0.572062507,0.107714681,0.356772853,0.107574973,7.54970492,584.965132,0.0531283870000001,0.285093942,0.458475795,-1.794666271,2.259153805,-0.922963329,6.35360771000001,737.06037,0.586250495,0.308986282,0.32141088,-0.918047651,1.382535185,-0.785898414,1.74309095000001,633.796971,0.135904563,0.231399265,0.470757667,0.602199975,0.137712441,0.0062701330000001,7.6172364,624.54199,0.125395614,0.31115311,NA,NA,NA,NA,NA,NA,NA,NA,24.2,1.3,91,0.267
571927,2021,366,"Matz, Steven",NA,NA,NA,NA,NA,NA,NA,NA,1.033124415,-1.378300886,2.434320953,-2.089144482,7.40300334,75.868015,0.139331419,0.1272687,0.197627041,-0.191741891,1.247761958,-0.858393026,3.82472482,180.596949,0.0749709389999999,0.0398988540000004,0.752690645,0.980951187,0.0750688800000001,-0.303329422,9.42143642000001,75.4864669999997,0.017348995,0.138187835,NA,NA,NA,NA,NA,NA,NA,NA,23.4,2,103,0.291
607644,2021,371,"Means, John",0.259672466,-0.858033627,0.514238351,0.603467742,9.39919594999999,143.604269,0.24604867,0.0830958710000002,1.994057056,-2.505025642,2.161230366,-1.65026178,5.36642454000001,22.056693,0.0871340229999999,0.0100382980000004,0.659436302,-1.701333738,1.357538462,-0.315641026,2.94377548999999,70.4254729999998,0.0196071059999999,0.0239854639999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3,0.3,117,0.279
656731,2021,372,"Megill, Tylor",0.632724194,-1.5042367,0.314778685,2.451739579,9.14793123999999,657.628225,0.06835823,0.119256726,1.457931468,-0.443840559,1.375174826,0.361083917,5.70259441,678.231958,0.172674126,0.26986084,0.467476923,-0.522925199,1.296090186,1.351538462,0.2708382,630.936817,0.096526791,0.154746418999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,-0.8,93,0.313
489119,2021,373,"Miley, Wade",0.819935111,-0.335088586,0.997210227,0.15781347,7.95898094,432.616325,0.528177434,0.295242731,1.294997485,-1.450886374,2.113008015,-1.957119126,7.19674839,584.442286,0.208651894,0.147278013,0.237702295,-1.540985877,2.203107518,-0.899823936,2.70975005,503.296349,0.0986482719999997,0.15069877,0.456640507,0.576640507,0.0854811339999999,-0.205481134,6.7793448,218.497842,0.132680568,0.0884249669999999,0.0085530069999999,-0.898630092,1.560751733,-0.653568634,3.48288062,469.903988,0.370511233,0.269903439,27.3,1,94,0.291
621219,2021,374,"Mills, Alec",0.830883693,-1.118517505,0.466789243,2.416190441,9.64640168,420.937379,0.0690387940000003,0.10970666,1.22767266,0.705050113,2.290356861,0.357634088,13.23971026,571.554273,0.0499447239999999,0.189473364,0.638823041,1.043881877,2.629188625,0.946483707,2.45125465,782.372322,0.0570212709999999,0.015068641,0.290583931,-1.685994382,0.100687634,1.875890679,9.99287235,411.030178,0.0529690300000003,0.0543584890000001,NA,NA,NA,NA,NA,NA,NA,NA,16.8,-2.3,75,0.267
501985,2021,375,"Minor, Mike",0.251282159,-0.811184449,1.240328418,-0.17786181,5.71068739,306.598067,0.025044991,0.0092178569999994,1.988734177,-1.553454372,1.982598341,-2.417878146,4.77400949,255.664447,0.199370237,0.168053006999999,0.816081345,-1.412276807,1.841420776,-1.245225314,0.39228648000001,485.557003,0.019154698,0.0070909809999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,-1.3,112,0.297
663554,2021,376,"Mize, Casey",1.281152731,-0.796021182,0.24128651,2.318460423,8.02039019,1048.183055,0.192421126,0.173127089999999,0.8553691,0.775968479,1.813276171,0.181938592,4.57291361,1094.471154,0.14955312,0.0554205449999996,0.133386124,0.284276018,1.32158371,1.170693816,0.0831825000000066,1136.808258,0.28981712,0.133031674000001,0.735892403,-1.400051522,0.36274383,1.773200095,7.37667625,958.993668,0.0248238070000001,0.0354555479999998,NA,NA,NA,NA,NA,NA,NA,NA,13.2,1.1,112,0.301
593423,2021,377,"Montas, Frankie",1.132467974,-0.901963845,0.376780616,2.411212435,8.93358952999999,802.355415,0.0263086140000001,0.0281095569999996,NA,NA,NA,NA,NA,NA,NA,NA,0.0403187889999999,0.152882892,1.431627353,1.31906325,0.569548159999997,883.000099,0.0508819449999999,0.0003884030000005,0.86379084,-1.559040417,0.280295956,2.142535301,8.69229346,712.1064,0.0221791230000001,0.0194383819999997,0.259003327,0.0056194889999999,1.28436395,1.537747788,3.21564760999999,845.508413,0.08348179,0.0262780690000008,22.4,1.5,125,0.182
656756,2021,378,"Montgomery, Jordan",0.161667241,-0.606342351,0.19209315,0.575916442,10.10830097,579.426825,0.106443369,0.12621942,1.555735297,-1.304912929,0.890663728,-1.141486096,2.50687321000001,541.764882,0.0740818899999999,0.0733534759999994,NA,NA,NA,NA,NA,NA,NA,NA,0.198626651,0.0684832779999999,0.482732479,0.21562255,9.94049521,467.46365,0.050444339,0.156987062,0.501578005,-1.254507582,0.840258381,-0.0873288039999999,4.81915717999999,656.54053,0.181035189,0.0730540879999992,24.4,1.1,100,0.284
669212,2021,380,"Morgan, Eli",1.03208544,-1.357463978,0.278250307,2.667799725,15.63905099,210.096806,0.298604922,0.0154357759999994,1.117046476,0.241574213,1.877288498,0.518667809,1.46892268000001,315.248019,0.116015206,0.0558813449999995,0.171257345,-0.16312704,1.472587245,1.80697163,10.41671703,314.76847,0.18765029,0.0487160769999999,NA,NA,NA,NA,NA,NA,NA,NA,1.057993311,-0.825852842,0.809861443,2.693707596,11.76481128,59.242714,0.0908958429999999,0.0191041569999992,22.8,1.1,127,0.338
593576,2021,383,"Neris, Hector",1.282310865,-0.843868174,0.102897877,2.023281162,9.92946171999999,1227.613806,0.172425872,0.316058066,NA,NA,NA,NA,NA,NA,NA,NA,0.409367237,0.121639964,0.862610261,1.150337534,3.49689918999999,832.374028,0.218280378,0.141546355,0.824482799,-1.427212116,0.686241819,1.565453096,10.59666807,1110.792874,0.191015355,0.216014768,NA,NA,NA,NA,NA,NA,NA,NA,40.6,1.3,109,0.223
605400,2021,384,"Nola, Aaron",0.999732495,-1.290222662,0.146704333,2.43665949,7.74585335,687.186096,0.152596161,0.142863606,1.038443754,1.031930778,2.468857773,0.398483241,6.68713344,1018.309564,0.161967172,0.253534886,NA,NA,NA,NA,NA,NA,NA,NA,0.552639178,-1.64245606,0.205529065,1.989566173,6.89696054,626.19766,0.152718732,0.108064758999999,0.441380379,-0.10188049,1.335046505,1.878307374,1.56241603000001,668.084927,0.0158636600000001,0.227617554,19.8,-0.9,87,0.274
543606,2021,386,"Odorizzi, Jake",0.931537574,-1.39942321,0.014817299,2.316143485,7.48035883,853.463864,0.0590911809999998,0.0115718639999995,1.025480808,0.174102525,1.558708436,0.359125103,11.21450636,806.000873,0.190559318,0.243180932,0.0392979379999999,0.061368729,1.44597464,1.345307973,1.63087209999999,773.725178,0.317489874,0.218882321,NA,NA,NA,NA,NA,NA,NA,NA,0.41650713,-0.209387607,1.175218304,1.801113041,1.96057039,796.197693,0.242074669,0.156660099,22,-1,89,0.34
663978,2021,390,"Paddack, Chris",0.828611428,-1.423181436,0.354124687,2.605917551,9.56723842,414.398094,0.481213247,0.368696239999999,2.026612245,-0.089525288,1.687780835,-0.249306122,6.54181899,389.865483,0.157983141,0.18797338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,-0.8,102,0.314
503449,2021,395,"Peralta, Wily",0.752650904,-1.12960716,0.27320534,2.155463404,12.36952896,819.458547,0.088275294,0.0442060729999997,NA,NA,NA,NA,NA,NA,NA,NA,0.505961298,-0.431874341,0.970938159,0.896851202,1.23729661,1122.46376,0.3041306,0.0223612480000001,0.590219189,-1.513100398,0.110287898,1.993031689,12.77756854,740.707328,0.0505235480000001,0.0399133669999995,NA,NA,NA,NA,NA,NA,NA,NA,22.7,4.4,129,0.202
527048,2021,396,"Pérez, Martín",0.511724571,0.124728686,0.309519101,0.0774767839999999,8.56639353,411.250518,0.0472209479999998,0.0546697799999993,1.230144581,-1.214284708,1.648532495,-1.664392368,6.0911279,762.929456,0.0320545629999999,0.0279086580000003,NA,NA,NA,NA,NA,NA,NA,NA,0.07822444,0.604586142,0.170338355,-0.356023347,7.93341742999999,321.253928,0.063294672,0.0877816789999998,0.124092509,-0.748974406,1.183222193,-0.310155278,4.7420831,530.299907,0.098648222,0.153339063,24.3,-0.7,74,0.331
501381,2021,399,"Pineda, Michael",0.515804917,-1.219849137,0.799873086,2.53552714,5.12488626,226.919887,0.040367792,0.106153641,NA,NA,NA,NA,NA,NA,NA,NA,0.593287084,-0.638266841,1.381455382,1.426435139,4.29078525,243.92883,0.0686479419999996,0.139629864000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,-0.6,77,0.384
