"mlbAM_ID","Year","player_name","CU_pfx_z_diff","CU_pfx_x_FF_pfx_z_diff","CU_pfx_x_diff","CU_pfx_z_FF_pfx_x_diff","CU_release_speed_diff","CU_release_spin_rate_diff","CU_release_pos_x_diff","CU_release_pos_z_diff","SL_pfx_z_diff","SL_pfx_x_FF_pfx_z_diff","SL_pfx_x_diff","SL_pfx_z_FF_pfx_x_diff","SL_release_speed_diff","SL_release_spin_rate_diff","SL_release_pos_x_diff","SL_release_pos_z_diff","CH_pfx_z_diff","CH_pfx_x_FF_pfx_z_diff","CH_pfx_x_diff","CH_pfx_z_FF_pfx_x_diff","CH_release_speed_diff","CH_release_spin_rate_diff","CH_release_pos_x_diff","CH_release_pos_z_diff","SI_pfx_z_diff","SI_pfx_x_FF_pfx_z_diff","SI_pfx_x_diff","SI_pfx_z_FF_pfx_x_diff","SI_release_speed_diff","SI_release_spin_rate_diff","SI_release_pos_x_diff","SI_release_pos_z_diff","FC_pfx_z_diff","FC_pfx_x_FF_pfx_z_diff","FC_pfx_x_diff","FC_pfx_z_FF_pfx_x_diff","FC_release_speed_diff","FC_release_spin_rate_diff","FC_release_pos_x_diff","FC_release_pos_z_diff","pitch_usage","run_value_per_100","Stuff","est_woba"
656302,2021,"Cease, Dylan",3.090280579,-1.124445389,0.810334076,-1.155501114,16.78564369,211.180861,0.018967659,0.0780247420000002,1.662560922,-0.98788101,0.946898455,0.272218543,10.77436205,337.157259,0.26803805,0.194733543,0.274916451,-2.176697273,0.241917808,1.659863014,18.57278203,901.313228,0.0744525010000001,0.200068146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.8,0.1,124,0.385
547973,2021,"Chapman, Aroldis",NA,NA,NA,NA,NA,NA,NA,NA,1.314720412,-2.557929368,1.393351903,-0.150142947,13.21058177,96.5208280000002,0.116720885,0.0918506930000004,1.729277694,-1.280809225,0.11623176,-0.564700229,9.89660099999999,1586.0938081,0.196223036,0.0288178850000004,0.166437485,-0.425209415,0.73936805,0.99813998,2.35218992,19.6895019999997,0.0802486409999999,0.0211554850000004,NA,NA,NA,NA,NA,NA,NA,NA,56.6,-0.6,116,0.425
643256,2021,"Cimber, Adam",NA,NA,NA,NA,NA,NA,NA,NA,0.0278331479999999,0.141491685,1.500006837,1.3863483,8.61683666,218.906853,0.0413475609999998,0.0327095349999999,NA,NA,NA,NA,NA,NA,NA,NA,1.10524076,-1.402575924,0.0440607720000001,0.253274392,0.0069197499999944,38.0849210000001,0.0710329669999998,0.0538231769999999,NA,NA,NA,NA,NA,NA,NA,NA,32.3,1,137,0.252
542585,2021,"Cisnero, José",NA,NA,NA,NA,NA,NA,NA,NA,1.092311002,-0.818590072,1.314208093,1.040487163,9.64990933,140.620476,0.0182600810000002,0.147688287,0.642155963,-2.639812213,0.507014048,1.490642202,5.91691514,586.127586,0.0705662269999998,0.0621917999999999,0.416409694,-2.635215664,0.502417499,1.716388471,0.281747229999993,151.564153,0.121972477,0.0936680130000002,0.652097139,-0.959861845,1.17293632,1.480701026,7.1725769,93.701826,0.0120313009999999,0.11033945,40.9,0,107,0.317
650644,2021,"Civale, Aaron",2.753245101,-0.680212843,1.050231082,-1.022801176,14.38389357,495.533165,0.0927965029999999,0.0437242989999999,1.608072584,-0.724019721,1.006424204,0.122371341,7.99855181000001,397.388843,0.039190992,0.012755877,0.950441093,-2.269835033,0.539391108,0.780002832,5.84405975,680.360634,0.171954474,0.144048428,0.380678972,-2.510028972,0.779585047,1.349764953,0.398864489999994,8.89345800000001,0.165019626,0.114375701,0.938937305,-0.989437305,0.74100662,0.79150662,3.70330218000001,167.102375,0.0090737930000001,0.025265966,22.4,-1.4,70,0.42
543037,2021,"Cole, Gerrit",2.496659749,-0.626014588,1.870876048,0.0002308869999999,14.2441598,347.45067,0.0409817909999998,0.0910201910000001,1.456866155,-1.052071011,1.444819625,1.040024481,9.28564821,147.773966,0.0236509059999998,0.0159723989999998,0.665132152,-2.815987259,0.319096623,1.831758484,7.83531246000001,733.142878,0.0843518519999997,0.168457908,0.283812437,-2.901012437,0.404121801,2.213078199,0.0102673300000049,77.6228780000001,0.123700071,0.097491637,NA,NA,NA,NA,NA,NA,NA,NA,47.1,1.2,141,0.295
517008,2021,"Colomé, Alex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.895276429,-1.305520959,0.397832888,0.808077418,4.266237,47.518333,0.215052133,0.0485067219999999,29.5,-1,87,0.481
571578,2021,"Corbin, Patrick",1.355783585,-1.563475893,0.985419265,-0.777726957,27.55421245,361.573755,0.132282942,0.225447975,1.218065637,-1.544446589,0.966389961,-0.640009009,11.56114286,67.491618,0.221136422,0.0634120979999997,0.176174832,-0.38177828,0.196278348,0.401881796,10.7162151,528.342986,0.0239672930000001,0.0278941999999995,0.197100134,-0.0789371329999999,0.499119495,0.380956494,0.338742070000009,51.7625710000002,3.5695999999863e-05,0.052823494,0.71289897,-1.37289897,0.794842342,-0.134842342,6.38690475999999,120.532014,0.218148327,0.0906097169999995,28.3,-1.4,74,0.407
641482,2021,"Cortes, Nestor",NA,NA,NA,NA,NA,NA,NA,NA,1.160002165,-2.76065576,1.674538657,-0.073885062,13.2915078,227.650915,0.829478031,0.533616625,1.078612834,-0.379423645,0.706693458,0.007504269,7.75735747,792.773259,0.463295819,0.338962853999999,0.312285078,-0.578316824,0.507800279,0.773832025,0.440293979999993,4.04749700000002,1.498693717,0.763971433999999,1.011819085,-1.9907297,0.904612597,0.0742980179999999,5.3524692,128.779097,0.311387696,0.136742560999999,42.6,1.9,92,0.266
640444,2021,"Crowe, Wil",2.454051469,-0.969425918,0.67263213,-0.811993421,13.30844618,33.008996,0.0596454269999999,0.0397106919999998,1.395996781,-0.835437079,0.806620969,0.246061267,8.45063748,308.407568,0.199787146,0.189256685,0.956108013,-2.192563709,0.550505661,0.685950035,8.67837648,693.311125,0.349406265,0.343637754,0.326517047,-2.353968028,0.71190998,1.315541001,0.826303999999993,184.705541,0.0569267419999999,0.0520840189999995,NA,NA,NA,NA,NA,NA,NA,NA,34.9,-2.1,101,0.383
456501,2021,"Cueto, Johnny",1.314075333,-0.950204365,1.312718484,0.948847516,12.64960275,91.338636,0.208759452,0.0158552690000002,0.800069166,-1.146490734,1.116432115,1.462853683,7.63770364,26.7009750000002,0.214096264,0.0730196520000001,0.959122557,-2.269550485,0.006627636,1.303800292,9.06084222,903.074707,0.121653233,0.097685126,0.488388602,-2.691550114,0.428627265,1.774534247,0.15698553,76.3100220000001,0.022696931,0.0222115489999996,0.40220659,-1.625310038,0.637612811,1.860716259,4.23380742,20.4789390000001,0.164243323,0.0810969000000003,35.9,1.4,88,0.295
506433,2021,"Darvish, Yu",2.737815529,-0.808893115,1.299619957,-0.629302457,19.13627733,202.655116,0.192422808,0.0183091050000001,1.597457675,-0.759895552,1.34861752,0.511055397,10.22485361,265.22927,0.0743138359999999,0.0096440669999999,1.021095861,-2.213244009,0.104730937,1.087417211,5.63264706,1057.423748,0.144058823,0.0632886709999995,0.500394583,-2.71231598,0.603802908,1.608118489,0.505116739999991,110.874661,0.139464709,0.114091889,0.511138189,-1.46356676,0.644946312,1.597374883,3.16439308999999,150.994771,0.0820205419999999,0.0035578900000006,22.1,0.2,127,0.238
594798,2021,"deGrom, Jacob",1.780752841,-0.753252841,1.372940341,0.345440341,15.90823864,287.107955,0.0389346589999999,0.141477273,1.082195384,-0.981339638,1.144853544,1.043997798,7.63806749000001,180.227759,0.0098672969999999,0.0601875420000004,1.140661098,-2.552220731,0.426027549,0.985532084,7.81833038000001,799.717733,0.127466769,0.0433621769999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.4,2,138,0.232
543101,2021,"DeSclafani, Anthony",1.871181081,-0.830267619,1.327232381,0.286318919,11.11539017,300.193823,0.061060472,0.102085092999999,0.973463602,-1.011809714,1.145690286,1.184036398,6.13199751,66.927698,0.0739642549999999,0.0432189819999999,0.945509434,-2.665992705,0.508492705,1.211990566,5.85112437000001,682.070605,0.167467392,0.220791306,0.423678657,-2.653783699,0.496283699,1.733821343,0.0743187400000096,173.031238,0.0563280219999999,0.0201098999999995,NA,NA,NA,NA,NA,NA,NA,NA,27.1,0.7,100,0.333
518617,2021,"Diekman, Jake",NA,NA,NA,NA,NA,NA,NA,NA,0.955171271,-2.234093923,2.294125173,-1.015202521,12.06847462,515.640379,0.217654437,0.137237828,0.6485,0.16025,0.10021875,-0.70853125,8.11578125,543.571945,0.0663906249999999,0.157859375,0.433592593,0.289277778,0.229246528,-0.493623843,0.0949479199999956,113.893547,0.0686556710000001,0.0954519679999998,NA,NA,NA,NA,NA,NA,NA,NA,57.2,-0.4,113,0.355
608648,2021,"Duffey, Tyler",2.178020797,-0.953297882,0.856467576,-0.368255339,9.45086707,209.081398,0.14256388,0.206536729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.622227175,-2.662908994,0.853143536,1.187538283,0.168836010000007,113.54749,0.227545552,0.201412094999999,NA,NA,NA,NA,NA,NA,NA,NA,44.5,1.2,86,0.325
518633,2021,"Duffy, Danny",2.933068085,-2.225453406,1.053138591,-1.76075327,16.36920235,210.478487,0.08674673,0.0251943170000004,1.891432166,-2.140943035,0.96862822,-0.719117351,10.26316426,228.475745,0.0966716979999999,0.0467542269999992,0.549889038,-0.323630973,0.848683842,0.622425777,8.5207975,19.966383,0.060848416,0.0441581539999997,0.252037575,-0.584828273,0.587486542,0.92027724,0.129489669999998,56.6646740000001,0.0298196589999999,0.0555054909999999,NA,NA,NA,NA,NA,NA,NA,NA,42.8,2.1,115,0.313
543135,2021,"Eovaldi, Nathan",2.072039396,-0.373205151,1.837231389,0.138397144,18.30223851,27.071426,0.193638923,0.321731449,1.030782972,-0.692321433,1.518115107,1.179653568,11.04304539,43.5598279999999,0.108841751,0.250140919,1.05992896,-2.115197777,0.0952387630000001,1.15050758,8.95011735,576.538221,0.0864286,0.227471358,NA,NA,NA,NA,NA,NA,NA,NA,0.23004486,-1.154061253,1.056375287,1.98039168,4.34413287,168.067008,0.071662603,0.220529264,42.3,0.2,105,0.314
502179,2021,"Espino, Paolo",3.154820907,-0.527035192,1.363549359,-1.264236356,17.84799781,767.266949,0.0922002679999998,0.0696178549999997,1.419749478,-0.0955740389999999,1.795010512,0.470835073,11.37534117,477.416411,0.352504779,0.164978757,1.200860589,-2.5994717,0.708887149,0.689723962,5.26573591,844.413706,0.575057411,0.26085595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2,-0.4,87,0.364
608032,2021,"Estévez, Carlos",NA,NA,NA,NA,NA,NA,NA,NA,1.188641327,-0.772041327,1.135862142,0.719262142,10.38774962,184.473712,0.0809999999999999,0.0129312220000006,0.729725863,-2.174519678,0.266616209,1.178177606,8.33432694,569.786823,0.212646048,0.0077635240000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.8,-0.2,100,0.351
656427,2021,"Flaherty, Jack",2.335139759,-0.270563487,1.346020455,-0.718555817,17.33911171,158.94303,0.0788565299999999,0.279633304000001,0.922607269,-0.666314841,0.950269101,0.693976673,9.91476777,154.959179,0.075444188,0.0234197559999991,0.679193431,-2.206693431,0.590109489,0.937390511,9.12406933999999,620.134653,0.123043187,0.0861940390000004,0.543122002,-2.254431526,0.637847584,1.07346194,2.67347409999999,165.641681,0.027507473,0.0186345150000004,NA,NA,NA,NA,NA,NA,NA,NA,50.6,0.8,105,0.357
623167,2021,"Flexen, Chris",2.613003517,-0.876887238,0.826511339,-0.90960494,15.54675825,600.877266,0.0862159229999999,0.0043533479999995,NA,NA,NA,NA,NA,NA,NA,NA,0.732863551,-2.550960999,0.847562422,0.970535026,10.04746348,781.305274,0.079872514,0.178059321,NA,NA,NA,NA,NA,NA,NA,NA,0.917290527,-1.118743311,0.584655266,0.78610805,3.69042118,192.342241,0.0230439539999999,0.0085337509999998,40,0.7,90,0.333
571670,2021,"Floro, Dylan",NA,NA,NA,NA,NA,NA,NA,NA,0.70973372,-1.153989039,0.934980658,1.379235977,6.55119923,214.772082,0.0399445520000001,0.0620090260000001,1.039639522,-2.665624078,0.576654381,1.049330175,7.37051246999999,382.163143,0.331537148,0.225323739,0.460515502,-2.67632475,0.587355053,1.628454195,0.0938938599999943,65.5616599999998,0.0318057450000002,0.0489176739999992,NA,NA,NA,NA,NA,NA,NA,NA,30.7,1.2,104,0.221
592314,2021,"Foltynewicz, Mike",1.19231078,-0.417542097,1.730293269,0.955524586,17.09476825,160.297756,0.329924052,0.0601496719999996,1.103976786,-0.835489073,1.312346293,1.04385858,10.61561737,270.547996,0.135798562,0.0659914869999998,0.283529044,-2.440949539,0.293114173,1.864306322,8.53997027,375.921942,0.0376234599999998,0.0164902940000004,0.358534958,-2.628103746,0.48026838,1.789300408,0.672167829999992,57.110788,0.0147781340000001,0.0122064220000002,NA,NA,NA,NA,NA,NA,NA,NA,29.3,-0.5,93,0.427
607536,2021,"Freeland, Kyle",1.852883849,-1.532617182,0.985943542,-1.306210209,11.18999889,38.772496,0.180148675,0.250775063,0.676369537,-1.2793066,0.73263296,-0.129695897,5.46302826,74.4502539999999,0.224486204,0.152148863,0.458939898,-0.15924854,0.3874251,0.087733742,5.63869518,855.537257,0.180040033,0.122923705,0.537045278,-0.0454738489999999,0.501199791,0.009628362,0.0828750799999937,39.4151229999998,0.281360579,0.286400777,NA,NA,NA,NA,NA,NA,NA,NA,25.3,0.9,75,0.334
608331,2021,"Fried, Max",2.347958539,-1.751906709,0.80454198,-1.40059381,19.52728842,536.165759,0.166041107,0.0023596579999995,1.044956281,-1.806476853,0.859112124,-0.097591552,9.25021618,370.616487,0.323055593,0.151167165,0.604979049,-0.0738881400000001,0.873476589,0.34238568,9.25337766999999,702.410184,0.546695209,0.403525597,0.189170271,-0.180066823,0.767297906,0.758194458,0.499772649999997,117.595763,0.0035541430000001,0.042638449,NA,NA,NA,NA,NA,NA,NA,NA,39,1.1,87,0.32
608335,2021,"Funkhouser, Kyle",NA,NA,NA,NA,NA,NA,NA,NA,1.108617137,-0.931792624,0.934114712,0.757290199,9.10326519,271.017175,0.160850496,0.013891225,0.728300738,-2.429931173,0.564023837,1.137606598,6.86424375,253.02921,0.327070673,0.0461696320000006,0.470129049,-2.457561199,0.591653863,1.395778287,0.32463224,125.980525,0.0548386679999999,0.0578177670000004,NA,NA,NA,NA,NA,NA,NA,NA,21.8,2,99,0.236
606149,2021,"Gallegos, Giovanny",NA,NA,NA,NA,NA,NA,NA,NA,1.45324932,-1.433458445,0.781625781,0.761834906,8.81507171,130.475343,0.101360117,0.0700487370000004,0.224732543,-2.41017114,0.195086914,1.990351683,7.28460009,465.179532,0.288698853,0.116419226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8,1.7,101,0.291
668678,2021,"Gallen, Zac",2.425802339,-0.760153484,0.970396649,-0.695252206,13.64790262,112.943557,0.0702872929999998,0.0440133569999998,1.456241809,-0.804264408,0.926285725,0.274308324,7.23705603,142.792309,0.124724909,0.125927792000001,1.151625022,-2.50279645,0.772246317,0.578925111,7.27796806000001,848.061154,0.184455014,0.215494055000001,0.0656225969999999,-2.258821847,0.528271714,1.79617273,0.0822537700000083,4.02583099999993,0.0016740609999996,0.0597131019999999,0.563699437,-1.175450849,0.555099284,1.166850696,3.1155871,77.8630579999999,0.0422955299999996,0.0097784230000002,53.6,1,110,0.316
606424,2021,"García, Jarlín",NA,NA,NA,NA,NA,NA,NA,NA,1.062596454,-1.585929787,1.806748151,-1.283414818,10.66797698,90.2427400000001,0.18882306,0.078787836,0.315641887,0.356919089,0.136100725,-0.536460251,7.95392629,64.4908329999998,0.277764714,0.013133732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2.3,98,0.301
592332,2021,"Gausman, Kevin",NA,NA,NA,NA,NA,NA,NA,NA,1.241977157,-1.211493286,1.024463758,0.993979887,12.63880375,85.607994,0.158569987,0.069770987,1.077935742,-2.390701354,0.15474431,1.158021302,10.96348654,740.151334,0.18060528,0.108437104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.7,0.6,105,0.352
593334,2021,"Germán, Domingo",1.648755642,-1.205807881,0.86262479,0.419677029,12.25091225,132.005758,0.161917729,0.307433281,NA,NA,NA,NA,NA,NA,NA,NA,0.678249004,-2.788645604,0.720212933,1.390183667,6.82207256,188.889468,0.0165223970000001,0.154098643999999,0.682420331,-2.755924605,0.687491934,1.38601234,0.318993030000001,100.172498,0.0447203820000001,0.0402810330000003,NA,NA,NA,NA,NA,NA,NA,NA,28.7,-1.7,101,0.4
502043,2021,"Gibson, Kyle",2.053303184,-0.763149928,1.064910181,-0.225243075,13.41935494,143.31895,0.203922806,0.115307456,1.436455894,-0.891152863,0.936907246,0.391604215,9.34509261,221.367788,0.251573699,0.200659996,1.016563781,-2.569662739,0.74160263,0.811496328,8.03966445,650.490437,0.315021345,0.234400188,0.723724601,-2.605867458,0.777807349,1.104335508,0.540800709999999,155.69328,0.129711609,0.135861604,0.687231372,-1.220058475,0.608001634,1.140828737,3.32756116,75.2509960000002,0.264834916,0.153320311,12.7,-0.4,84,0.376
669302,2021,"Gilbert, Logan",2.155739339,-1.074555128,0.87777846,-0.203405751,20.29444036,83.5212799999999,0.367045313,0.301563847,1.148573266,-0.962856135,0.989477453,0.803760322,11.84029117,75.9071919999997,0.117971724,0.0196355659999998,1.071403652,-2.68170853,0.729374942,0.880929936,15.37317913,645.17986,0.474519193,0.281382238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.5,1.5,113,0.323
608337,2021,"Giolito, Lucas",2.443076611,-1.053664846,1.091354341,-0.298057424,13.21712247,37.3683080000001,0.044835267,0.179921358,1.200879487,-1.364265067,0.78075412,0.9441397,8.26001571,317.149155,0.117632555,0.0623685269999993,0.517831097,-2.439843809,0.294824622,1.62718809,12.34613294,853.260854,0.091415231,0.0340158310000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9,0,109,0.342
607192,2021,"Glasnow, Tyler",2.901934182,-1.050608215,0.533704376,-1.317621591,13.50202445,573.380983,0.147754155,0.208755507,1.782422871,-1.214570677,0.369741914,-0.19811028,9.50072424999999,343.578627,0.0573661030000001,0.0651600090000004,0.678058654,-2.449529242,0.865216651,0.906253937,5.47810504,720.092206,0.184673534,0.0891661699999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.6,1.5,129,0.306
596295,2021,"Gomber, Austin",2.862503664,-1.948662834,0.949539328,-1.863380158,15.92393517,482.417442,0.109309153,0.0629606609999999,1.240619585,-1.934205331,0.935081825,-0.241496079,6.35908363,271.073682,0.228105632,0.16118401,0.547022023,-0.661272023,0.337851483,0.452101483,8.49250111000001,373.392886,0.098477756,0.293294378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7,-0.5,80,0.407
594835,2021,"Gonzales, Marco",2.533834278,-1.973191819,1.40075175,-1.961394209,13.22209526,139.162207,0.495107714,0.295691149,NA,NA,NA,NA,NA,NA,NA,NA,0.613421277,-0.0769620499999998,0.495478019,-0.040981208,9.0586311,41.1403359999999,0.637297754,0.340102518999999,NA,NA,NA,NA,NA,NA,NA,NA,0.329717363,-1.216946279,0.64450621,0.242722706,2.85719487999999,23.7250679999997,0.22650066,0.154073898,50.3,0.1,90,0.366
592351,2021,"Gray, Jon",1.688652732,0.0195347679999999,2.014923841,0.306736341,18.82486341,433.757565,0.299130795,0.407572848,0.643320822,-0.700815646,1.294573427,1.352068251,8.16537713,256.852169,0.129883901,0.271207941,0.297358089,-1.891200454,0.104188619,1.698030984,7.2819724,697.865865,0.0823019769999999,0.210384424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6,-1.3,82,0.362
680686,2021,"Gray, Josiah",1.761182838,-1.354440166,0.918259515,0.511516843,10.80475175,174.044166,0.304171462,0.189847905000001,1.046103169,-1.376519835,0.896179846,1.226596512,8.88478567999999,167.218185,0.389393504,0.287948882,0.476561502,-2.667811502,0.395111821,1.796138179,5.36186901000001,35.9765180000004,0.333226837,0.304948882000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.6,-1.2,93,0.409
543243,2021,"Gray, Sonny",2.41976798,-0.106005604,1.322617037,-0.991145339,12.90816365,328.680347,0.011492248,0.0493228090000004,1.713444828,-0.066926971,1.36169567,-0.284822187,9.9797372,184.794111,0.093422675,0.0491823619999998,0.507751657,-2.311535441,0.8829128,0.920870984,4.10401326,593.518154,0.176462009,0.112347782,0.48084519,-2.374496961,0.94587432,0.947777451,0.0938732999999985,104.350562,0.084706108,0.0034640519999999,1.172432247,-0.817886792,0.610735849,0.256190394,5.72600342999999,28.1624360000001,0.0110566039999999,0.11486621,23.8,0,96,0.345
643338,2021,"Green, Chad",1.855653406,-0.954414468,1.028208483,0.126969545,10.66664577,79.1096400000001,0.0743397029999999,0.0425833660000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343864169999998,-2.479613583,0.496990632,2.017009368,0.263044499999992,92.1622950000001,0.228861827,0.0967072600000005,NA,NA,NA,NA,NA,NA,NA,NA,65.1,1.3,138,0.289
425844,2021,"Greinke, Zack",2.253320723,-0.421970012,1.059063127,-0.772287584,17.74668385,130.26768,0.014572628,0.0758433800000002,1.126494377,-0.716366172,0.764666967,0.354538762,5.35138552000001,122.997015,0.0538825909999998,0.0295578040000004,1.001227764,-2.438365635,0.957332496,0.479805375,2.57692049000001,640.171896,0.147801506,0.0957276260000004,0.449990452,-2.457065282,0.976032143,1.031042687,0.594354929999994,78.1344870000003,0.0443734339999999,0.0913688979999998,0.553391813,-0.898391813,0.582641326,0.927641326,3.73625731,137.277344,0.956754386,0.13619883,39.8,0.4,79,0.355
500610,2021,"Guerra, Deolis",2.605588235,-0.632843137,1.812990196,-0.159754902,13.64730393,132.506769,0.121985294,0.0531862740000006,0.792641966,-1.192382226,1.253451107,1.653191367,6.59156162999999,7.77079699999967,0.083408772,0.0143003569999997,0.887963935,-2.531565126,0.0857317930000001,1.557869398,9.04424019999999,801.181314,0.011507353,0.0685189080000006,0.297909257,-2.798606931,0.352773598,2.147924076,0.0800330600000052,0.912747999999738,0.0817823749999999,0.0180357960000003,NA,NA,NA,NA,NA,NA,NA,NA,37.6,-0.8,93,0.31
661269,2021,"Gutierrez, Vladimir",1.855405629,0.01179934,2.10530223,0.238097261,15.60812624,403.710569,0.0065490249999999,0.217668725,1.055578187,-0.447832383,1.645670507,1.037924703,9.94352698,281.159867,0.164442827,0.0799428070000001,0.470923874,-2.300432803,0.206929913,1.622579016,11.79430636,506.624252,0.0479851359999998,0.0340315850000001,0.433942197,-2.606057803,0.512554913,2.527445087,0.319306359999999,140.591522,0.119633911,0.0018612720000001,NA,NA,NA,NA,NA,NA,NA,NA,47.2,-1.1,88,0.375
543272,2021,"Hand, Brad",NA,NA,NA,NA,NA,NA,NA,NA,1.496740876,-2.670146989,2.390331746,-1.216925633,12.83567524,102.050168,0.0286575830000002,0.0575312380000001,NA,NA,NA,NA,NA,NA,NA,NA,0.526746895,0.18838824,0.468203483,-0.246931652,0.0849160499999897,81.3720489999996,0.0184123330000001,0.0981885020000001,NA,NA,NA,NA,NA,NA,NA,NA,40.2,-0.5,92,0.372
518774,2021,"Harvey, Matt",1.754687921,-0.222796896,2.013360998,0.481469973,13.42777327,331.346092,0.067716936,0.0660330639999999,0.673252381,-1.08086259,1.155295304,1.562905513,6.42523446000001,212.847789,0.12038686,0.0512395279999999,0.258298872,-2.417885338,0.181727444,1.977859022,8.03056391000001,460.285814,0.0551954880000002,0.0618308270000005,0.149119444,-2.561905621,0.325747727,2.08703845,0.441376030000001,22.2931050000002,0.0330355799999999,0.0352979989999999,NA,NA,NA,NA,NA,NA,NA,NA,34.1,-2,82,0.417
571760,2021,"Heaney, Andrew",1.531775399,-1.853267335,1.866772567,-1.545280631,12.58982563,130.376376,0.0331743330000002,0.0969984689999998,1.531601702,-1.64929401,1.662799242,-1.545106934,13.40373692,19.4365499999999,0.101915028,0.132342761,0.630195866,0.172587385,0.159082153,-0.643701098,8.24142164999999,408.255,0.0477723540000001,0.0834852399999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.4,0,103,0.328
621368,2021,"Hearn, Taylor",NA,NA,NA,NA,NA,NA,NA,NA,1.018169552,-1.823721878,0.954173005,-0.148620679,10.78868537,65.2865930000003,0.0533232059999999,0.0167462260000004,0.779378199,-0.457781955,0.411766918,0.090170674,8.24644004,540.848267,0.0307224049999996,0.181524586,0.493008405,-0.150073622,0.719475251,0.376540468,1.27775893,102.96913,0.0539905470000001,0.0803237030000003,0.504448622,-0.801115289,0.0684335839999999,0.365100251,5.49197995,75.6557790000002,0.123972431,0.120350877,46.2,0.8,105,0.348
592390,2021,"Hembree, Heath",2.322315789,-0.412315789,1.854859649,-0.0551403509999999,12.26754386,531.175439,0.133842105,0.101596491,0.857675012,-0.788684721,1.478490717,1.409500426,8.74366035999999,408.629736,0.166463464,0.102986033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3,-0.6,113,0.307
543294,2021,"Hendricks, Kyle",2.264600365,-0.044417994,1.815242006,-0.404940365,14.11865046,901.309317,0.0766710639999996,0.136382918,NA,NA,NA,NA,NA,NA,NA,NA,0.400183342,-2.382741183,0.523081183,1.459476658,7.26664781000001,65.6766739999998,0.0816683289999997,0.130326941,0.518685324,-2.431688652,0.572028652,1.340974676,0.023404329999991,114.057983,0.102916506,0.0619910479999994,NA,NA,NA,NA,NA,NA,NA,NA,17.8,-0.8,64,0.411
521230,2021,"Hendriks, Liam",2.333041497,-1.319770469,0.786865536,-0.226405492,11.86115785,180.093225,0.010474536,0.010216636,1.271613778,-1.382847821,0.723788184,0.835022227,8.6965963,217.534068,0.021274695,0.0100953390000002,0.218173456,-2.511826544,0.405190539,2.324809461,6.09106439,0.597897999999986,0.0496189219999998,0.293521682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3,2.3,143,0.285
656529,2021,"Hentges, Sam",2.462603184,-1.82486433,1.11526586,-1.753004714,14.39931313,344.875072,0.130860542,0.0512700490000002,1.001184135,-1.517197424,0.807598954,-0.291585665,8.49502805,33.586585,0.038848707,0.0580163000000002,0.348664755,-0.353664755,0.355933715,0.360933715,6.23827279,488.637667,0.243948375,0.172689612,0.472515329,-0.240963605,0.468634865,0.237083141,1.60953714999999,52.4135289999999,0.142310444,0.186109152,NA,NA,NA,NA,NA,NA,NA,NA,41.5,-2.7,85,0.457
672578,2021,"Hernández, Carlos",2.232654605,-0.942391447,1.104283553,-0.185979605,15.38556203,26.631899,0.103709211,0.070435056,1.34609147,-1.123001341,0.923673659,0.70058353,11.84229506,329.39756,0.00253573,0.0925574569999998,0.584293981,-2.222590278,0.175915278,1.462381019,10.67260185,1111.462726,0.0106787039999999,0.0261800930000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8,1.1,116,0.35
