mlbAM_ID,Year,index,FF-FF,FF-CU,FF-SL,FF-CH,FF-SI,FF-FC,CU-FF,CU-CU,CU-SL,CU-CH,CU-SI,CU-FC,SL-FF,SL-CU,SL-SL,SL-CH,SL-SI,SL-FC,CH-FF,CH-CU,CH-SL,CH-CH,CH-SI,CH-FC,SI-FF,SI-CU,SI-SL,SI-CH,SI-SI,SI-FC,FC-FF,FC-CU,FC-SL,FC-CH,FC-SI,FC-FC
625643,2020,"López, Reynaldo",0.2524850894632207,0.02584493041749503,0.10934393638170974,0.11332007952286283,,,0.015904572564612324,0.007952286282306162,0.019880715705765408,0.003976143141153081,,,0.1272365805168986,0.009940357852882704,0.073558648111332,0.03180914512922465,,,0.1073558648111332,0.003976143141153081,0.03777335984095427,0.05765407554671968,,,,,,,,,,,,,,
547179,2020,"Lorenzen, Michael",0.12006578947368421,0.011513157894736841,0.06414473684210527,0.06414473684210527,0.013157894736842105,0.05756578947368421,0.019736842105263157,0.011513157894736841,,0.008223684210526315,0.004934210526315789,0.02138157894736842,0.047697368421052634,0.006578947368421052,0.05756578947368421,0.009868421052631578,0.024671052631578948,0.027960526315789474,0.0625,0.02138157894736842,0.003289473684210526,0.05592105263157895,0.011513157894736841,0.023026315789473683,0.018092105263157895,0.006578947368421052,0.023026315789473683,0.008223684210526315,0.009868421052631578,0.008223684210526315,0.06414473684210527,0.008223684210526315,0.024671052631578948,0.03125,0.009868421052631578,0.03782894736842105
607625,2020,"Lugo, Seth",0.09508196721311475,0.06393442622950819,0.047540983606557376,0.03934426229508197,0.08032786885245902,,0.06229508196721312,0.04262295081967213,0.036065573770491806,0.019672131147540985,0.03278688524590164,,0.05245901639344262,0.018032786885245903,0.02459016393442623,0.00819672131147541,0.04590163934426229,,0.03770491803278689,0.02459016393442623,0.003278688524590164,0.019672131147540985,0.021311475409836064,,0.07868852459016394,0.04262295081967213,0.03934426229508197,0.019672131147540985,0.04262295081967213,,,,,,,
666200,2020,"Luzardo, Jesús",0.11170212765957446,,0.059574468085106386,0.07872340425531915,0.059574468085106386,,,,,,,,0.06808510638297872,,0.0797872340425532,0.05,0.029787234042553193,,0.07446808510638298,,0.03723404255319149,0.06382978723404255,0.06489361702127659,,0.05425531914893617,,0.05106382978723404,0.047872340425531915,0.06808510638297872,,,,,,,
543475,2020,"Lyles, Jordan",0.2033271719038817,0.12476894639556377,0.054528650646950096,0.051756007393715345,0.011090573012939002,,0.12754158964879853,0.09426987060998152,0.04251386321626617,0.019408502772643253,0.012939001848428836,,0.059149722735674676,0.036044362292051754,0.018484288354898338,0.0046210720887245845,0.0018484288354898336,,0.04251386321626617,0.027726432532347505,0.0018484288354898336,0.019408502772643253,0.00831792975970425,,0.012014787430683918,0.013863216266173753,0.0027726432532347504,0.0046210720887245845,0.0036968576709796672,,,,,,,
458681,2020,"Lynn, Lance",0.2854077253218884,0.0357653791130186,,0.004291845493562232,0.06509298998569385,0.10944206008583691,0.03719599427753934,0.012875536480686695,,0.002861230329041488,0.01430615164520744,0.0178826895565093,,,,,,,0.002861230329041488,0.001430615164520744,,0.000715307582260372,0.002861230329041488,0.002145922746781116,0.06866952789699571,0.017167381974248927,,,0.05436337625178827,0.04005722460658083,0.10658082975679542,0.0178826895565093,,0.002145922746781116,0.04363376251788269,0.0536480686695279
628317,2020,"Maeda, Kenta",0.03955375253549696,0.005070993914807302,0.07099391480730223,0.055780933062880324,0.010141987829614604,0.004056795131845842,0.008113590263691683,0.002028397565922921,0.008113590263691683,0.014198782961460446,0.0010141987829614604,0.0010141987829614604,0.07505070993914807,0.011156186612576065,0.18356997971602435,0.0922920892494929,0.019269776876267748,0.006085192697768763,0.05273833671399594,0.011156186612576065,0.09127789046653144,0.10243407707910751,0.02636916835699797,0.009127789046653144,0.007099391480730223,0.004056795131845842,0.029411764705882353,0.018255578093306288,0.010141987829614604,0.002028397565922921,0.004056795131845842,0.0010141987829614604,0.004056795131845842,0.009127789046653144,0.004056795131845842,0.005070993914807302
641816,2020,"Mahle, Tyler",0.3028169014084507,0.0035211267605633804,0.18309859154929578,0.06455399061032864,,,0.002347417840375587,,0.004694835680751174,,,,0.1807511737089202,0.0011737089201877935,0.11502347417840375,0.029342723004694836,,,0.06807511737089202,0.002347417840375587,0.023474178403755867,0.017605633802816902,,,,,,,,,,,,,,
640455,2020,"Manaea, Sean",,,,,,,,,,,,,,,0.027093596059113302,0.0332512315270936,0.08004926108374384,0.0024630541871921183,,,0.03201970443349754,0.08004926108374384,0.16009852216748768,0.009852216748768473,,,0.08004926108374384,0.16379310344827586,0.2832512315270936,0.014778325123152709,,,0.003694581280788177,0.003694581280788177,0.019704433497536946,0.0049261083743842365
676606,2020,"Margevicius, Nick",0.3711340206185567,0.08836524300441827,0.11192930780559647,0.06921944035346098,,,0.09131075110456553,0.008836524300441826,0.010309278350515464,0.004418262150220913,,,0.11045655375552282,0.008836524300441826,0.030927835051546393,0.007363770250368188,,,0.0662739322533137,0.008836524300441826,0.005891016200294551,0.004418262150220913,,,,,,,,,,,,,,
608566,2020,"Márquez, Germán",0.1729200652528548,0.08727569331158239,0.05791190864600326,0.02528548123980424,0.040783034257748776,,0.08972267536704731,0.08890701468189233,0.04404567699836868,0.008156606851549755,0.022838499184339316,,0.05954323001631321,0.03833605220228385,0.033442088091353996,0.008156606851549755,0.02936378466557912,,0.01794453507340946,0.012234910277324634,0.008156606851549755,0.005709624796084829,0.00897226753670473,,0.044861337683523655,0.026101141924959218,0.02528548123980424,0.005709624796084829,0.037520391517128875,,,,,,,
605359,2020,"Marshall, Evan",0.03655352480417755,0.06527415143603134,,0.08616187989556136,0.010443864229765013,,0.05221932114882506,0.1122715404699739,,0.1227154046997389,0.02610966057441253,,,,,,,,0.10443864229765012,0.10704960835509138,,0.13577023498694518,0.044386422976501305,,0.005221932114882507,0.031331592689295036,,0.044386422976501305,0.013054830287206266,,,,,,,
593372,2020,"Martinez, Carlos",0.12389380530973451,,0.09513274336283185,0.07300884955752213,0.0420353982300885,0.0022123893805309734,0.004424778761061947,,,0.004424778761061947,0.00663716814159292,,0.08849557522123894,,0.0752212389380531,0.07300884955752213,0.035398230088495575,0.0022123893805309734,0.08628318584070796,0.008849557522123894,0.059734513274336286,0.024336283185840708,0.030973451327433628,,0.030973451327433628,0.00663716814159292,0.04424778761061947,0.030973451327433628,0.03982300884955752,,0.0022123893805309734,,,0.0022123893805309734,,0.004424778761061947
664208,2020,"Maton, Phil",0.23218997361477572,0.07651715039577836,0.005277044854881266,,0.0079155672823219,0.1424802110817942,0.09498680738786279,0.055408970976253295,,,,0.052770448548812667,0.002638522427440633,,,,,0.002638522427440633,,,,,,,0.0079155672823219,,,,,0.0079155672823219,0.12401055408970976,0.0712401055408971,,,0.0079155672823219,0.10554089709762533
571927,2020,"Matz, Steven",,,,,,,,0.01263823064770932,0.001579778830963665,0.03475513428120063,0.10110584518167456,,,0.00315955766192733,0.00631911532385466,0.007898894154818325,0.030015797788309637,,,0.052132701421800945,0.009478672985781991,0.06477093206951026,0.13902053712480253,,,0.08214849921011058,0.030015797788309637,0.1579778830963665,0.26540284360189575,,,,,,,
554431,2020,"Matzek, Tyler",0.3747412008281574,0.049689440993788817,0.13457556935817805,,,0.057971014492753624,0.06418219461697723,,0.008281573498964804,,,0.004140786749482402,0.12008281573498965,0.018633540372670808,0.060041407867494824,,,0.010351966873706004,,,,,,,,,,,,,0.060041407867494824,0.008281573498964804,0.004140786749482402,,,0.022774327122153208
669160,2020,"May, Dustin",0.003464203233256351,0.011547344110854504,,0.008083140877598153,0.021939953810623556,0.010392609699769052,0.018475750577367205,0.02424942263279446,,0.0023094688221709007,0.06004618937644342,0.02771362586605081,,,,,,,0.003464203233256351,0.008083140877598153,,0.0011547344110854503,0.017321016166281754,0.020785219399538105,0.020785219399538105,0.06812933025404157,,0.026558891454965358,0.26212471131639725,0.1351039260969977,0.009237875288683603,0.020785219399538105,,0.012702078521939953,0.151270207852194,0.053117782909930716
543507,2020,"May, Trevor",0.24330900243309003,,0.1362530413625304,0.07785888077858881,0.0170316301703163,,,,,,,,0.1386861313868613,,0.12408759124087591,0.04866180048661801,0.014598540145985401,,0.07542579075425791,,0.05596107055961071,0.024330900243309004,,,0.0170316301703163,,0.009732360097323601,0.004866180048661801,0.009732360097323601,,,,,,,
594577,2020,"Mayers, Mike",0.095703125,0.01171875,0.138671875,,,0.087890625,0.009765625,0.001953125,0.005859375,,,0.0078125,0.146484375,0.005859375,0.154296875,,,0.08984375,,,,,,,,,,,,,0.083984375,0.005859375,0.09765625,,,0.0546875
607391,2020,"Mazza, Chris",0.0260707635009311,,0.06890130353817504,0.00186219739292365,0.0335195530726257,0.037243947858473,,,,,,,0.0521415270018622,,0.0670391061452514,0.0074487895716946,0.0633147113594041,0.08752327746741155,0.0074487895716946,,0.00558659217877095,0.0037243947858473,0.00558659217877095,0.00931098696461825,0.0260707635009311,,0.06517690875232775,0.00931098696461825,0.0446927374301676,0.07635009310986965,0.055865921787709494,,0.07262569832402235,0.00931098696461825,0.074487895716946,0.08752327746741155
621121,2020,"McCullers Jr., Lance",,,,,0.004524886877828055,,0.0011312217194570137,0.17081447963800905,,0.058823529411764705,0.13800904977375567,0.006787330316742082,,,,,,,0.0011312217194570137,0.05542986425339366,,0.05203619909502263,0.0746606334841629,0.0011312217194570137,0.0022624434389140274,0.13687782805429866,,0.07239819004524888,0.19683257918552036,0.007918552036199095,,0.011312217194570135,,0.0011312217194570137,0.003393665158371041,0.0022624434389140274
663474,2020,"McKenzie, Triston",0.3,0.07454545454545454,0.1,0.056363636363636366,,,0.07636363636363637,0.04727272727272727,0.023636363636363636,0.01818181818181818,,,0.09818181818181818,0.02909090909090909,0.07272727272727272,0.0018181818181818182,,,0.056363636363636366,0.014545454545454545,0.005454545454545455,0.023636363636363636,,,,,,,,,,,,,,
607644,2020,"Means, John",0.28187919463087246,0.07248322147651007,0.04697986577181208,0.12080536912751678,,,0.07248322147651007,0.0174496644295302,0.010738255033557046,0.025503355704697986,,,0.04697986577181208,0.006711409395973154,0.024161073825503355,0.025503355704697986,,,0.12080536912751678,0.02953020134228188,0.021476510067114093,0.07516778523489932,,,,,,,,,,,,,,
621219,2020,"Mills, Alec",0.08465608465608465,0.04126984126984127,0.01904761904761905,0.04021164021164021,0.06878306878306878,,0.039153439153439155,0.015873015873015872,0.015873015873015872,0.016931216931216932,0.06243386243386243,,0.01798941798941799,0.020105820105820106,0.012698412698412698,0.01798941798941799,0.031746031746031744,,0.025396825396825397,0.0328042328042328,0.01798941798941799,0.027513227513227514,0.04867724867724868,,0.08677248677248678,0.039153439153439155,0.03492063492063492,0.04973544973544974,0.1312169312169312,,,,,,,
543548,2020,"Milone, Tommy",0.1951219512195122,0.01291248206599713,0.054519368723098996,0.16355810616929697,0.005738880918220947,,0.021520803443328552,0.0028694404591104736,0.007173601147776184,0.00860832137733142,,,0.04160688665710186,,0.021520803443328552,0.04591104734576758,0.0028694404591104736,,0.16642754662840745,0.02295552367288379,0.027259684361549498,0.1606886657101865,0.01291248206599713,,0.00860832137733142,0.0014347202295552368,0.0014347202295552368,0.010043041606886656,0.0028694404591104736,,,,,,,
501985,2020,"Minor, Mike",0.2533197139938713,0.0296220633299285,0.1062308478038815,0.11542390194075587,0.0010214504596527069,,0.03472931562819203,0.007150153217568948,0.011235955056179775,0.011235955056179775,,,0.10214504596527069,0.012257405515832482,0.049029622063329927,0.043922369765066395,,,0.11440245148110317,0.015321756894790603,0.04085801838610827,0.05005107252298264,,,0.0010214504596527069,,,,,,,,,,,
621345,2020,"Minter, A.J.",0.15632754342431762,,,0.07444168734491315,,0.15632754342431762,,,,,,,,,,,,,0.06451612903225806,,,0.03970223325062035,,0.08188585607940446,,,,,,,0.1662531017369727,,,0.07196029776674938,,0.18610421836228289
663554,2020,"Mize, Casey",0.0718232044198895,0.027624309392265192,,0.0570902394106814,0.06998158379373849,0.02578268876611418,0.029465930018416207,0.011049723756906077,,0.01841620626151013,0.02394106813996317,0.01841620626151013,,,,,,,0.06261510128913444,0.011049723756906077,,0.02578268876611418,0.04604051565377532,0.03314917127071823,0.049723756906077346,0.03683241252302026,,0.03683241252302026,0.06445672191528545,0.08103130755064457,0.040515653775322284,0.014732965009208104,,0.040515653775322284,0.06261510128913444,0.03867403314917127
593423,2020,"Montas, Frankie",0.07768052516411379,,0.0525164113785558,0.02735229759299781,0.08205689277899343,,,,,,,,0.06236323851203501,,0.07439824945295405,0.024070021881838075,0.08971553610503283,,0.0262582056892779,,0.02954048140043764,0.02516411378555799,0.04814004376367615,,0.07330415754923414,,0.09409190371991247,0.05142231947483589,0.16083150984682712,,,,,,,
656756,2020,"Montgomery, Jordan",0.041499330655957165,0.0428380187416332,,0.05622489959839357,0.038821954484605084,0.0107095046854083,0.058902275769745646,0.05220883534136546,,0.04417670682730924,0.0535475234270415,0.012048192771084338,,,,,,,0.050870147255689425,0.04417670682730924,,0.06961178045515395,0.06693440428380187,0.024096385542168676,0.030789825970548863,0.058902275769745646,,0.0642570281124498,0.09504685408299866,0.01606425702811245,0.008032128514056224,0.022757697456492636,,0.020080321285140562,0.012048192771084338,0.004016064257028112
450203,2020,"Morton, Charlie",0.12878787878787878,0.14545454545454545,,0.006060606060606061,0.05303030303030303,0.019696969696969695,0.11515151515151516,0.10303030303030303,,0.006060606060606061,0.06818181818181818,0.03484848484848485,,,,,,,0.007575757575757576,0.004545454545454545,,,0.00909090909090909,,0.05454545454545454,0.06363636363636363,,0.004545454545454545,0.05909090909090909,0.02727272727272727,0.048484848484848485,0.010606060606060607,,0.004545454545454545,0.01818181818181818,0.006060606060606061
605397,2020,"Musgrove, Joe",0.0787518573551263,0.05052005943536404,0.07578008915304606,0.02823179791976226,0.017830609212481426,0.017830609212481426,0.06686478454680535,0.03714710252600297,0.031203566121842496,0.019316493313521546,0.03566121842496285,0.007429420505200594,0.06092124814264487,0.03863298662704309,0.08469539375928678,0.022288261515601784,0.0237741456166419,0.01188707280832095,0.0237741456166419,0.022288261515601784,0.008915304606240713,0.022288261515601784,0.017830609212481426,0.01188707280832095,0.0237741456166419,0.02674591381872214,0.02823179791976226,0.010401188707280832,0.01634472511144131,0.01337295690936107,0.014858841010401188,0.022288261515601784,0.01337295690936107,0.004457652303120356,0.007429420505200594,0.0014858841010401188
656793,2020,"Nelson, Nick",0.32887700534759357,0.034759358288770054,0.06417112299465241,0.14171122994652408,,,0.029411764705882353,0.008021390374331552,,0.0213903743315508,,,0.06417112299465241,0.008021390374331552,0.034759358288770054,0.016042780748663103,,,0.1497326203208556,0.008021390374331552,0.02406417112299465,0.06417112299465241,,,,,,,,,,,,,,
593576,2020,"Neris, Hector",0.19548872180451127,,,0.20300751879699247,0.02756892230576441,,,,,,,,,,,,,,0.19548872180451127,,,0.24060150375939848,0.042606516290726815,,0.03508771929824561,,,0.03508771929824561,0.022556390977443608,,,,,,,
623470,2020,"Newberry, Jake",0.17829457364341086,,0.2532299741602067,0.01808785529715762,,,,,,,,,0.26098191214470284,,0.23772609819121446,0.012919896640826873,,,0.012919896640826873,,0.01808785529715762,0.00516795865633075,,,,,,,,,,,,,,
605400,2020,"Nola, Aaron",0.05836236933797909,0.08449477351916376,,0.05662020905923345,0.04355400696864112,,0.07578397212543554,0.06620209059233449,,0.06097560975609756,0.06358885017421603,,,,,,,,0.06358885017421603,0.05836236933797909,,0.08188153310104529,0.06968641114982578,,0.046167247386759584,0.05662020905923345,,0.0740418118466899,0.039198606271777,,,,,,,
596057,2020,"Norris, Daniel",0.18775510204081633,,0.10204081632653061,0.1836734693877551,,,0.0020408163265306124,,,,,,0.11836734693877551,,0.05102040816326531,0.04693877551020408,,,0.1653061224489796,0.0020408163265306124,0.06326530612244897,0.07551020408163266,,,,,,,,,,,,,,
670912,2020,"Oviedo, Johan",0.3355855855855856,0.05405405405405406,0.1463963963963964,0.02252252252252252,,,0.05855855855855856,0.009009009009009009,0.033783783783783786,0.0022522522522522522,,,0.14189189189189189,0.04054054054054054,0.10810810810810811,0.006756756756756757,,,0.024774774774774775,,0.006756756756756757,0.006756756756756757,,,,,,,,,,,,,,
663978,2020,"Paddack, Chris",0.3406022845275182,0.040498442367601244,,0.17964693665628245,,0.01973001038421599,0.04984423676012461,0.006230529595015576,,0.01557632398753894,,0.0020768431983385254,,,,,,,0.1671858774662513,0.02596053997923157,,0.10799584631360332,,0.009345794392523364,,,,,,,0.023883696780893044,0.0010384215991692627,,0.007268951194184839,,0.0020768431983385254
570240,2020,"Peña, Félix",0.017391304347826087,,0.017391304347826087,0.015217391304347827,0.015217391304347827,,,,,,,,0.021739130434782608,,0.1,0.06086956521739131,0.11956521739130435,,0.008695652173913044,,0.05,0.05,0.10217391304347827,,0.017391304347826087,,0.13695652173913042,0.08478260869565217,0.18043478260869567,,,,,,,
642547,2020,"Peralta, Freddy",0.5616161616161616,0.13737373737373737,0.03434343434343434,,,,0.13535353535353536,0.07878787878787878,0.00202020202020202,,,,0.03636363636363636,,0.012121212121212121,,,,,,,,,,,,,,,,,,,,,
593974,2020,"Peralta, Wandy",0.05737704918032787,,0.05942622950819672,0.09836065573770492,0.010245901639344262,,,,,,,,0.06967213114754098,,0.12295081967213115,0.09016393442622951,0.0471311475409836,,0.0778688524590164,,0.10245901639344263,0.10040983606557377,0.03278688524590164,,0.018442622950819672,,0.0471311475409836,0.02459016393442623,0.0389344262295082,,,,,,,
527048,2020,"Pérez, Martín",0.02904162633107454,0.015488867376573089,,0.030977734753146177,0.02516940948693127,0.05033881897386254,0.012584704743465635,0.011616650532429816,,0.015488867376573089,0.02420135527589545,0.030009680542110357,,,,,,,0.03388189738625363,0.021297192642787996,,0.06582768635043562,0.0377541142303969,0.09874152952565343,0.02420135527589545,0.013552758954501452,,0.04065827686350436,0.05614714424007745,0.041626331074540175,0.051306873184898356,0.030977734753146177,,0.10454985479186835,0.03388189738625363,0.09970958373668926
656849,2020,"Peterson, David",0.14901477832512317,0.007389162561576354,0.09729064039408868,0.07142857142857142,0.0480295566502463,,0.006157635467980296,0.0012315270935960591,0.007389162561576354,0.0049261083743842365,0.0024630541871921183,,0.10714285714285714,0.0024630541871921183,0.06527093596059114,0.04556650246305419,0.038177339901477834,,0.0603448275862069,0.006157635467980296,0.046798029556650245,0.03694581280788178,0.03694581280788178,,0.050492610837438424,0.0049261083743842365,0.04187192118226601,0.02832512315270936,0.03201970443349754,,,,,,,
501381,2020,"Pineda, Michael",0.2571428571428571,,0.189010989010989,0.05274725274725275,,,,,,,,,0.17582417582417584,,0.17142857142857143,0.03736263736263736,,,0.06813186813186813,,0.02197802197802198,0.024175824175824177,,,,,,,,,,,,,,
668676,2020,"Plesac, Zach",0.16623711340206185,0.024484536082474227,0.08505154639175258,0.09922680412371133,,,0.04252577319587629,0.01288659793814433,0.01804123711340206,0.019329896907216496,,,0.09278350515463918,0.01804123711340206,0.12371134020618557,0.04381443298969072,,,0.07474226804123711,0.037371134020618556,0.05154639175257732,0.08891752577319588,,,,,,,,,,,,,,
592644,2020,"Plutko, Adam",0.265658747300216,0.047516198704103674,0.008639308855291577,0.023758099352051837,,0.1511879049676026,0.056155507559395246,0.023758099352051837,0.0021598272138228943,0.004319654427645789,,0.03455723542116631,0.012958963282937365,0.004319654427645789,0.0064794816414686825,,,0.0021598272138228943,0.02591792656587473,0.0064794816414686825,0.0021598272138228943,0.004319654427645789,,0.0064794816414686825,,,,,,,0.13822894168466524,0.038876889848812095,0.0064794816414686825,0.012958963282937365,,0.11231101511879049
594965,2020,"Ponce de Leon, Daniel",0.37306501547987614,0.12848297213622292,,0.029411764705882353,,0.07894736842105263,0.14396284829721362,0.04179566563467492,,0.007739938080495356,,0.02321981424148607,,,,,,,0.02631578947368421,0.009287925696594427,,0.0015479876160990713,,0.0015479876160990713,,,,,,,0.06656346749226007,0.03715170278637771,,,,0.029411764705882353
519144,2020,"Porcello, Rick",0.010183299389002037,0.0050916496945010185,0.0274949083503055,0.014256619144602852,0.04684317718940937,,0.008146639511201629,0.0050916496945010185,0.010183299389002037,0.007128309572301426,0.020366598778004074,,0.031568228105906315,0.017311608961303463,0.07128309572301425,0.035641547861507125,0.1364562118126273,,0.013238289205702648,0.0050916496945010185,0.04175152749490835,0.023421588594704685,0.04276985743380855,,0.04175152749490835,0.018329938900203666,0.14052953156822812,0.045824847250509164,0.17922606924643583,,,,,,,
615698,2020,"Quantrill, Cal",0.009041591320072333,,0.018083182640144666,0.0108499095840868,0.0216998191681736,,,,,,0.0018083182640144665,,0.027124773960216998,0.0018083182640144665,0.14828209764918626,0.018083182640144666,0.1735985533453888,,0.009041591320072333,,0.023508137432188065,0.018083182640144666,0.05244122965641953,,0.014466546112115732,,0.17902350813743217,0.054249547920433995,0.21699819168173598,,,,,,,
670990,2020,"Ramirez, Yohan",0.35714285714285715,,0.24047619047619048,,,,,,,,,,0.24285714285714285,,0.15714285714285714,,,,,,,,,,,,,,,,,,,,,
592662,2020,"Ray, Robbie",0.22462406015037595,0.07142857142857142,0.1550751879699248,0.009398496240601503,0.013157894736842105,,0.08552631578947369,0.03571428571428571,0.03007518796992481,0.006578947368421052,0.011278195488721804,,0.13721804511278196,0.04981203007518797,0.09492481203007519,0.006578947368421052,0.005639097744360902,,0.009398496240601503,0.005639097744360902,0.007518796992481203,0.004699248120300752,,,0.016917293233082706,0.006578947368421052,0.005639097744360902,,0.005639097744360902,,,,,,,
572070,2020,"Richards, Garrett",0.23857868020304568,0.024111675126903553,0.15736040609137056,,0.02918781725888325,,0.03680203045685279,0.005076142131979695,0.017766497461928935,,0.015228426395939087,,0.1319796954314721,0.04060913705583756,0.16624365482233502,,0.03934010152284264,,,,,,,,0.04314720812182741,0.005076142131979695,0.03553299492385787,,0.012690355329949238,,,,,,,
670950,2020,"Richards, Trevor",0.24475524475524477,0.08391608391608392,,0.18006993006993008,,,0.09265734265734266,0.03496503496503497,,0.04895104895104895,,,,,,,,,0.17307692307692307,0.057692307692307696,,0.08216783216783216,,,,,,,,,,,,,,
543699,2020,"Roark, Tanner",0.10543840177580466,0.048834628190899,0.06437291897891231,0.03995560488346282,0.05771365149833518,,0.06992230854605994,0.01553829078801332,0.016648168701442843,0.01220865704772475,0.03218645948945616,,0.06104328523862375,0.023307436182019976,0.03440621531631521,0.018867924528301886,0.04439511653718091,,0.03218645948945616,0.029966703662597113,0.01553829078801332,0.02774694783573807,0.025527192008879023,,0.048834628190899,0.02885682574916759,0.051054384017758046,0.03107658157602664,0.06326304106548279,,,,,,,
593144,2020,"Rodríguez, Richard",0.49872122762148335,,0.21483375959079284,,0.0025575447570332483,,,,,,,,0.21483375959079284,,0.058823529411764705,,0.0025575447570332483,,,,,,,,0.0025575447570332483,,0.0025575447570332483,,,,,,,,,
669432,2020,"Rogers, Trevor",0.29401408450704225,,0.11795774647887323,0.1073943661971831,0.02112676056338028,,,,,,,,0.12852112676056338,,0.04929577464788732,0.02640845070422535,0.014084507042253521,,0.09507042253521127,,0.040492957746478875,0.03345070422535211,0.01232394366197183,,0.02464788732394366,,0.01056338028169014,0.01232394366197183,0.01056338028169014,,,,,,,
643511,2020,"Rogers, Tyler",0.024017467248908297,,0.04148471615720524,,0.04585152838427948,,,,,,,,0.043668122270742356,,0.14847161572052403,,0.1703056768558952,,,,,,,,0.043668122270742356,,0.1703056768558952,,0.31004366812227074,,,,,,,
444468,2020,"Rondón, Héctor",0.24358974358974358,,0.18205128205128204,0.023076923076923078,0.041025641025641026,,,,,,,,0.17692307692307693,,0.1564102564102564,0.002564102564102564,0.03076923076923077,,0.020512820512820513,,0.005128205128205128,0.007692307692307693,0.002564102564102564,,0.04871794871794872,,0.023076923076923078,0.002564102564102564,0.03076923076923077,,,,,,,
572096,2020,"Rosenthal, Trevor",0.4671717171717172,,0.12626262626262627,0.05808080808080808,0.025252525252525252,,,,,,,,0.13636363636363635,,0.05555555555555555,0.007575757575757576,0.0025252525252525255,,0.05808080808080808,,0.012626262626262626,0.012626262626262626,,,0.015151515151515152,,0.007575757575757576,0.005050505050505051,0.007575757575757576,,,,,,,
547943,2020,"Ryu, Hyun Jin",0.053003533568904596,0.037985865724381625,,0.0706713780918728,0.015017667844522967,0.06978798586572438,0.03975265017667844,0.01678445229681979,,0.030035335689045935,0.007067137809187279,0.037985865724381625,,,,,,,0.06713780918727916,0.03356890459363958,,0.07597173144876325,0.03268551236749117,0.06890459363957598,0.015017667844522967,0.0176678445229682,,0.027385159010600707,0.01678445229681979,0.022084805653710248,0.0715547703180212,0.02561837455830389,,0.07332155477031801,0.028268551236749116,0.045053003533568906
434671,2020,"Sánchez, Aníbal",0.09165808444902163,0.017507723995880537,0.0010298661174047373,0.0854788877445932,0.02059732234809475,0.05046343975283213,0.013388259526261586,0.005149330587023687,,0.02368692070030896,0.0020597322348094747,0.017507723995880537,,,,0.0020597322348094747,0.0010298661174047373,0.0010298661174047373,0.0937178166838311,0.021627188465499485,0.0020597322348094747,0.11534500514933059,0.024716786817713696,0.09886714727085479,0.017507723995880537,0.007209062821833162,,0.030895983522142123,0.007209062821833162,0.016477857878475798,0.05149330587023687,0.010298661174047374,0.0010298661174047373,0.09886714727085479,0.02368692070030896,0.04531410916580844
664350,2020,"Sánchez, Sixto",0.07334525939177101,,0.017889087656529516,0.06618962432915922,0.03935599284436494,0.03935599284436494,,,,,,,0.012522361359570662,,0.01073345259391771,0.01967799642218247,0.028622540250447227,0.012522361359570662,0.059033989266547404,,0.026833631484794274,0.08407871198568873,0.05366726296958855,0.04293381037567084,0.04293381037567084,,0.017889087656529516,0.0626118067978533,0.07513416815742398,0.04114490161001789,0.05008944543828265,,0.01073345259391771,0.03398926654740608,0.04293381037567084,0.03398926654740608
663776,2020,"Sandoval, Patrick",0.19601837672281777,0.03522205206738132,0.11179173047473201,0.10413476263399694,,,0.03215926493108729,0.004594180704441042,0.016845329249617153,0.018376722817764167,,,0.11026033690658499,0.013782542113323124,0.07044410413476264,0.055130168453292494,,,0.11026033690658499,0.018376722817764167,0.05053598774885146,0.05053598774885146,,,,,,,,,,,,,,
453286,2020,"Scherzer, Max",0.2019785655399835,0.051112943116240726,0.09398186314921682,0.06760098928276999,,0.04451772464962902,0.04534212695795548,0.006595218466611707,0.013190436933223413,0.01731244847485573,,0.008244023083264633,0.07914262159934048,0.01236603462489695,0.0585325638911789,0.03297609233305853,,0.00989282769991756,0.07914262159934048,0.010717230008244023,0.020610057708161583,0.023907666941467436,,0.025556471558120363,,,,,,,0.05358615004122012,0.00989282769991756,0.006595218466611707,0.018136850783182192,,0.008244023083264633
668687,2020,"Scrubb, Andre",,,,,,,,0.27764127764127766,0.002457002457002457,,,0.18673218673218672,,,,,,0.004914004914004914,,,,,,,,,,,,,,0.1891891891891892,0.002457002457002457,,,0.33415233415233414
622608,2020,"Senzatela, Antonio",0.33963815789473684,0.049342105263157895,0.12335526315789473,0.046052631578947366,,,0.044407894736842105,0.01069078947368421,0.024671052631578948,0.009046052631578948,,,0.13240131578947367,0.013980263157894737,0.07976973684210527,0.02055921052631579,,,0.04194078947368421,0.014802631578947368,0.018914473684210526,0.029605263157894735,,,,,,,,,,,,,,
656954,2020,"Sheffield, Justus",,,0.0011363636363636363,0.003409090909090909,0.004545454545454545,,,,,,,,0.004545454545454545,,0.12045454545454545,0.05227272727272727,0.15795454545454546,,,,0.053409090909090906,0.04090909090909091,0.09204545454545454,,0.004545454545454545,,0.16022727272727272,0.08977272727272727,0.21363636363636362,,,,,,,
